type,status,departure.iataCode,departure.icaoCode,departure.gate,departure.delay,departure.scheduledTime,departure.estimatedTime,departure.actualTime,departure.estimatedRunway,departure.actualRunway,arrival.iataCode,arrival.icaoCode,arrival.terminal,arrival.baggage,arrival.gate,arrival.scheduledTime,arrival.estimatedTime,airline.name,airline.iataCode,airline.icaoCode,flight.number,flight.iataNumber,flight.icaoNumber,codeshared.airline.name,codeshared.airline.iataCode,codeshared.airline.icaoCode,codeshared.flight.number,codeshared.flight.iataNumber,codeshared.flight.icaoNumber,arrival.delay
departure,active,bhd,egac,7,10.0,2022-08-08t17:10:00.000,2022-08-08t17:20:00.000,,,,ams,eham,,8,a08,2022-08-08t19:45:00.000,,klm,kl,klm,948,kl948,klm948,,,,,,,
departure,active,bhd,egac,7,25.0,2022-08-09t17:10:00.000,2022-08-09t17:10:00.000,2022-08-09t17:35:00.000,2022-08-09t17:35:00.000,2022-08-09t17:35:00.000,ams,eham,2,8,d25,2022-08-09t19:45:00.000,2022-08-09t19:44:00.000,klm,kl,klm,948,kl948,klm948,,,,,,,
departure,active,bhd,egac,8,1.0,2022-08-11t17:10:00.000,2022-08-11t17:11:00.000,,,,ams,eham,2,10,d25,2022-08-11t19:45:00.000,,klm,kl,klm,948,kl948,klm948,,,,,,,
departure,active,bhd,egac,,,2022-08-12t17:10:00.000,2022-08-12t17:10:00.000,,,,ams,eham,,9,a08,2022-08-12t19:45:00.000,,klm,kl,klm,948,kl948,klm948,,,,,,,
departure,active,bhd,egac,7,25.0,2022-08-13t16:10:00.000,2022-08-13t16:10:00.000,2022-08-13t16:34:00.000,2022-08-13t16:34:00.000,2022-08-13t16:34:00.000,ams,eham,,10,a08,2022-08-13t18:45:00.000,2022-08-13t18:40:00.000,klm,kl,klm,948,kl948,klm948,,,,,,,
departure,active,bhd,egac,6,30.0,2022-08-15t17:10:00.000,2022-08-15t17:10:00.000,2022-08-15t17:40:00.000,2022-08-15t17:40:00.000,2022-08-15t17:40:00.000,ams,eham,2,9,a08,2022-08-15t19:45:00.000,2022-08-15t19:48:00.000,klm,kl,klm,948,kl948,klm948,,,,,,,4.0
departure,active,bhd,egac,7,9.0,2022-08-16t17:10:00.000,2022-08-16t17:10:00.000,2022-08-16t17:19:00.000,2022-08-16t17:19:00.000,2022-08-16t17:19:00.000,ams,eham,2,10,a08,2022-08-16t19:45:00.000,2022-08-16t19:25:00.000,klm,kl,klm,948,kl948,klm948,,,,,,,
departure,active,bhd,egac,7,38.0,2022-08-17t17:10:00.000,2022-08-17t17:25:00.000,2022-08-17t17:48:00.000,2022-08-17t17:48:00.000,2022-08-17t17:48:00.000,ams,eham,2,13,a08,2022-08-17t19:45:00.000,2022-08-17t19:57:00.000,klm,kl,klm,948,kl948,klm948,,,,,,,12.0
departure,active,bhd,egac,7,6.0,2022-08-18t17:10:00.000,2022-08-18t17:10:00.000,2022-08-18t17:15:00.000,2022-08-18t17:15:00.000,2022-08-18t17:15:00.000,ams,eham,2,10,a08,2022-08-18t19:45:00.000,2022-08-18t19:28:00.000,klm,kl,klm,948,kl948,klm948,,,,,,,
departure,active,bhd,egac,7,17.0,2022-08-20t16:10:00.000,2022-08-20t16:10:00.000,2022-08-20t16:26:00.000,2022-08-20t16:26:00.000,2022-08-20t16:26:00.000,ams,eham,2,11,d28,2022-08-20t18:45:00.000,2022-08-20t18:34:00.000,klm,kl,klm,948,kl948,klm948,,,,,,,
departure,active,bhd,egac,7,36.0,2022-08-21t17:10:00.000,2022-08-21t17:35:00.000,2022-08-21t17:45:00.000,2022-08-21t17:45:00.000,2022-08-21t17:45:00.000,ams,eham,,10,a08,2022-08-21t19:45:00.000,2022-08-21t19:55:00.000,klm,kl,klm,948,kl948,klm948,,,,,,,10.0
departure,active,bhd,egac,7,23.0,2022-08-23t17:10:00.000,2022-08-23t17:15:00.000,2022-08-23t17:33:00.000,2022-08-23t17:33:00.000,2022-08-23t17:33:00.000,ams,eham,,13,a08,2022-08-23t19:45:00.000,2022-08-23t19:40:00.000,klm,kl,klm,948,kl948,klm948,,,,,,,
departure,active,bhd,egac,7,9.0,2022-08-24t17:10:00.000,2022-08-24t17:10:00.000,2022-08-24t17:18:00.000,2022-08-24t17:18:00.000,2022-08-24t17:18:00.000,ams,eham,,12,a08,2022-08-24t19:45:00.000,2022-08-24t19:25:00.000,klm,kl,klm,948,kl948,klm948,,,,,,,
departure,active,bhd,egac,7,20.0,2022-08-25t17:10:00.000,2022-08-25t17:20:00.000,2022-08-25t17:29:00.000,2022-08-25t17:29:00.000,2022-08-25t17:29:00.000,ams,eham,,12,d27,2022-08-25t19:45:00.000,2022-08-25t19:36:00.000,klm,kl,klm,948,kl948,klm948,,,,,,,
departure,active,bhd,egac,7,25.0,2022-08-26t17:10:00.000,2022-08-26t17:20:00.000,2022-08-26t17:34:00.000,2022-08-26t17:34:00.000,2022-08-26t17:34:00.000,ams,eham,,8,a08,2022-08-26t19:45:00.000,2022-08-26t19:42:00.000,klm,kl,klm,948,kl948,klm948,,,,,,,
departure,active,bhd,egac,7,25.0,2022-08-27t16:10:00.000,2022-08-27t16:10:00.000,2022-08-27t16:34:00.000,2022-08-27t16:34:00.000,2022-08-27t16:34:00.000,ams,eham,,12,d23,2022-08-27t18:45:00.000,2022-08-27t18:42:00.000,klm,kl,klm,948,kl948,klm948,,,,,,,
departure,active,bhd,egac,7,25.0,2022-08-29t17:15:00.000,2022-08-29t17:40:00.000,,,,ams,eham,,11,a08,2022-08-29t19:50:00.000,,klm,kl,klm,948,kl948,klm948,,,,,,,
departure,unknown,bhd,egac,,,2022-08-30t17:25:00.000,,,,,ams,eham,,,,2022-08-30t20:00:00.000,,klm,kl,klm,948,kl948,klm948,,,,,,,
departure,active,bhd,egac,7,26.0,2022-08-31t17:15:00.000,2022-08-31t17:35:00.000,2022-08-31t17:41:00.000,2022-08-31t17:41:00.000,2022-08-31t17:41:00.000,ams,eham,,10,d22,2022-08-31t19:50:00.000,2022-08-31t19:48:00.000,klm,kl,klm,948,kl948,klm948,,,,,,,
departure,active,bhd,egac,,45.0,2022-08-01t17:10:00.000,2022-08-01t17:55:00.000,,,,ams,eham,,8,a08,2022-08-01t19:45:00.000,,virgin atlantic,vs,vir,6855,vs6855,vir6855,klm,kl,klm,948,kl948,klm948,
departure,active,bhd,egac,7,18.0,2022-08-02t17:10:00.000,2022-08-02t17:20:00.000,2022-08-02t17:27:00.000,2022-08-02t17:27:00.000,2022-08-02t17:27:00.000,ams,eham,,15,d29,2022-08-02t19:45:00.000,2022-08-02t19:33:00.000,virgin atlantic,vs,vir,6855,vs6855,vir6855,klm,kl,klm,948,kl948,klm948,
departure,active,bhd,egac,7,18.0,2022-08-03t17:10:00.000,2022-08-03t17:10:00.000,2022-08-03t17:27:00.000,2022-08-03t17:27:00.000,2022-08-03t17:27:00.000,ams,eham,,11,a08,2022-08-03t19:45:00.000,2022-08-03t19:31:00.000,virgin atlantic,vs,vir,6855,vs6855,vir6855,klm,kl,klm,948,kl948,klm948,
departure,active,bhd,egac,7,36.0,2022-08-04t17:10:00.000,2022-08-04t17:30:00.000,2022-08-04t17:45:00.000,2022-08-04t17:45:00.000,2022-08-04t17:45:00.000,ams,eham,,11,a08,2022-08-04t19:45:00.000,2022-08-04t19:53:00.000,virgin atlantic,vs,vir,6855,vs6855,vir6855,klm,kl,klm,948,kl948,klm948,8.0
departure,active,bhd,egac,7,2.0,2022-08-05t17:10:00.000,2022-08-05t17:10:00.000,2022-08-05t17:11:00.000,2022-08-05t17:11:00.000,2022-08-05t17:11:00.000,ams,eham,2,11,a08,2022-08-05t19:45:00.000,2022-08-05t19:16:00.000,virgin atlantic,vs,vir,6855,vs6855,vir6855,klm,kl,klm,948,kl948,klm948,
departure,active,bhd,egac,,110.0,2022-08-07t17:10:00.000,2022-08-07t19:00:00.000,,,,ams,eham,2,12,a08,2022-08-07t19:45:00.000,,virgin atlantic,vs,vir,6855,vs6855,vir6855,klm,kl,klm,948,kl948,klm948,
departure,active,bhd,egac,7,10.0,2022-08-08t17:10:00.000,2022-08-08t17:20:00.000,,,,ams,eham,,8,a08,2022-08-08t19:45:00.000,,virgin atlantic,vs,vir,6855,vs6855,vir6855,klm,kl,klm,948,kl948,klm948,
departure,active,bhd,egac,7,25.0,2022-08-09t17:10:00.000,2022-08-09t17:10:00.000,2022-08-09t17:35:00.000,2022-08-09t17:35:00.000,2022-08-09t17:35:00.000,ams,eham,2,8,d25,2022-08-09t19:45:00.000,2022-08-09t19:44:00.000,virgin atlantic,vs,vir,6855,vs6855,vir6855,klm,kl,klm,948,kl948,klm948,
departure,active,bhd,egac,8,1.0,2022-08-11t17:10:00.000,2022-08-11t17:11:00.000,,,,ams,eham,2,10,d25,2022-08-11t19:45:00.000,,virgin atlantic,vs,vir,6855,vs6855,vir6855,klm,kl,klm,948,kl948,klm948,
departure,active,bhd,egac,,,2022-08-12t17:10:00.000,2022-08-12t17:10:00.000,,,,ams,eham,,9,a08,2022-08-12t19:45:00.000,,virgin atlantic,vs,vir,6855,vs6855,vir6855,klm,kl,klm,948,kl948,klm948,
departure,active,bhd,egac,7,25.0,2022-08-13t16:10:00.000,2022-08-13t16:10:00.000,2022-08-13t16:34:00.000,2022-08-13t16:34:00.000,2022-08-13t16:34:00.000,ams,eham,,10,a08,2022-08-13t18:45:00.000,2022-08-13t18:40:00.000,virgin atlantic,vs,vir,6855,vs6855,vir6855,klm,kl,klm,948,kl948,klm948,
departure,active,bhd,egac,6,30.0,2022-08-15t17:10:00.000,2022-08-15t17:10:00.000,2022-08-15t17:40:00.000,2022-08-15t17:40:00.000,2022-08-15t17:40:00.000,ams,eham,2,9,a08,2022-08-15t19:45:00.000,2022-08-15t19:48:00.000,virgin atlantic,vs,vir,6855,vs6855,vir6855,klm,kl,klm,948,kl948,klm948,4.0
departure,active,bhd,egac,7,9.0,2022-08-16t17:10:00.000,2022-08-16t17:10:00.000,2022-08-16t17:19:00.000,2022-08-16t17:19:00.000,2022-08-16t17:19:00.000,ams,eham,2,10,a08,2022-08-16t19:45:00.000,2022-08-16t19:25:00.000,virgin atlantic,vs,vir,6855,vs6855,vir6855,klm,kl,klm,948,kl948,klm948,
departure,active,bhd,egac,7,38.0,2022-08-17t17:10:00.000,2022-08-17t17:25:00.000,2022-08-17t17:48:00.000,2022-08-17t17:48:00.000,2022-08-17t17:48:00.000,ams,eham,2,13,a08,2022-08-17t19:45:00.000,2022-08-17t19:57:00.000,virgin atlantic,vs,vir,6855,vs6855,vir6855,klm,kl,klm,948,kl948,klm948,12.0
departure,active,bhd,egac,7,6.0,2022-08-18t17:10:00.000,2022-08-18t17:10:00.000,2022-08-18t17:15:00.000,2022-08-18t17:15:00.000,2022-08-18t17:15:00.000,ams,eham,2,10,a08,2022-08-18t19:45:00.000,2022-08-18t19:28:00.000,virgin atlantic,vs,vir,6855,vs6855,vir6855,klm,kl,klm,948,kl948,klm948,
departure,active,bhd,egac,7,17.0,2022-08-20t16:10:00.000,2022-08-20t16:10:00.000,2022-08-20t16:26:00.000,2022-08-20t16:26:00.000,2022-08-20t16:26:00.000,ams,eham,2,11,d28,2022-08-20t18:45:00.000,2022-08-20t18:34:00.000,virgin atlantic,vs,vir,6855,vs6855,vir6855,klm,kl,klm,948,kl948,klm948,
departure,active,bhd,egac,7,36.0,2022-08-21t17:10:00.000,2022-08-21t17:35:00.000,2022-08-21t17:45:00.000,2022-08-21t17:45:00.000,2022-08-21t17:45:00.000,ams,eham,,10,a08,2022-08-21t19:45:00.000,2022-08-21t19:55:00.000,virgin atlantic,vs,vir,6855,vs6855,vir6855,klm,kl,klm,948,kl948,klm948,10.0
departure,active,bhd,egac,7,23.0,2022-08-23t17:10:00.000,2022-08-23t17:15:00.000,2022-08-23t17:33:00.000,2022-08-23t17:33:00.000,2022-08-23t17:33:00.000,ams,eham,,13,a08,2022-08-23t19:45:00.000,2022-08-23t19:40:00.000,virgin atlantic,vs,vir,6855,vs6855,vir6855,klm,kl,klm,948,kl948,klm948,
departure,active,bhd,egac,7,9.0,2022-08-24t17:10:00.000,2022-08-24t17:10:00.000,2022-08-24t17:18:00.000,2022-08-24t17:18:00.000,2022-08-24t17:18:00.000,ams,eham,,12,a08,2022-08-24t19:45:00.000,2022-08-24t19:25:00.000,virgin atlantic,vs,vir,6855,vs6855,vir6855,klm,kl,klm,948,kl948,klm948,
departure,active,bhd,egac,7,20.0,2022-08-25t17:10:00.000,2022-08-25t17:20:00.000,2022-08-25t17:29:00.000,2022-08-25t17:29:00.000,2022-08-25t17:29:00.000,ams,eham,,12,d27,2022-08-25t19:45:00.000,2022-08-25t19:36:00.000,virgin atlantic,vs,vir,6855,vs6855,vir6855,klm,kl,klm,948,kl948,klm948,
departure,active,bhd,egac,7,25.0,2022-08-26t17:10:00.000,2022-08-26t17:20:00.000,2022-08-26t17:34:00.000,2022-08-26t17:34:00.000,2022-08-26t17:34:00.000,ams,eham,,8,a08,2022-08-26t19:45:00.000,2022-08-26t19:42:00.000,virgin atlantic,vs,vir,6855,vs6855,vir6855,klm,kl,klm,948,kl948,klm948,
departure,active,bhd,egac,7,25.0,2022-08-27t16:10:00.000,2022-08-27t16:10:00.000,2022-08-27t16:34:00.000,2022-08-27t16:34:00.000,2022-08-27t16:34:00.000,ams,eham,,12,d23,2022-08-27t18:45:00.000,2022-08-27t18:42:00.000,virgin atlantic,vs,vir,6855,vs6855,vir6855,klm,kl,klm,948,kl948,klm948,
departure,active,bhd,egac,7,25.0,2022-08-29t17:15:00.000,2022-08-29t17:40:00.000,,,,ams,eham,,11,a08,2022-08-29t19:50:00.000,,virgin atlantic,vs,vir,6855,vs6855,vir6855,klm,kl,klm,948,kl948,klm948,
departure,unknown,bhd,egac,,,2022-08-30t17:25:00.000,,,,,ams,eham,,,,2022-08-30t20:00:00.000,,virgin atlantic,vs,vir,6855,vs6855,vir6855,klm,kl,klm,948,kl948,klm948,
departure,active,bhd,egac,7,26.0,2022-08-31t17:15:00.000,2022-08-31t17:35:00.000,2022-08-31t17:41:00.000,2022-08-31t17:41:00.000,2022-08-31t17:41:00.000,ams,eham,,10,d22,2022-08-31t19:50:00.000,2022-08-31t19:48:00.000,virgin atlantic,vs,vir,6855,vs6855,vir6855,klm,kl,klm,948,kl948,klm948,
departure,unknown,bhd,egac,,,2022-09-01t17:20:00.000,,,,,ams,eham,,,,2022-09-01t19:55:00.000,,klm,kl,klm,948,kl948,klm948,,,,,,,
departure,active,bhd,egac,7,53.0,2022-09-02t17:20:00.000,2022-09-02t18:00:00.000,2022-09-02t18:13:00.000,2022-09-02t18:13:00.000,2022-09-02t18:13:00.000,ams,eham,,11,d18,2022-09-02t19:55:00.000,2022-09-02t20:12:00.000,klm,kl,klm,948,kl948,klm948,,,,,,,17.0
departure,active,bhd,egac,,,2022-09-03t17:20:00.000,,,,,ams,eham,,,,2022-09-03t19:55:00.000,,klm,kl,klm,948,kl948,klm948,,,,,,,
departure,active,bhd,egac,7,40.0,2022-09-04t17:20:00.000,2022-09-04t18:00:00.000,,,,ams,eham,,8,d25,2022-09-04t19:55:00.000,,klm,kl,klm,948,kl948,klm948,,,,,,,
departure,active,bhd,egac,7,14.0,2022-09-06t17:50:00.000,2022-09-06t17:50:00.000,2022-09-06t18:03:00.000,2022-09-06t18:03:00.000,2022-09-06t18:03:00.000,ams,eham,,13,a08,2022-09-06t20:25:00.000,2022-09-06t20:20:00.000,klm,kl,klm,948,kl948,klm948,,,,,,,
departure,cancelled,bhd,egac,,,2022-09-08t17:45:00.000,2022-09-08t17:45:00.000,,,,ams,eham,,,a08,2022-09-08t20:20:00.000,,klm,kl,klm,948,kl948,klm948,,,,,,,
departure,active,bhd,egac,7,15.0,2022-09-10t17:20:00.000,2022-09-10t17:25:00.000,2022-09-10t17:35:00.000,2022-09-10t17:35:00.000,2022-09-10t17:35:00.000,ams,eham,,10,a08,2022-09-10t19:55:00.000,2022-09-10t19:40:00.000,klm,kl,klm,948,kl948,klm948,,,,,,,
departure,active,bhd,egac,7,19.0,2022-09-11t17:20:00.000,2022-09-11t17:40:00.000,2022-09-11t17:38:00.000,2022-09-11t17:38:00.000,2022-09-11t17:38:00.000,ams,eham,,10,a08,2022-09-11t19:55:00.000,2022-09-11t19:46:00.000,klm,kl,klm,948,kl948,klm948,,,,,,,
departure,cancelled,bhd,egac,,,2022-09-12t17:40:00.000,2022-09-12t17:40:00.000,,,,ams,eham,,,a08,2022-09-12t20:15:00.000,,klm,kl,klm,948,kl948,klm948,,,,,,,
departure,active,bhd,egac,7,29.0,2022-09-14t17:40:00.000,2022-09-14t17:45:00.000,2022-09-14t18:08:00.000,2022-09-14t18:08:00.000,2022-09-14t18:08:00.000,ams,eham,,12,a08,2022-09-14t20:15:00.000,2022-09-14t20:16:00.000,klm,kl,klm,948,kl948,klm948,,,,,,,2.0
departure,active,bhd,egac,,15.0,2022-09-17t17:20:00.000,2022-09-17t17:35:00.000,,,,ams,eham,,11,d31,2022-09-17t19:55:00.000,,klm,kl,klm,948,kl948,klm948,,,,,,,
departure,active,bhd,egac,,70.0,2022-09-18t17:20:00.000,2022-09-18t18:30:00.000,,,,ams,eham,,9,a08,2022-09-18t19:55:00.000,,klm,kl,klm,948,kl948,klm948,,,,,,,
departure,active,bhd,egac,7,40.0,2022-09-20t17:40:00.000,2022-09-20t18:05:00.000,2022-09-20t18:20:00.000,2022-09-20t18:20:00.000,2022-09-20t18:20:00.000,ams,eham,,13,a08,2022-09-20t20:15:00.000,2022-09-20t20:27:00.000,klm,kl,klm,948,kl948,klm948,,,,,,,12.0
departure,active,bhd,egac,7,10.0,2022-09-22t17:40:00.000,2022-09-22t17:50:00.000,,,,ams,eham,,9,d27,2022-09-22t20:15:00.000,,klm,kl,klm,948,kl948,klm948,,,,,,,
departure,active,bhd,egac,7,,2022-09-24t17:15:00.000,2022-09-24t17:15:00.000,,,,ams,eham,,12,d28,2022-09-24t19:50:00.000,,klm,kl,klm,948,kl948,klm948,,,,,,,
departure,active,bhd,egac,7,28.0,2022-09-25t17:15:00.000,2022-09-25t17:30:00.000,2022-09-25t17:43:00.000,2022-09-25t17:43:00.000,2022-09-25t17:43:00.000,ams,eham,,11,a08,2022-09-25t19:50:00.000,2022-09-25t19:48:00.000,klm,kl,klm,948,kl948,klm948,,,,,,,
departure,active,bhd,egac,7,33.0,2022-09-26t17:40:00.000,2022-09-26t17:55:00.000,2022-09-26t18:12:00.000,2022-09-26t18:12:00.000,2022-09-26t18:12:00.000,ams,eham,,12,a08,2022-09-26t20:15:00.000,2022-09-26t20:18:00.000,klm,kl,klm,948,kl948,klm948,,,,,,,4.0
departure,active,bhd,egac,7,18.0,2022-09-28t17:40:00.000,2022-09-28t17:40:00.000,2022-09-28t17:57:00.000,2022-09-28t17:57:00.000,2022-09-28t17:57:00.000,ams,eham,,12,a08,2022-09-28t20:15:00.000,2022-09-28t20:05:00.000,klm,kl,klm,948,kl948,klm948,,,,,,,
departure,cancelled,bhd,egac,,,2022-09-30t17:40:00.000,,,,,ams,eham,,,,2022-09-30t20:15:00.000,,klm,kl,klm,948,kl948,klm948,,,,,,,
departure,unknown,bhd,egac,,,2022-09-01t17:20:00.000,,,,,ams,eham,,,,2022-09-01t19:55:00.000,,virgin atlantic,vs,vir,6855,vs6855,vir6855,klm,kl,klm,948,kl948,klm948,
departure,active,bhd,egac,7,53.0,2022-09-02t17:20:00.000,2022-09-02t18:00:00.000,2022-09-02t18:13:00.000,2022-09-02t18:13:00.000,2022-09-02t18:13:00.000,ams,eham,,11,d18,2022-09-02t19:55:00.000,2022-09-02t20:12:00.000,virgin atlantic,vs,vir,6855,vs6855,vir6855,klm,kl,klm,948,kl948,klm948,17.0
departure,active,bhd,egac,,,2022-09-03t17:20:00.000,,,,,ams,eham,,,,2022-09-03t19:55:00.000,,virgin atlantic,vs,vir,6855,vs6855,vir6855,klm,kl,klm,948,kl948,klm948,
departure,active,bhd,egac,7,40.0,2022-09-04t17:20:00.000,2022-09-04t18:00:00.000,,,,ams,eham,,8,d25,2022-09-04t19:55:00.000,,virgin atlantic,vs,vir,6855,vs6855,vir6855,klm,kl,klm,948,kl948,klm948,
departure,active,bhd,egac,7,14.0,2022-09-06t17:50:00.000,2022-09-06t17:50:00.000,2022-09-06t18:03:00.000,2022-09-06t18:03:00.000,2022-09-06t18:03:00.000,ams,eham,,13,a08,2022-09-06t20:25:00.000,2022-09-06t20:20:00.000,virgin atlantic,vs,vir,6855,vs6855,vir6855,klm,kl,klm,948,kl948,klm948,
departure,cancelled,bhd,egac,,,2022-09-08t17:45:00.000,2022-09-08t17:45:00.000,,,,ams,eham,,,a08,2022-09-08t20:20:00.000,,virgin atlantic,vs,vir,6855,vs6855,vir6855,klm,kl,klm,948,kl948,klm948,
departure,active,bhd,egac,7,15.0,2022-09-10t17:20:00.000,2022-09-10t17:25:00.000,2022-09-10t17:35:00.000,2022-09-10t17:35:00.000,2022-09-10t17:35:00.000,ams,eham,,10,a08,2022-09-10t19:55:00.000,2022-09-10t19:40:00.000,virgin atlantic,vs,vir,6855,vs6855,vir6855,klm,kl,klm,948,kl948,klm948,
departure,active,bhd,egac,7,19.0,2022-09-11t17:20:00.000,2022-09-11t17:40:00.000,2022-09-11t17:38:00.000,2022-09-11t17:38:00.000,2022-09-11t17:38:00.000,ams,eham,,10,a08,2022-09-11t19:55:00.000,2022-09-11t19:46:00.000,virgin atlantic,vs,vir,6855,vs6855,vir6855,klm,kl,klm,948,kl948,klm948,
departure,cancelled,bhd,egac,,,2022-09-12t17:40:00.000,2022-09-12t17:40:00.000,,,,ams,eham,,,a08,2022-09-12t20:15:00.000,,virgin atlantic,vs,vir,6855,vs6855,vir6855,klm,kl,klm,948,kl948,klm948,
departure,active,bhd,egac,7,29.0,2022-09-14t17:40:00.000,2022-09-14t17:45:00.000,2022-09-14t18:08:00.000,2022-09-14t18:08:00.000,2022-09-14t18:08:00.000,ams,eham,,12,a08,2022-09-14t20:15:00.000,2022-09-14t20:16:00.000,virgin atlantic,vs,vir,6855,vs6855,vir6855,klm,kl,klm,948,kl948,klm948,2.0
departure,active,bhd,egac,,15.0,2022-09-17t17:20:00.000,2022-09-17t17:35:00.000,,,,ams,eham,,11,d31,2022-09-17t19:55:00.000,,virgin atlantic,vs,vir,6855,vs6855,vir6855,klm,kl,klm,948,kl948,klm948,
departure,active,bhd,egac,,70.0,2022-09-18t17:20:00.000,2022-09-18t18:30:00.000,,,,ams,eham,,9,a08,2022-09-18t19:55:00.000,,virgin atlantic,vs,vir,6855,vs6855,vir6855,klm,kl,klm,948,kl948,klm948,
departure,active,bhd,egac,7,40.0,2022-09-20t17:40:00.000,2022-09-20t18:05:00.000,2022-09-20t18:20:00.000,2022-09-20t18:20:00.000,2022-09-20t18:20:00.000,ams,eham,,13,a08,2022-09-20t20:15:00.000,2022-09-20t20:27:00.000,virgin atlantic,vs,vir,6855,vs6855,vir6855,klm,kl,klm,948,kl948,klm948,12.0
departure,active,bhd,egac,7,10.0,2022-09-22t17:40:00.000,2022-09-22t17:50:00.000,,,,ams,eham,,9,d27,2022-09-22t20:15:00.000,,virgin atlantic,vs,vir,6855,vs6855,vir6855,klm,kl,klm,948,kl948,klm948,
departure,active,bhd,egac,7,,2022-09-24t17:15:00.000,2022-09-24t17:15:00.000,,,,ams,eham,,12,d28,2022-09-24t19:50:00.000,,virgin atlantic,vs,vir,6855,vs6855,vir6855,klm,kl,klm,948,kl948,klm948,
departure,active,bhd,egac,7,28.0,2022-09-25t17:15:00.000,2022-09-25t17:30:00.000,2022-09-25t17:43:00.000,2022-09-25t17:43:00.000,2022-09-25t17:43:00.000,ams,eham,,11,a08,2022-09-25t19:50:00.000,2022-09-25t19:48:00.000,virgin atlantic,vs,vir,6855,vs6855,vir6855,klm,kl,klm,948,kl948,klm948,
departure,active,bhd,egac,7,33.0,2022-09-26t17:40:00.000,2022-09-26t17:55:00.000,2022-09-26t18:12:00.000,2022-09-26t18:12:00.000,2022-09-26t18:12:00.000,ams,eham,,12,a08,2022-09-26t20:15:00.000,2022-09-26t20:18:00.000,virgin atlantic,vs,vir,6855,vs6855,vir6855,klm,kl,klm,948,kl948,klm948,4.0
departure,active,bhd,egac,7,18.0,2022-09-28t17:40:00.000,2022-09-28t17:40:00.000,2022-09-28t17:57:00.000,2022-09-28t17:57:00.000,2022-09-28t17:57:00.000,ams,eham,,12,a08,2022-09-28t20:15:00.000,2022-09-28t20:05:00.000,virgin atlantic,vs,vir,6855,vs6855,vir6855,klm,kl,klm,948,kl948,klm948,
departure,cancelled,bhd,egac,,,2022-09-30t17:40:00.000,,,,,ams,eham,,,,2022-09-30t20:15:00.000,,virgin atlantic,vs,vir,6855,vs6855,vir6855,klm,kl,klm,948,kl948,klm948,
departure,active,bhd,egac,7,24.0,2022-10-02t17:15:00.000,2022-10-02t17:15:00.000,2022-10-02t17:39:00.000,2022-10-02t17:39:00.000,2022-10-02t17:39:00.000,ams,eham,,8,d25,2022-10-02t19:50:00.000,2022-10-02t19:44:00.000,klm,kl,klm,948,kl948,klm948,,,,,,,
departure,active,bhd,egac,7,19.0,2022-10-04t17:40:00.000,2022-10-04t17:40:00.000,2022-10-04t17:58:00.000,2022-10-04t17:58:00.000,2022-10-04t17:58:00.000,ams,eham,,12,d29,2022-10-04t20:15:00.000,2022-10-04t20:03:00.000,klm,kl,klm,948,kl948,klm948,,,,,,,
departure,active,bhd,egac,7,26.0,2022-10-06t17:40:00.000,2022-10-06t17:40:00.000,2022-10-06t18:05:00.000,2022-10-06t18:05:00.000,2022-10-06t18:05:00.000,ams,eham,,9,a08,2022-10-06t20:15:00.000,2022-10-06t20:12:00.000,klm,kl,klm,948,kl948,klm948,,,,,,,
departure,active,bhd,egac,7,18.0,2022-10-08t17:15:00.000,2022-10-08t17:24:00.000,2022-10-08t17:32:00.000,2022-10-08t17:32:00.000,2022-10-08t17:32:00.000,ams,eham,,12,d27,2022-10-08t19:50:00.000,2022-10-08t19:40:00.000,klm,kl,klm,948,kl948,klm948,,,,,,,
departure,active,bhd,egac,7,26.0,2022-10-09t17:15:00.000,2022-10-09t17:15:00.000,2022-10-09t17:40:00.000,2022-10-09t17:40:00.000,2022-10-09t17:40:00.000,ams,eham,,8,a08,2022-10-09t19:50:00.000,2022-10-09t19:46:00.000,klm,kl,klm,948,kl948,klm948,,,,,,,
departure,active,bhd,egac,7,2.0,2022-10-10t17:40:00.000,2022-10-10t17:40:00.000,2022-10-10t17:41:00.000,2022-10-10t17:41:00.000,2022-10-10t17:41:00.000,ams,eham,,9,d29,2022-10-10t20:15:00.000,2022-10-10t19:57:00.000,klm,kl,klm,948,kl948,klm948,,,,,,,
departure,active,bhd,egac,7,8.0,2022-10-12t17:40:00.000,2022-10-12t17:48:00.000,2022-10-12t17:48:00.000,2022-10-12t17:48:00.000,2022-10-12t17:48:00.000,ams,eham,,13,a08,2022-10-12t20:15:00.000,2022-10-12t19:57:00.000,klm,kl,klm,948,kl948,klm948,,,,,,,
departure,active,bhd,egac,7,7.0,2022-10-15t17:15:00.000,2022-10-15t17:15:00.000,2022-10-15t17:21:00.000,2022-10-15t17:21:00.000,2022-10-15t17:21:00.000,ams,eham,,8,d22,2022-10-15t19:50:00.000,2022-10-15t19:34:00.000,klm,kl,klm,948,kl948,klm948,,,,,,,
departure,active,bhd,egac,7,7.0,2022-10-16t17:15:00.000,2022-10-16t17:17:00.000,2022-10-16t17:21:00.000,2022-10-16t17:21:00.000,2022-10-16t17:21:00.000,ams,eham,,11,d31,2022-10-16t19:50:00.000,2022-10-16t19:29:00.000,klm,kl,klm,948,kl948,klm948,,,,,,,
