type,status,departure.iataCode,departure.icaoCode,departure.delay,departure.scheduledTime,departure.estimatedTime,arrival.iataCode,arrival.icaoCode,arrival.terminal,arrival.baggage,arrival.scheduledTime,airline.name,airline.iataCode,airline.icaoCode,flight.number,flight.iataNumber,flight.icaoNumber,departure.actualTime,departure.estimatedRunway,departure.actualRunway,arrival.estimatedTime,arrival.gate,arrival.delay,arrival.actualTime,arrival.estimatedRunway,arrival.actualRunway,departure.gate
departure,active,lpl,eggp,,2022-01-09t16:50:00.000,2022-01-09t16:50:00.000,tll,eetn,,,2022-01-09t22:05:00.000,ryanair,fr,ryr,6929,fr6929,ryr6929,2022-01-09t16:47:00.000,2022-01-09t16:47:00.000,2022-01-09t16:47:00.000,2022-01-09t21:16:00.000,,,,,,
departure,active,lpl,eggp,,2022-01-09t17:05:00.000,2022-01-09t17:05:00.000,szz,epsc,,,2022-01-09t20:00:00.000,ryanair,fr,ryr,7111,fr7111,ryr7111,,,,,,,,,,
departure,active,lpl,eggp,,2022-01-09t18:50:00.000,2022-01-09t18:50:00.000,mla,lmml,,,2022-01-09t23:15:00.000,ryanair,fr,ryr,8928,fr8928,ryr8928,,,,,,,,,,
departure,active,lpl,eggp,22.0,2022-01-09t19:10:00.000,2022-01-09t19:10:00.000,krk,epkk,t,,2022-01-09t22:40:00.000,ryanair,fr,ryr,9646,fr9646,ryr9646,2022-01-09t19:31:00.000,2022-01-09t19:31:00.000,2022-01-09t19:31:00.000,2022-01-09t22:39:00.000,,,,,,
departure,active,lpl,eggp,25.0,2022-01-09t19:10:00.000,2022-01-09t19:10:00.000,alc,leal,,7b,2022-01-09t22:55:00.000,ryanair,fr,ryr,9886,fr9886,ryr9886,2022-01-09t19:34:00.000,2022-01-09t19:34:00.000,2022-01-09t19:34:00.000,2022-01-09t22:56:00.000,,1.0,,,,
departure,active,lpl,eggp,,2022-01-09t20:25:00.000,2022-01-09t20:25:00.000,wmi,epmo,,,2022-01-09t23:50:00.000,ryanair,fr,ryr,4043,fr4043,ryr4043,,,,,,,,,,
departure,scheduled,lpl,eggp,95.0,2022-01-09t20:30:00.000,2022-01-09t22:05:00.000,ork,eick,,,2022-01-09t21:40:00.000,ryanair,fr,ryr,9895,fr9895,ryr9895,,,,,,,,,,
departure,active,lpl,eggp,9.0,2022-01-09t22:10:00.000,2022-01-09t22:10:00.000,dub,eidw,1,7,2022-01-09t23:00:00.000,ryanair,fr,ryr,447,fr447,ryr447,2022-01-09t22:18:00.000,2022-01-09t22:18:00.000,2022-01-09t22:18:00.000,,vcc4,,2022-01-09t22:47:00.000,2022-01-09t22:47:00.000,2022-01-09t22:47:00.000,
departure,active,lpl,eggp,,2022-01-10t07:30:00.000,2022-01-10t07:30:00.000,noc,eikn,,,2022-01-10t08:35:00.000,ryanair,fr,ryr,6673,fr6673,ryr6673,,,,,,,,,,
departure,active,lpl,eggp,5.0,2022-01-10t08:50:00.000,2022-01-10t08:50:00.000,dub,eidw,1,5,2022-01-10t09:40:00.000,ryanair,fr,ryr,443,fr443,ryr443,2022-01-10t08:55:00.000,2022-01-10t08:55:00.000,2022-01-10t08:55:00.000,,106,,2022-01-10t09:26:00.000,2022-01-10t09:26:00.000,2022-01-10t09:26:00.000,
departure,active,lpl,eggp,,2022-01-10t10:00:00.000,2022-01-10t10:00:00.000,alc,leal,,,2022-01-10t13:45:00.000,ryanair,fr,ryr,9898,fr9898,ryr9898,,,,,,,,,,
departure,active,lpl,eggp,,2022-01-10t20:55:00.000,2022-01-10t20:55:00.000,ork,eick,,,2022-01-10t22:05:00.000,ryanair,fr,ryr,9895,fr9895,ryr9895,,,,,,,,,,
departure,active,lpl,eggp,5.0,2022-01-11t08:35:00.000,2022-01-11t08:35:00.000,dub,eidw,1,6,2022-01-11t09:25:00.000,ryanair,fr,ryr,443,fr443,ryr443,2022-01-11t08:39:00.000,2022-01-11t08:39:00.000,2022-01-11t08:39:00.000,2022-01-11t09:12:00.000,102,,,,,
departure,active,lpl,eggp,,2022-01-11t08:50:00.000,2022-01-11t08:50:00.000,sof,lbsf,2,,2022-01-11t14:05:00.000,ryanair,fr,ryr,6338,fr6338,ryr6338,,,,,,,,,,
departure,active,lpl,eggp,,2022-01-12t08:35:00.000,2022-01-12t08:35:00.000,wmi,epmo,,,2022-01-12t12:00:00.000,ryanair,fr,ryr,4043,fr4043,ryr4043,,,,,,,,,,
departure,active,lpl,eggp,,2022-01-12t14:15:00.000,2022-01-12t14:15:00.000,dub,eidw,1,5,2022-01-12t15:05:00.000,ryanair,fr,ryr,443,fr443,ryr443,2022-01-12t14:13:00.000,2022-01-12t14:13:00.000,2022-01-12t14:13:00.000,,,,2022-01-12t14:42:00.000,2022-01-12t14:42:00.000,2022-01-12t14:42:00.000,
departure,active,lpl,eggp,,2022-01-12t19:25:00.000,2022-01-12t19:25:00.000,fco,lirf,3,10,2022-01-12t23:10:00.000,ryanair,fr,ryr,3305,fr3305,ryr3305,,,,,,,,,,
departure,active,lpl,eggp,,2022-01-12t19:35:00.000,2022-01-12t19:35:00.000,dub,eidw,1,5,2022-01-12t20:25:00.000,ryanair,fr,ryr,447,fr447,ryr447,,,,,111,,,,,
departure,active,lpl,eggp,,2022-01-13t08:35:00.000,2022-01-13t08:35:00.000,dub,eidw,1,4,2022-01-13t09:25:00.000,ryanair,fr,ryr,443,fr443,ryr443,2022-01-13t08:28:00.000,2022-01-13t08:28:00.000,2022-01-13t08:28:00.000,,103,,2022-01-13t08:58:00.000,2022-01-13t08:58:00.000,2022-01-13t08:58:00.000,
departure,active,lpl,eggp,,2022-01-14t06:05:00.000,2022-01-14t06:05:00.000,krk,epkk,t,,2022-01-14t09:35:00.000,ryanair,fr,ryr,9646,fr9646,ryr9646,,,,,,,,,,
departure,active,lpl,eggp,,2022-01-14t06:20:00.000,2022-01-14t06:20:00.000,alc,leal,,,2022-01-14t10:05:00.000,ryanair,fr,ryr,9886,fr9886,ryr9886,,,,,,,,,,
departure,active,lpl,eggp,,2022-01-14t08:50:00.000,2022-01-14t08:50:00.000,dub,eidw,1,6,2022-01-14t09:40:00.000,ryanair,fr,ryr,443,fr443,ryr443,,,,,109,,,,,
departure,active,lpl,eggp,,2022-01-14t09:40:00.000,2022-01-14t09:40:00.000,agp,lemg,,,2022-01-14t13:40:00.000,ryanair,fr,ryr,9862,fr9862,ryr9862,2022-01-14t09:36:00.000,2022-01-14t09:36:00.000,2022-01-14t09:36:00.000,2022-01-14t13:13:00.000,,,,,,
departure,active,lpl,eggp,12.0,2022-01-14t12:10:00.000,2022-01-14t12:10:00.000,noc,eikn,,,2022-01-14t13:15:00.000,ryanair,fr,ryr,6673,fr6673,ryr6673,2022-01-14t12:21:00.000,2022-01-14t12:21:00.000,2022-01-14t12:21:00.000,2022-01-14t13:05:00.000,,,,,,
departure,active,lpl,eggp,,2022-01-14t13:00:00.000,2022-01-14t13:00:00.000,ork,eick,,,2022-01-14t14:10:00.000,ryanair,fr,ryr,9895,fr9895,ryr9895,2022-01-14t12:56:00.000,2022-01-14t12:56:00.000,2022-01-14t12:56:00.000,2022-01-14t13:49:00.000,,,,,,
departure,active,lpl,eggp,,2022-01-14t20:50:00.000,2022-01-14t20:50:00.000,dub,eidw,1,5,2022-01-14t21:40:00.000,ryanair,fr,ryr,447,fr447,ryr447,,,,,103,,,,,
departure,active,lpl,eggp,,2022-01-15t08:35:00.000,2022-01-15t08:35:00.000,dub,eidw,1,3,2022-01-15t09:25:00.000,ryanair,fr,ryr,5022,fr5022,ryr5022,2022-01-15t08:31:00.000,2022-01-15t08:31:00.000,2022-01-15t08:31:00.000,2022-01-15t09:02:00.000,105,,,,,
departure,active,lpl,eggp,,2022-01-15t08:50:00.000,2022-01-15t08:50:00.000,dub,eidw,1,8,2022-01-15t09:40:00.000,ryanair,fr,ryr,443,fr443,ryr443,,,,,113,,,,,
departure,active,lpl,eggp,2.0,2022-01-15t15:55:00.000,2022-01-15t15:55:00.000,sof,lbsf,2,,2022-01-15t21:10:00.000,ryanair,fr,ryr,6338,fr6338,ryr6338,2022-01-15t15:57:00.000,2022-01-15t15:57:00.000,2022-01-15t15:57:00.000,2022-01-15t20:52:00.000,,,,,,
departure,active,lpl,eggp,,2022-01-15t21:40:00.000,2022-01-15t21:40:00.000,dub,eidw,1,7,2022-01-15t22:30:00.000,ryanair,fr,ryr,5034,fr5034,ryr5034,,,,,103,,,,,
departure,active,lpl,eggp,2.0,2022-01-16t08:35:00.000,2022-01-16t08:35:00.000,dub,eidw,1,7,2022-01-16t09:25:00.000,ryanair,fr,ryr,443,fr443,ryr443,2022-01-16t08:37:00.000,2022-01-16t08:37:00.000,2022-01-16t08:37:00.000,2022-01-16t09:10:00.000,113,,,,,
departure,active,lpl,eggp,10.0,2022-01-16t13:25:00.000,2022-01-16t13:25:00.000,agp,lemg,,,2022-01-16t17:25:00.000,ryanair,fr,ryr,9862,fr9862,ryr9862,2022-01-16t13:34:00.000,2022-01-16t13:34:00.000,2022-01-16t13:34:00.000,2022-01-16t17:10:00.000,,,,,,
departure,active,lpl,eggp,5.0,2022-01-16t14:00:00.000,2022-01-16t14:00:00.000,noc,eikn,,,2022-01-16t15:05:00.000,ryanair,fr,ryr,6673,fr6673,ryr6673,2022-01-16t14:04:00.000,2022-01-16t14:04:00.000,2022-01-16t14:04:00.000,2022-01-16t14:48:00.000,,,,,,
departure,active,lpl,eggp,23.0,2022-01-16t15:00:00.000,2022-01-16t15:00:00.000,fco,lirf,3,9,2022-01-16t18:45:00.000,ryanair,fr,ryr,3305,fr3305,ryr3305,2022-01-16t15:23:00.000,2022-01-16t15:23:00.000,2022-01-16t15:23:00.000,2022-01-16t18:36:00.000,,,,,,
departure,active,lpl,eggp,2.0,2022-01-16t19:10:00.000,2022-01-16t19:10:00.000,krk,epkk,t,,2022-01-16t22:40:00.000,ryanair,fr,ryr,9646,fr9646,ryr9646,2022-01-16t19:11:00.000,2022-01-16t19:11:00.000,2022-01-16t19:11:00.000,2022-01-16t22:17:00.000,,,,,,
departure,active,lpl,eggp,6.0,2022-01-16t19:10:00.000,2022-01-16t19:10:00.000,alc,leal,,,2022-01-16t22:55:00.000,ryanair,fr,ryr,9886,fr9886,ryr9886,2022-01-16t19:16:00.000,2022-01-16t19:16:00.000,2022-01-16t19:16:00.000,2022-01-16t22:37:00.000,,,,,,
departure,active,lpl,eggp,4.0,2022-01-16t20:25:00.000,2022-01-16t20:25:00.000,wmi,epmo,,,2022-01-16t23:50:00.000,ryanair,fr,ryr,4043,fr4043,ryr4043,2022-01-16t20:28:00.000,2022-01-16t20:28:00.000,2022-01-16t20:28:00.000,2022-01-16t23:32:00.000,,,,,,
departure,active,lpl,eggp,5.0,2022-01-16t20:30:00.000,2022-01-16t20:30:00.000,ork,eick,,,2022-01-16t21:40:00.000,ryanair,fr,ryr,9895,fr9895,ryr9895,2022-01-16t20:34:00.000,2022-01-16t20:34:00.000,2022-01-16t20:34:00.000,2022-01-16t21:20:00.000,,,,,,
departure,active,lpl,eggp,2.0,2022-01-16t22:10:00.000,2022-01-16t22:10:00.000,dub,eidw,1,2,2022-01-16t23:00:00.000,ryanair,fr,ryr,447,fr447,ryr447,2022-01-16t22:12:00.000,2022-01-16t22:12:00.000,2022-01-16t22:12:00.000,2022-01-16t22:39:00.000,104,,,,,
departure,active,lpl,eggp,2.0,2022-01-17t07:30:00.000,2022-01-17t07:30:00.000,noc,eikn,,,2022-01-17t08:35:00.000,ryanair,fr,ryr,6673,fr6673,ryr6673,2022-01-17t07:31:00.000,2022-01-17t07:31:00.000,2022-01-17t07:31:00.000,2022-01-17t08:17:00.000,,,,,,
departure,active,lpl,eggp,,2022-01-17t08:50:00.000,2022-01-17t08:50:00.000,dub,eidw,1,5,2022-01-17t09:40:00.000,ryanair,fr,ryr,443,fr443,ryr443,,,,,110,,,,,
departure,active,lpl,eggp,12.0,2022-01-17t10:00:00.000,2022-01-17t10:00:00.000,alc,leal,,3b,2022-01-17t13:45:00.000,ryanair,fr,ryr,9898,fr9898,ryr9898,2022-01-17t10:11:00.000,2022-01-17t10:11:00.000,2022-01-17t10:11:00.000,2022-01-17t13:33:00.000,,,,,,
departure,active,lpl,eggp,1.0,2022-01-17t20:55:00.000,2022-01-17t20:55:00.000,ork,eick,,,2022-01-17t22:05:00.000,ryanair,fr,ryr,9895,fr9895,ryr9895,2022-01-17t20:55:00.000,2022-01-17t20:55:00.000,2022-01-17t20:55:00.000,2022-01-17t21:47:00.000,,,,,,
departure,active,lpl,eggp,,2022-01-18t08:35:00.000,2022-01-18t08:35:00.000,dub,eidw,1,6,2022-01-18t09:25:00.000,ryanair,fr,ryr,443,fr443,ryr443,,,,,106,,,,,
departure,active,lpl,eggp,20.0,2022-01-18t08:50:00.000,2022-01-18t09:10:00.000,sof,lbsf,2,,2022-01-18t14:05:00.000,ryanair,fr,ryr,6338,fr6338,ryr6338,,,,,,,,,,
departure,active,lpl,eggp,15.0,2022-01-19t08:35:00.000,2022-01-19t08:50:00.000,wmi,epmo,,,2022-01-19t12:00:00.000,ryanair,fr,ryr,4043,fr4043,ryr4043,,,,,,,,,,
departure,active,lpl,eggp,19.0,2022-01-19t19:25:00.000,2022-01-19t19:25:00.000,fco,lirf,3,9,2022-01-19t23:10:00.000,ryanair,fr,ryr,3305,fr3305,ryr3305,2022-01-19t19:44:00.000,2022-01-19t19:44:00.000,2022-01-19t19:44:00.000,2022-01-19t22:58:00.000,,,,,,
departure,active,lpl,eggp,4.0,2022-01-19t19:35:00.000,2022-01-19t19:35:00.000,dub,eidw,1,5,2022-01-19t20:25:00.000,ryanair,fr,ryr,447,fr447,ryr447,2022-01-19t19:38:00.000,2022-01-19t19:38:00.000,2022-01-19t19:38:00.000,2022-01-19t20:05:00.000,103,,,,,
departure,active,lpl,eggp,,2022-01-20t08:35:00.000,2022-01-20t08:35:00.000,dub,eidw,1,4,2022-01-20t09:25:00.000,ryanair,fr,ryr,443,fr443,ryr443,2022-01-20t08:33:00.000,2022-01-20t08:33:00.000,2022-01-20t08:33:00.000,,103,,2022-01-20t09:01:00.000,2022-01-20t09:01:00.000,2022-01-20t09:01:00.000,
departure,active,lpl,eggp,6.0,2022-01-21t06:05:00.000,2022-01-21t06:05:00.000,krk,epkk,t,,2022-01-21t09:35:00.000,ryanair,fr,ryr,9646,fr9646,ryr9646,2022-01-21t06:10:00.000,2022-01-21t06:10:00.000,2022-01-21t06:10:00.000,2022-01-21t09:19:00.000,,,,,,
departure,active,lpl,eggp,9.0,2022-01-21t06:20:00.000,2022-01-21t06:20:00.000,alc,leal,,4b,2022-01-21t10:05:00.000,ryanair,fr,ryr,9886,fr9886,ryr9886,2022-01-21t06:29:00.000,2022-01-21t06:29:00.000,2022-01-21t06:29:00.000,,,,,,,
departure,active,lpl,eggp,1.0,2022-01-21t08:50:00.000,2022-01-21t08:50:00.000,dub,eidw,1,5,2022-01-21t09:40:00.000,ryanair,fr,ryr,443,fr443,ryr443,2022-01-21t08:50:00.000,2022-01-21t08:50:00.000,2022-01-21t08:50:00.000,2022-01-21t09:21:00.000,1xn,,,,,
departure,active,lpl,eggp,,2022-01-21t09:40:00.000,2022-01-21t09:40:00.000,agp,lemg,,,2022-01-21t13:40:00.000,ryanair,fr,ryr,9862,fr9862,ryr9862,,,,,,,,,,
departure,active,lpl,eggp,,2022-01-21t12:10:00.000,2022-01-21t12:10:00.000,noc,eikn,,,2022-01-21t13:15:00.000,ryanair,fr,ryr,6673,fr6673,ryr6673,,,,,,,,,,
departure,active,lpl,eggp,4.0,2022-01-21t13:00:00.000,2022-01-21t13:00:00.000,ork,eick,,,2022-01-21t14:10:00.000,ryanair,fr,ryr,9895,fr9895,ryr9895,2022-01-21t13:03:00.000,2022-01-21t13:03:00.000,2022-01-21t13:03:00.000,2022-01-21t13:56:00.000,,,,,,
departure,active,lpl,eggp,,2022-01-21t20:50:00.000,2022-01-21t20:50:00.000,dub,eidw,1,3,2022-01-21t21:40:00.000,ryanair,fr,ryr,447,fr447,ryr447,,,,,106,,,,,
departure,active,lpl,eggp,1.0,2022-01-22t08:50:00.000,2022-01-22t08:50:00.000,dub,eidw,1,4,2022-01-22t09:40:00.000,ryanair,fr,ryr,443,fr443,ryr443,2022-01-22t08:50:00.000,2022-01-22t08:50:00.000,2022-01-22t08:50:00.000,,103,,2022-01-22t09:17:00.000,2022-01-22t09:17:00.000,2022-01-22t09:17:00.000,
departure,active,lpl,eggp,7.0,2022-01-22t15:55:00.000,2022-01-22t15:55:00.000,sof,lbsf,2,,2022-01-22t21:10:00.000,ryanair,fr,ryr,6338,fr6338,ryr6338,2022-01-22t16:01:00.000,2022-01-22t16:01:00.000,2022-01-22t16:01:00.000,2022-01-22t20:54:00.000,,,,,,
departure,active,lpl,eggp,,2022-01-23t08:35:00.000,2022-01-23t08:35:00.000,dub,eidw,1,3,2022-01-23t09:25:00.000,ryanair,fr,ryr,443,fr443,ryr443,2022-01-23t08:32:00.000,2022-01-23t08:32:00.000,2022-01-23t08:32:00.000,,107,,2022-01-23t08:59:00.000,2022-01-23t08:59:00.000,2022-01-23t08:59:00.000,
departure,active,lpl,eggp,7.0,2022-01-23t13:25:00.000,2022-01-23t13:25:00.000,agp,lemg,,,2022-01-23t17:25:00.000,ryanair,fr,ryr,9862,fr9862,ryr9862,2022-01-23t13:31:00.000,2022-01-23t13:31:00.000,2022-01-23t13:31:00.000,2022-01-23t17:10:00.000,,,,,,
departure,active,lpl,eggp,,2022-01-23t14:00:00.000,2022-01-23t14:00:00.000,noc,eikn,,,2022-01-23t15:05:00.000,ryanair,fr,ryr,6673,fr6673,ryr6673,2022-01-23t13:57:00.000,2022-01-23t13:57:00.000,2022-01-23t13:57:00.000,,,,2022-01-23t14:43:00.000,2022-01-23t14:43:00.000,2022-01-23t14:43:00.000,
departure,active,lpl,eggp,8.0,2022-01-23t15:00:00.000,2022-01-23t15:10:00.000,fco,lirf,3,4,2022-01-23t18:45:00.000,ryanair,fr,ryr,3305,fr3305,ryr3305,2022-01-23t15:07:00.000,2022-01-23t15:07:00.000,2022-01-23t15:07:00.000,2022-01-23t18:25:00.000,,,,,,
departure,active,lpl,eggp,3.0,2022-01-23t19:10:00.000,2022-01-23t19:10:00.000,krk,epkk,t,,2022-01-23t22:40:00.000,ryanair,fr,ryr,9646,fr9646,ryr9646,2022-01-23t19:12:00.000,2022-01-23t19:12:00.000,2022-01-23t19:12:00.000,,,,,,,
departure,active,lpl,eggp,,2022-01-23t19:10:00.000,2022-01-23t19:10:00.000,alc,leal,,7b,2022-01-23t22:55:00.000,ryanair,fr,ryr,9886,fr9886,ryr9886,,,,,,,,,,
departure,active,lpl,eggp,6.0,2022-01-23t20:25:00.000,2022-01-23t20:25:00.000,wmi,epmo,,,2022-01-23t23:50:00.000,ryanair,fr,ryr,4043,fr4043,ryr4043,2022-01-23t20:30:00.000,2022-01-23t20:30:00.000,2022-01-23t20:30:00.000,2022-01-23t23:34:00.000,,,,,,
departure,active,lpl,eggp,5.0,2022-01-23t20:30:00.000,2022-01-23t20:30:00.000,ork,eick,,,2022-01-23t21:40:00.000,ryanair,fr,ryr,9895,fr9895,ryr9895,2022-01-23t20:34:00.000,2022-01-23t20:34:00.000,2022-01-23t20:34:00.000,2022-01-23t21:23:00.000,,,,,,
departure,active,lpl,eggp,,2022-01-23t22:10:00.000,2022-01-23t22:10:00.000,dub,eidw,1,3,2022-01-23t23:00:00.000,ryanair,fr,ryr,447,fr447,ryr447,2022-01-23t22:07:00.000,2022-01-23t22:07:00.000,2022-01-23t22:07:00.000,,vcc4,,2022-01-23t22:36:00.000,2022-01-23t22:36:00.000,2022-01-23t22:36:00.000,
departure,active,lpl,eggp,7.0,2022-01-24t07:30:00.000,2022-01-24t07:30:00.000,noc,eikn,,,2022-01-24t08:35:00.000,ryanair,fr,ryr,6673,fr6673,ryr6673,2022-01-24t07:37:00.000,2022-01-24t07:37:00.000,2022-01-24t07:37:00.000,2022-01-24t08:22:00.000,,,,,,
departure,active,lpl,eggp,,2022-01-24t08:50:00.000,2022-01-24t08:50:00.000,dub,eidw,1,5,2022-01-24t09:40:00.000,ryanair,fr,ryr,443,fr443,ryr443,2022-01-24t08:46:00.000,2022-01-24t08:46:00.000,2022-01-24t08:46:00.000,2022-01-24t09:18:00.000,106,,,,,
departure,active,lpl,eggp,3.0,2022-01-24t10:00:00.000,2022-01-24t10:00:00.000,alc,leal,,3b,2022-01-24t13:45:00.000,ryanair,fr,ryr,9898,fr9898,ryr9898,2022-01-24t10:03:00.000,2022-01-24t10:03:00.000,2022-01-24t10:03:00.000,2022-01-24t13:22:00.000,,,,,,
departure,active,lpl,eggp,,2022-01-24t20:55:00.000,2022-01-24t20:55:00.000,ork,eick,,,2022-01-24t22:05:00.000,ryanair,fr,ryr,9895,fr9895,ryr9895,2022-01-24t20:51:00.000,2022-01-24t20:51:00.000,2022-01-24t20:51:00.000,2022-01-24t21:45:00.000,,,,,,
departure,active,lpl,eggp,,2022-01-25t08:35:00.000,2022-01-25t08:35:00.000,dub,eidw,1,3,2022-01-25t09:25:00.000,ryanair,fr,ryr,443,fr443,ryr443,2022-01-25t08:30:00.000,2022-01-25t08:30:00.000,2022-01-25t08:30:00.000,,110,,2022-01-25t08:59:00.000,2022-01-25t08:59:00.000,2022-01-25t08:59:00.000,
departure,active,lpl,eggp,12.0,2022-01-25t08:50:00.000,2022-01-25t08:50:00.000,sof,lbsf,2,,2022-01-25t14:05:00.000,ryanair,fr,ryr,6338,fr6338,ryr6338,2022-01-25t09:02:00.000,2022-01-25t09:02:00.000,2022-01-25t09:02:00.000,2022-01-25t13:58:00.000,,,,,,
departure,active,lpl,eggp,,2022-01-26t08:35:00.000,2022-01-26t08:35:00.000,wmi,epmo,,,2022-01-26t12:00:00.000,ryanair,fr,ryr,4043,fr4043,ryr4043,,,,,,,,,,
departure,active,lpl,eggp,20.0,2022-01-26t19:25:00.000,2022-01-26t19:45:00.000,fco,lirf,3,9,2022-01-26t23:10:00.000,ryanair,fr,ryr,3305,fr3305,ryr3305,,,,,,,,,,
departure,active,lpl,eggp,,2022-01-26t19:35:00.000,2022-01-26t19:35:00.000,dub,eidw,1,3,2022-01-26t20:25:00.000,ryanair,fr,ryr,447,fr447,ryr447,,,,,108,,,,,
departure,active,lpl,eggp,4.0,2022-01-27t08:35:00.000,2022-01-27t08:35:00.000,dub,eidw,1,5,2022-01-27t09:25:00.000,ryanair,fr,ryr,443,fr443,ryr443,2022-01-27t08:39:00.000,2022-01-27t08:39:00.000,2022-01-27t08:39:00.000,,103,,2022-01-27t09:10:00.000,2022-01-27t09:10:00.000,2022-01-27t09:10:00.000,
departure,active,lpl,eggp,,2022-01-28t06:05:00.000,2022-01-28t06:05:00.000,krk,epkk,t,,2022-01-28t09:35:00.000,ryanair,fr,ryr,9646,fr9646,ryr9646,,,,,,,,,,
departure,active,lpl,eggp,,2022-01-28t06:20:00.000,2022-01-28t06:20:00.000,alc,leal,,4b,2022-01-28t10:05:00.000,ryanair,fr,ryr,9886,fr9886,ryr9886,,,,,,,,,,
departure,active,lpl,eggp,4.0,2022-01-28t08:50:00.000,2022-01-28t08:50:00.000,dub,eidw,1,5,2022-01-28t09:40:00.000,ryanair,fr,ryr,443,fr443,ryr443,2022-01-28t08:54:00.000,2022-01-28t08:54:00.000,2022-01-28t08:54:00.000,,103,,2022-01-28t09:26:00.000,2022-01-28t09:26:00.000,2022-01-28t09:26:00.000,
departure,active,lpl,eggp,,2022-01-28t09:40:00.000,2022-01-28t09:40:00.000,agp,lemg,,,2022-01-28t13:40:00.000,ryanair,fr,ryr,9862,fr9862,ryr9862,,,,,,,,,,
departure,active,lpl,eggp,8.0,2022-01-28t12:10:00.000,2022-01-28t12:10:00.000,noc,eikn,,,2022-01-28t13:15:00.000,ryanair,fr,ryr,6673,fr6673,ryr6673,2022-01-28t12:18:00.000,2022-01-28t12:18:00.000,2022-01-28t12:18:00.000,2022-01-28t13:03:00.000,,,,,,
departure,active,lpl,eggp,,2022-01-28t13:00:00.000,2022-01-28t13:00:00.000,ork,eick,,,2022-01-28t14:10:00.000,ryanair,fr,ryr,9895,fr9895,ryr9895,,,,,,,,,,
departure,active,lpl,eggp,,2022-01-28t20:50:00.000,2022-01-28t20:50:00.000,dub,eidw,1,4,2022-01-28t21:40:00.000,ryanair,fr,ryr,447,fr447,ryr447,,,,,109,,,,,
departure,active,lpl,eggp,,2022-01-29t08:50:00.000,2022-01-29t08:50:00.000,dub,eidw,1,4,2022-01-29t09:40:00.000,ryanair,fr,ryr,443,fr443,ryr443,2022-01-29t08:49:00.000,2022-01-29t08:49:00.000,2022-01-29t08:49:00.000,2022-01-29t09:21:00.000,102,,,,,
departure,active,lpl,eggp,9.0,2022-01-29t15:55:00.000,2022-01-29t15:55:00.000,sof,lbsf,2,,2022-01-29t21:10:00.000,ryanair,fr,ryr,6338,fr6338,ryr6338,2022-01-29t16:03:00.000,2022-01-29t16:03:00.000,2022-01-29t16:03:00.000,2022-01-29t20:59:00.000,,,,,,
departure,active,lpl,eggp,10.0,2022-01-29t13:30:00.000,2022-01-29t13:40:00.000,dub,eidw,,,2022-01-29t14:13:00.000,ryanair,fr,ryr,153,fr153,ryr153,,,,,,,,,,
departure,active,lpl,eggp,,2022-01-30t08:35:00.000,2022-01-30t08:35:00.000,dub,eidw,1,5,2022-01-30t09:25:00.000,ryanair,fr,ryr,443,fr443,ryr443,2022-01-30t08:29:00.000,2022-01-30t08:29:00.000,2022-01-30t08:29:00.000,,113,,2022-01-30t08:58:00.000,2022-01-30t08:58:00.000,2022-01-30t08:58:00.000,
departure,active,lpl,eggp,7.0,2022-01-30t13:25:00.000,2022-01-30t13:25:00.000,agp,lemg,,,2022-01-30t17:25:00.000,ryanair,fr,ryr,9862,fr9862,ryr9862,2022-01-30t13:32:00.000,2022-01-30t13:32:00.000,2022-01-30t13:32:00.000,2022-01-30t17:04:00.000,,,,,,
departure,active,lpl,eggp,4.0,2022-01-30t14:00:00.000,2022-01-30t14:00:00.000,noc,eikn,,,2022-01-30t15:05:00.000,ryanair,fr,ryr,6673,fr6673,ryr6673,2022-01-30t14:03:00.000,2022-01-30t14:03:00.000,2022-01-30t14:03:00.000,2022-01-30t14:53:00.000,,,,,,
departure,active,lpl,eggp,26.0,2022-01-30t15:00:00.000,2022-01-30t15:10:00.000,fco,lirf,3,10,2022-01-30t18:45:00.000,ryanair,fr,ryr,3305,fr3305,ryr3305,2022-01-30t15:25:00.000,2022-01-30t15:25:00.000,2022-01-30t15:25:00.000,2022-01-30t18:42:00.000,,,,,,
departure,active,lpl,eggp,10.0,2022-01-30t19:10:00.000,2022-01-30t19:20:00.000,krk,epkk,t,,2022-01-30t22:40:00.000,ryanair,fr,ryr,9646,fr9646,ryr9646,,,,,,,,,,
departure,active,lpl,eggp,21.0,2022-01-30t19:10:00.000,2022-01-30t19:10:00.000,alc,leal,,7b,2022-01-30t22:55:00.000,ryanair,fr,ryr,9886,fr9886,ryr9886,2022-01-30t19:30:00.000,2022-01-30t19:30:00.000,2022-01-30t19:30:00.000,,,,,,,
departure,active,lpl,eggp,,2022-01-30t20:25:00.000,2022-01-30t20:25:00.000,wmi,epmo,,,2022-01-30t23:50:00.000,ryanair,fr,ryr,4043,fr4043,ryr4043,,,,,,,,,,
departure,active,lpl,eggp,,2022-01-30t20:30:00.000,2022-01-30t20:30:00.000,ork,eick,,,2022-01-30t21:40:00.000,ryanair,fr,ryr,9895,fr9895,ryr9895,,,,,,,,,,
