type,status,departure.iataCode,departure.icaoCode,departure.gate,departure.delay,departure.scheduledTime,departure.estimatedTime,departure.actualTime,departure.estimatedRunway,departure.actualRunway,arrival.iataCode,arrival.icaoCode,arrival.terminal,arrival.baggage,arrival.gate,arrival.scheduledTime,arrival.estimatedTime,airline.name,airline.iataCode,airline.icaoCode,flight.number,flight.iataNumber,flight.icaoNumber,arrival.delay,arrival.actualTime,arrival.estimatedRunway,arrival.actualRunway,codeshared.airline.name,codeshared.airline.iataCode,codeshared.airline.icaoCode,codeshared.flight.number,codeshared.flight.iataNumber,codeshared.flight.icaoNumber
departure,active,ncl,egnt,2,,2022-05-13t06:00:00.000,2022-05-13t06:00:00.000,,,,alc,leal,,4b,,2022-05-13t10:05:00.000,,jet2,ls,exs,583,ls583,exs583,,,,,,,,,,
departure,active,ncl,egnt,26,20.0,2022-05-13t06:45:00.000,2022-05-13t06:45:00.000,2022-05-13t07:05:00.000,2022-05-13t07:05:00.000,2022-05-13t07:05:00.000,fao,lpfr,,,,2022-05-13t10:05:00.000,2022-05-13t09:51:00.000,jet2,ls,exs,597,ls597,exs597,,,,,,,,,,
departure,active,ncl,egnt,16,15.0,2022-05-13t07:00:00.000,2022-05-13t07:00:00.000,2022-05-13t07:14:00.000,2022-05-13t07:14:00.000,2022-05-13t07:14:00.000,pmi,lepa,,08,,2022-05-13t10:45:00.000,2022-05-13t10:36:00.000,jet2,ls,exs,531,ls531,exs531,,,,,,,,,,
departure,active,ncl,egnt,10,11.0,2022-05-13t07:00:00.000,2022-05-13t07:00:00.000,2022-05-13t07:10:00.000,2022-05-13t07:10:00.000,2022-05-13t07:10:00.000,efl,lgkf,,,,2022-05-13t12:40:00.000,2022-05-13t12:38:00.000,jet2,ls,exs,571,ls571,exs571,,,,,,,,,,
departure,active,ncl,egnt,19,17.0,2022-05-13t07:05:00.000,2022-05-13t07:05:00.000,2022-05-13t07:22:00.000,2022-05-13t07:22:00.000,2022-05-13t07:22:00.000,agp,lemg,,,,2022-05-13t11:30:00.000,2022-05-13t11:10:00.000,jet2,ls,exs,557,ls557,exs557,,,,,,,,,,
departure,active,ncl,egnt,17,,2022-05-13t07:45:00.000,2022-05-13t07:45:00.000,,,,mah,lemh,ter1,05,,2022-05-13t11:40:00.000,,jet2,ls,exs,373,ls373,exs373,,,,,,,,,,
departure,active,ncl,egnt,16,,2022-05-13t07:50:00.000,2022-05-13t07:50:00.000,,,,fco,lirf,3,4,,2022-05-13t11:55:00.000,,jet2,ls,exs,537,ls537,exs537,,,,,,,,,,
departure,active,ncl,egnt,19,,2022-05-13t13:55:00.000,2022-05-13t13:55:00.000,,,,jsi,lgsk,,,,2022-05-13t19:55:00.000,,jet2,ls,exs,591,ls591,exs591,,,,,,,,,,
departure,active,ncl,egnt,24,32.0,2022-05-13t14:50:00.000,2022-05-13t14:50:00.000,2022-05-13t15:22:00.000,2022-05-13t15:22:00.000,2022-05-13t15:22:00.000,bjv,ltfe,i,,,2022-05-13t21:20:00.000,2022-05-13t21:25:00.000,jet2,ls,exs,519,ls519,exs519,6.0,,,,,,,,,
departure,active,ncl,egnt,25,,2022-05-13t15:15:00.000,2022-05-13t15:15:00.000,,,,ayt,ltai,1,,,2022-05-13t21:50:00.000,,jet2,ls,exs,507,ls507,exs507,,,,,,,,,,
departure,active,ncl,egnt,16,21.0,2022-05-13t15:40:00.000,2022-05-13t16:01:00.000,,,,her,lgir,,,,2022-05-13t21:55:00.000,,jet2,ls,exs,513,ls513,exs513,,,,,,,,,,
departure,active,ncl,egnt,10,,2022-05-13t15:40:00.000,2022-05-13t15:40:00.000,,,,tfs,gcts,,b2,,2022-05-13t20:30:00.000,,jet2,ls,exs,517,ls517,exs517,,,,,,,,,,
departure,active,ncl,egnt,21,25.0,2022-05-13t16:10:00.000,2022-05-13t16:35:00.000,,,,dlm,ltbs,i,,,2022-05-13t22:40:00.000,,jet2,ls,exs,561,ls561,exs561,,,,,,,,,,
departure,active,ncl,egnt,2,10.0,2022-05-14t06:25:00.000,2022-05-14t06:35:00.000,,,,mah,lemh,ter1,04,,2022-05-14t10:20:00.000,,jet2,ls,exs,373,ls373,exs373,,,,,,,,,,
departure,active,ncl,egnt,6,,2022-05-14t06:40:00.000,2022-05-14t06:40:00.000,,,,reu,lers,t1,2,,2022-05-14t10:25:00.000,,jet2,ls,exs,511,ls511,exs511,,,,,,,,,,
departure,active,ncl,egnt,24,10.0,2022-05-14t06:45:00.000,2022-05-14t06:55:00.000,,,,fao,lpfr,,,,2022-05-14t10:05:00.000,,jet2,ls,exs,597,ls597,exs597,,,,,,,,,,
departure,active,ncl,egnt,19,,2022-05-14t07:00:00.000,2022-05-14t07:00:00.000,,,,pmi,lepa,,7,,2022-05-14t10:45:00.000,,jet2,ls,exs,531,ls531,exs531,,,,,,,,,,
departure,active,ncl,egnt,16,30.0,2022-05-14t07:05:00.000,2022-05-14t07:35:00.000,,,,agp,lemg,,,,2022-05-14t11:30:00.000,,jet2,ls,exs,557,ls557,exs557,,,,,,,,,,
departure,active,ncl,egnt,,,2022-05-14t07:30:00.000,2022-05-14t07:30:00.000,,,,alc,leal,,3b,,2022-05-14t11:35:00.000,,jet2,ls,exs,583,ls583,exs583,,,,,,,,,,
departure,active,ncl,egnt,,,2022-05-14t07:35:00.000,2022-05-14t07:35:00.000,,,,ibz,leib,1,06,,2022-05-14t11:40:00.000,,jet2,ls,exs,555,ls555,exs555,,,,,,,,,,
departure,active,ncl,egnt,,15.0,2022-05-14t14:15:00.000,2022-05-14t14:30:00.000,,,,zth,lgza,,,,2022-05-14t20:10:00.000,,jet2,ls,exs,593,ls593,exs593,,,,,,,,,,
departure,active,ncl,egnt,24,26.0,2022-05-14t15:15:00.000,2022-05-14t15:15:00.000,2022-05-14t15:40:00.000,2022-05-14t15:40:00.000,2022-05-14t15:40:00.000,ayt,ltai,1,,,2022-05-14t21:50:00.000,2022-05-14t21:48:00.000,jet2,ls,exs,507,ls507,exs507,,,,,,,,,,
departure,active,ncl,egnt,10,21.0,2022-05-14t15:25:00.000,2022-05-14t15:25:00.000,2022-05-14t15:46:00.000,2022-05-14t15:46:00.000,2022-05-14t15:46:00.000,rho,lgrp,,,,2022-05-14t21:45:00.000,2022-05-14t21:42:00.000,jet2,ls,exs,581,ls581,exs581,,,,,,,,,,
departure,active,ncl,egnt,20,30.0,2022-05-14t15:30:00.000,2022-05-14t16:00:00.000,,,,ace,gcrr,1,2,,2022-05-14t20:00:00.000,,jet2,ls,exs,545,ls545,exs545,,,,,,,,,,
departure,active,ncl,egnt,19,12.0,2022-05-14t15:40:00.000,2022-05-14t15:40:00.000,2022-05-14t15:51:00.000,2022-05-14t15:51:00.000,2022-05-14t15:51:00.000,tfs,gcts,,a4,,2022-05-14t20:30:00.000,2022-05-14t20:14:00.000,jet2,ls,exs,517,ls517,exs517,,,,,,,,,,
departure,active,ncl,egnt,,,2022-05-14t15:45:00.000,2022-05-14t15:45:00.000,,,,pmi,lepa,,2,,2022-05-14t19:27:00.000,,jet2,ls,exs,533,ls533,exs533,,,,,,,,,,
departure,active,ncl,egnt,16,,2022-05-14t15:50:00.000,2022-05-14t15:50:00.000,,,,fue,gcfv,,5,,2022-05-14t20:30:00.000,,jet2,ls,exs,521,ls521,exs521,,,,,,,,,,
departure,active,ncl,egnt,,,2022-05-15t06:30:00.000,2022-05-15t06:30:00.000,,,,dbv,lddu,,,,2022-05-15t10:40:00.000,,jet2,ls,exs,569,ls569,exs569,,,,,,,,,,
departure,active,ncl,egnt,,,2022-05-15t06:45:00.000,2022-05-15t06:45:00.000,,,,fao,lpfr,,,,2022-05-15t10:05:00.000,,jet2,ls,exs,597,ls597,exs597,,,,,,,,,,
departure,active,ncl,egnt,,,2022-05-15t06:50:00.000,2022-05-15t06:50:00.000,,,,pmi,lepa,,09,,2022-05-15t10:45:00.000,,jet2,ls,exs,531,ls531,exs531,,,,,,,,,,
departure,active,ncl,egnt,,,2022-05-15t07:05:00.000,2022-05-15t07:05:00.000,,,,agp,lemg,,,,2022-05-15t11:30:00.000,,jet2,ls,exs,557,ls557,exs557,,,,,,,,,,
departure,active,ncl,egnt,,,2022-05-15t07:30:00.000,2022-05-15t07:30:00.000,,,,alc,leal,,5b,,2022-05-15t11:35:00.000,,jet2,ls,exs,583,ls583,exs583,,,,,,,,,,
departure,active,ncl,egnt,,,2022-05-15t07:45:00.000,2022-05-15t07:45:00.000,,,,ibz,leib,1,08,,2022-05-15t11:50:00.000,,jet2,ls,exs,555,ls555,exs555,,,,,,,,,,
departure,active,ncl,egnt,,,2022-05-15t08:30:00.000,2022-05-15t08:30:00.000,,,,gro,lege,1,,,2022-05-15t12:05:00.000,,jet2,ls,exs,525,ls525,exs525,,,,,,,,,,
departure,active,ncl,egnt,,50.0,2022-05-15t14:35:00.000,2022-05-15t15:25:00.000,,,,pfo,lcph,,,,2022-05-15t21:40:00.000,,jet2,ls,exs,515,ls515,exs515,,,,,,,,,,
departure,active,ncl,egnt,17,15.0,2022-05-15t14:55:00.000,2022-05-15t15:10:00.000,,,,lca,lclk,,,,2022-05-15t22:00:00.000,,jet2,ls,exs,543,ls543,exs543,,,,,,,,,,
departure,active,ncl,egnt,,,2022-05-15t15:30:00.000,2022-05-15t15:30:00.000,,,,ace,gcrr,1,4,,2022-05-15t20:00:00.000,,jet2,ls,exs,545,ls545,exs545,,,,,,,,,,
departure,active,ncl,egnt,,25.0,2022-05-15t15:40:00.000,2022-05-15t16:05:00.000,,,,tfs,gcts,,a7,,2022-05-15t20:30:00.000,,jet2,ls,exs,517,ls517,exs517,,,,,,,,,,
departure,active,ncl,egnt,,,2022-05-15t15:40:00.000,2022-05-15t15:40:00.000,,,,dlm,ltbs,i,,,2022-05-15t22:10:00.000,,jet2,ls,exs,561,ls561,exs561,,,,,,,,,,
departure,active,ncl,egnt,,30.0,2022-05-15t15:50:00.000,2022-05-15t16:20:00.000,,,,lpa,gclp,,37,,2022-05-15t20:40:00.000,,jet2,ls,exs,541,ls541,exs541,,,,,,,,,,
departure,active,ncl,egnt,10,31.0,2022-05-15t16:30:00.000,2022-05-15t17:01:00.000,,,,alc,leal,,7b,,2022-05-15t20:35:00.000,,jet2,ls,exs,585,ls585,exs585,,,,,,,,,,
departure,active,ncl,egnt,2,18.0,2022-05-16t06:15:00.000,2022-05-16t06:15:00.000,2022-05-16t06:33:00.000,2022-05-16t06:33:00.000,2022-05-16t06:33:00.000,boj,lbbg,,,,2022-05-16t12:00:00.000,2022-05-16t11:38:00.000,jet2,ls,exs,599,ls599,exs599,,,,,,,,,,
departure,active,ncl,egnt,10,,2022-05-16t06:35:00.000,2022-05-16t06:35:00.000,,,,cfu,lgkr,,,,2022-05-16t12:10:00.000,,jet2,ls,exs,527,ls527,exs527,,,,,,,,,,
departure,active,ncl,egnt,17,,2022-05-16t06:45:00.000,2022-05-16t06:45:00.000,,,,alc,leal,,4b,,2022-05-16t10:50:00.000,,jet2,ls,exs,583,ls583,exs583,,,,,,,,,,
departure,active,ncl,egnt,19,,2022-05-16t06:45:00.000,2022-05-16t06:45:00.000,,,,fao,lpfr,,,,2022-05-16t10:05:00.000,,jet2,ls,exs,597,ls597,exs597,,,,,,,,,,
departure,active,ncl,egnt,24,14.0,2022-05-16t07:05:00.000,2022-05-16t07:05:00.000,2022-05-16t07:19:00.000,2022-05-16t07:19:00.000,2022-05-16t07:19:00.000,agp,lemg,,,,2022-05-16t11:30:00.000,2022-05-16t11:08:00.000,jet2,ls,exs,557,ls557,exs557,,,,,,,,,,
departure,active,ncl,egnt,17,7.0,2022-05-16t07:30:00.000,2022-05-16t07:30:00.000,2022-05-16t07:36:00.000,2022-05-16t07:36:00.000,2022-05-16t07:36:00.000,pmi,lepa,,09,,2022-05-16t11:25:00.000,2022-05-16t11:01:00.000,jet2,ls,exs,531,ls531,exs531,,,,,,,,,,
departure,active,ncl,egnt,25,40.0,2022-05-16t08:30:00.000,2022-05-16t09:10:00.000,,,,ibz,leib,1,09,,2022-05-16t12:35:00.000,,jet2,ls,exs,555,ls555,exs555,,,,,,,,,,
departure,active,ncl,egnt,10,15.0,2022-05-16t15:15:00.000,2022-05-16t15:30:00.000,,,,ayt,ltai,2,,,2022-05-16t21:50:00.000,,jet2,ls,exs,507,ls507,exs507,,,,,,,,,,
departure,active,ncl,egnt,,,2022-05-16t15:20:00.000,2022-05-16t15:20:00.000,,,,fnc,lpma,,,,2022-05-16t19:20:00.000,,jet2,ls,exs,529,ls529,exs529,,,,,,,,,,
departure,active,ncl,egnt,25,20.0,2022-05-16t15:40:00.000,2022-05-16t15:40:00.000,2022-05-16t15:59:00.000,2022-05-16t15:59:00.000,2022-05-16t15:59:00.000,tfs,gcts,,a2,,2022-05-16t20:30:00.000,2022-05-16t20:26:00.000,jet2,ls,exs,517,ls517,exs517,,,,,,,,,,
departure,active,ncl,egnt,16,55.0,2022-05-16t15:40:00.000,2022-05-16t16:35:00.000,,,,dlm,ltbs,i,,,2022-05-16t22:10:00.000,,jet2,ls,exs,561,ls561,exs561,,,,,,,,,,
departure,active,ncl,egnt,19,55.0,2022-05-16t15:50:00.000,2022-05-16t16:45:00.000,,,,fco,lirf,3,4,,2022-05-16t19:55:00.000,,jet2,ls,exs,537,ls537,exs537,,,,,,,,,,
departure,active,ncl,egnt,24,65.0,2022-05-16t16:30:00.000,2022-05-16t17:35:00.000,,,,jtr,lgsr,,,,2022-05-16t22:45:00.000,,jet2,ls,exs,575,ls575,exs575,,,,,,,,,,
departure,active,ncl,egnt,17,12.0,2022-05-17t06:00:00.000,2022-05-17t06:00:00.000,2022-05-17t06:11:00.000,2022-05-17t06:11:00.000,2022-05-17t06:11:00.000,alc,leal,,6a,,2022-05-17t10:05:00.000,2022-05-17t09:49:00.000,jet2,ls,exs,583,ls583,exs583,,,,,,,,,,
departure,active,ncl,egnt,2,18.0,2022-05-17t06:30:00.000,2022-05-17t06:30:00.000,2022-05-17t06:48:00.000,2022-05-17t06:48:00.000,2022-05-17t06:48:00.000,adb,ltbj,i,6,,2022-05-17t13:00:00.000,,jet2,ls,exs,587,ls587,exs587,,,,,,,,,,
departure,active,ncl,egnt,6,,2022-05-17t06:45:00.000,2022-05-17t06:45:00.000,,,,fao,lpfr,,,,2022-05-17t10:05:00.000,,jet2,ls,exs,597,ls597,exs597,,,,,,,,,,
departure,active,ncl,egnt,19,20.0,2022-05-17t07:05:00.000,2022-05-17t07:05:00.000,2022-05-17t07:24:00.000,2022-05-17t07:24:00.000,2022-05-17t07:24:00.000,mah,lemh,ter1,5,,2022-05-17t11:00:00.000,2022-05-17t10:49:00.000,jet2,ls,exs,373,ls373,exs373,,,,,,,,,,
departure,active,ncl,egnt,16,27.0,2022-05-17t07:05:00.000,2022-05-17t07:05:00.000,2022-05-17t07:32:00.000,2022-05-17t07:32:00.000,2022-05-17t07:32:00.000,agp,lemg,,,,2022-05-17t11:30:00.000,2022-05-17t11:25:00.000,jet2,ls,exs,557,ls557,exs557,,,,,,,,,,
departure,active,ncl,egnt,17,30.0,2022-05-17t07:25:00.000,2022-05-17t07:55:00.000,,,,pmi,lepa,,6,,2022-05-17t11:20:00.000,,jet2,ls,exs,531,ls531,exs531,,,,,,,,,,
departure,active,ncl,egnt,17,,2022-05-17t08:20:00.000,2022-05-17t08:20:00.000,,,,reu,lers,t1,1,,2022-05-17t12:05:00.000,,jet2,ls,exs,511,ls511,exs511,,,,,,,,,,
departure,active,ncl,egnt,21,35.0,2022-05-17t14:50:00.000,2022-05-17t15:25:00.000,,,,bjv,ltfe,i,,,2022-05-17t21:20:00.000,,jet2,ls,exs,519,ls519,exs519,,,,,,,,,,
departure,active,ncl,egnt,10,,2022-05-17t15:30:00.000,2022-05-17t15:30:00.000,,,,ace,gcrr,1,5,,2022-05-17t20:00:00.000,,jet2,ls,exs,545,ls545,exs545,,,,,,,,,,
departure,active,ncl,egnt,19,,2022-05-17t15:40:00.000,2022-05-17t15:40:00.000,,,,tfs,gcts,,a2,,2022-05-17t20:30:00.000,,jet2,ls,exs,517,ls517,exs517,,,,,,,,,,
departure,active,ncl,egnt,20,,2022-05-17t15:40:00.000,2022-05-17t15:40:00.000,,,,dlm,ltbs,i,,,2022-05-17t22:10:00.000,,jet2,ls,exs,561,ls561,exs561,,,,,,,,,,
departure,active,ncl,egnt,24,11.0,2022-05-17t15:50:00.000,2022-05-17t15:50:00.000,2022-05-17t16:00:00.000,2022-05-17t16:00:00.000,2022-05-17t16:00:00.000,lpa,gclp,,36,,2022-05-17t20:40:00.000,2022-05-17t20:26:00.000,jet2,ls,exs,541,ls541,exs541,,,,,,,,,,
departure,active,ncl,egnt,16,,2022-05-17t16:40:00.000,2022-05-17t16:40:00.000,,,,her,lgir,,,,2022-05-17t22:55:00.000,,jet2,ls,exs,513,ls513,exs513,,,,,,,,,,
departure,active,ncl,egnt,,,2022-05-18t05:50:00.000,2022-05-18t05:50:00.000,,,,zth,lgza,,,,2022-05-18t11:50:00.000,,jet2,ls,exs,593,ls593,exs593,,,,,,,,,,
departure,active,ncl,egnt,21,12.0,2022-05-18t06:00:00.000,2022-05-18t06:00:00.000,2022-05-18t06:11:00.000,2022-05-18t06:11:00.000,2022-05-18t06:11:00.000,skg,lgts,,,,2022-05-18t11:55:00.000,2022-05-18t11:25:00.000,jet2,ls,exs,539,ls539,exs539,,,,,,,,,,
departure,active,ncl,egnt,16,,2022-05-18t06:45:00.000,2022-05-18t06:45:00.000,,,,alc,leal,,3b,,2022-05-18t10:50:00.000,,jet2,ls,exs,583,ls583,exs583,,,,,,,,,,
departure,active,ncl,egnt,10,,2022-05-18t06:45:00.000,2022-05-18t06:45:00.000,,,,fao,lpfr,,,,2022-05-18t10:05:00.000,,jet2,ls,exs,597,ls597,exs597,,,,,,,,,,
departure,active,ncl,egnt,19,7.0,2022-05-18t06:50:00.000,2022-05-18t06:57:00.000,,,,pmi,lepa,,01,,2022-05-18t10:45:00.000,,jet2,ls,exs,531,ls531,exs531,,,,,,,,,,
departure,active,ncl,egnt,26,,2022-05-18t07:05:00.000,2022-05-18t07:05:00.000,,,,agp,lemg,,,,2022-05-18t11:30:00.000,,jet2,ls,exs,557,ls557,exs557,,,,,,,,,,
departure,active,ncl,egnt,19,50.0,2022-05-18t14:45:00.000,2022-05-18t15:35:00.000,,,,lca,lclk,,,,2022-05-18t21:50:00.000,,jet2,ls,exs,543,ls543,exs543,,,,,,,,,,
departure,active,ncl,egnt,25,35.0,2022-05-18t14:55:00.000,2022-05-18t15:30:00.000,,,,pfo,lcph,,,,2022-05-18t22:00:00.000,,jet2,ls,exs,515,ls515,exs515,,,,,,,,,,
departure,active,ncl,egnt,24,25.0,2022-05-18t15:15:00.000,2022-05-18t15:15:00.000,2022-05-18t15:39:00.000,2022-05-18t15:39:00.000,2022-05-18t15:39:00.000,ayt,ltai,2,,,2022-05-18t21:50:00.000,2022-05-18t21:46:00.000,jet2,ls,exs,507,ls507,exs507,,,,,,,,,,
departure,active,ncl,egnt,20,15.0,2022-05-18t15:40:00.000,2022-05-18t15:55:00.000,,,,dlm,ltbs,i,,,2022-05-18t22:10:00.000,,jet2,ls,exs,561,ls561,exs561,,,,,,,,,,
departure,active,ncl,egnt,6,14.0,2022-05-18t15:40:00.000,2022-05-18t15:40:00.000,2022-05-18t15:54:00.000,2022-05-18t15:54:00.000,2022-05-18t15:54:00.000,kgs,lgko,,,,2022-05-18t21:55:00.000,2022-05-18t21:46:00.000,jet2,ls,exs,565,ls565,exs565,,,,,,,,,,
departure,active,ncl,egnt,16,11.0,2022-05-18t15:40:00.000,2022-05-18t15:40:00.000,2022-05-18t15:51:00.000,2022-05-18t15:51:00.000,2022-05-18t15:51:00.000,rho,lgrp,,,,2022-05-18t22:00:00.000,2022-05-18t21:35:00.000,jet2,ls,exs,581,ls581,exs581,,,,,,,,,,
departure,active,ncl,egnt,26,7.0,2022-05-18t15:50:00.000,2022-05-18t15:50:00.000,2022-05-18t15:56:00.000,2022-05-18t15:56:00.000,2022-05-18t15:56:00.000,fue,gcfv,,6,,2022-05-18t20:30:00.000,2022-05-18t20:07:00.000,jet2,ls,exs,521,ls521,exs521,,,,,,,,,,
departure,active,ncl,egnt,24,23.0,2022-05-19t06:35:00.000,2022-05-19t06:35:00.000,2022-05-19t06:57:00.000,2022-05-19t06:57:00.000,2022-05-19t06:57:00.000,cfu,lgkr,,,,2022-05-19t12:10:00.000,2022-05-19t12:06:00.000,jet2,ls,exs,527,ls527,exs527,,,,,,,,,,
departure,active,ncl,egnt,2,15.0,2022-05-19t06:45:00.000,2022-05-19t06:45:00.000,2022-05-19t07:00:00.000,2022-05-19t07:00:00.000,2022-05-19t07:00:00.000,alc,leal,,4b,,2022-05-19t10:50:00.000,2022-05-19t10:42:00.000,jet2,ls,exs,583,ls583,exs583,,,,,,,,,,
departure,active,ncl,egnt,19,,2022-05-19t06:45:00.000,2022-05-19t06:45:00.000,,,,fao,lpfr,,,,2022-05-19t10:05:00.000,,jet2,ls,exs,597,ls597,exs597,,,,,,,,,,
departure,active,ncl,egnt,17,25.0,2022-05-19t07:05:00.000,2022-05-19t07:30:00.000,,,,agp,lemg,,,,2022-05-19t11:30:00.000,,jet2,ls,exs,557,ls557,exs557,,,,,,,,,,
departure,active,ncl,egnt,16,,2022-05-19t07:15:00.000,2022-05-19t07:15:00.000,,,,mla,lmml,,,,2022-05-19t11:55:00.000,,jet2,ls,exs,573,ls573,exs573,,,,,,,,,,
departure,active,ncl,egnt,10,,2022-05-19t07:30:00.000,2022-05-19t07:30:00.000,,,,pmi,lepa,,1,,2022-05-19t11:25:00.000,,jet2,ls,exs,531,ls531,exs531,,,,,,,,,,
departure,active,ncl,egnt,,,2022-05-19t08:30:00.000,2022-05-19t08:30:00.000,,,,ibz,leib,1,07,,2022-05-19t12:35:00.000,,jet2,ls,exs,555,ls555,exs555,,,,,,,,,,
departure,active,ncl,egnt,19,15.0,2022-05-19t15:15:00.000,2022-05-19t15:15:00.000,2022-05-19t15:30:00.000,2022-05-19t15:30:00.000,2022-05-19t15:30:00.000,ayt,ltai,2,205,,2022-05-19t21:50:00.000,,jet2,ls,exs,507,ls507,exs507,,,,,,,,,,
departure,active,ncl,egnt,24,,2022-05-19t15:30:00.000,2022-05-19t15:30:00.000,,,,ace,gcrr,1,2,,2022-05-19t20:00:00.000,,jet2,ls,exs,545,ls545,exs545,,,,,,,,,,
departure,active,ncl,egnt,20,,2022-05-19t15:40:00.000,2022-05-19t15:40:00.000,,,,tfs,gcts,,a3,,2022-05-19t20:30:00.000,,jet2,ls,exs,517,ls517,exs517,,,,,,,,,,
departure,active,ncl,egnt,21,10.0,2022-05-19t15:40:00.000,2022-05-19t15:50:00.000,,,,dlm,ltbs,i,,,2022-05-19t22:10:00.000,,jet2,ls,exs,561,ls561,exs561,,,,,,,,,,
departure,active,ncl,egnt,10,,2022-05-19t15:50:00.000,2022-05-19t15:50:00.000,,,,lpa,gclp,,37,,2022-05-19t20:40:00.000,,jet2,ls,exs,541,ls541,exs541,,,,,,,,,,
departure,active,ncl,egnt,,60.0,2022-05-19t16:20:00.000,2022-05-19t17:20:00.000,,,,pmi,lepa,,4,,2022-05-19t20:15:00.000,,jet2,ls,exs,533,ls533,exs533,,,,,,,,,,
departure,active,ncl,egnt,,,2022-05-19t16:30:00.000,2022-05-19t16:30:00.000,,,,alc,leal,,3b,,2022-05-19t20:35:00.000,,jet2,ls,exs,585,ls585,exs585,,,,,,,,,,
departure,active,ncl,egnt,1,,2022-05-20t06:00:00.000,2022-05-20t06:00:00.000,,,,alc,leal,,7a,,2022-05-20t10:05:00.000,,jet2,ls,exs,583,ls583,exs583,,,,,,,,,,
departure,active,ncl,egnt,26,13.0,2022-05-20t06:45:00.000,2022-05-20t06:45:00.000,2022-05-20t06:58:00.000,2022-05-20t06:58:00.000,2022-05-20t06:58:00.000,fao,lpfr,,,,2022-05-20t10:05:00.000,2022-05-20t09:51:00.000,jet2,ls,exs,597,ls597,exs597,,,,,,,,,,
departure,active,ncl,egnt,16,,2022-05-20t07:00:00.000,2022-05-20t07:00:00.000,,,,pmi,lepa,,07,,2022-05-20t10:45:00.000,,jet2,ls,exs,531,ls531,exs531,,,,,,,,,,
departure,active,ncl,egnt,10,15.0,2022-05-20t07:00:00.000,2022-05-20t07:15:00.000,,,,efl,lgkf,,,,2022-05-20t12:40:00.000,,jet2,ls,exs,571,ls571,exs571,,,,,,,,,,
departure,active,ncl,egnt,17,,2022-05-20t07:05:00.000,2022-05-20t07:05:00.000,,,,agp,lemg,,,,2022-05-20t11:30:00.000,,jet2,ls,exs,557,ls557,exs557,,,,,,,,,,
departure,active,ncl,egnt,19,11.0,2022-05-20t07:45:00.000,2022-05-20t07:56:00.000,,,,mah,lemh,ter1,5,,2022-05-20t11:40:00.000,,jet2,ls,exs,373,ls373,exs373,,,,,,,,,,
departure,active,ncl,egnt,17,10.0,2022-05-20t07:50:00.000,2022-05-20t08:00:00.000,,,,fco,lirf,3,3,,2022-05-20t11:55:00.000,,jet2,ls,exs,537,ls537,exs537,,,,,,,,,,
departure,active,ncl,egnt,21,5.0,2022-05-20t13:55:00.000,2022-05-20t14:00:00.000,,,,jsi,lgsk,,,,2022-05-20t19:55:00.000,,jet2,ls,exs,591,ls591,exs591,,,,,,,,,,
departure,active,ncl,egnt,,40.0,2022-05-20t14:50:00.000,2022-05-20t15:30:00.000,,,,bjv,ltfe,i,,,2022-05-20t21:20:00.000,,jet2,ls,exs,519,ls519,exs519,,,,,,,,,,
departure,active,ncl,egnt,,,2022-05-20t15:15:00.000,2022-05-20t15:15:00.000,,,,ayt,ltai,1,,,2022-05-20t21:50:00.000,,jet2,ls,exs,507,ls507,exs507,,,,,,,,,,
departure,active,ncl,egnt,,5.0,2022-05-20t15:20:00.000,2022-05-20t15:25:00.000,,,,ibz,leib,1,08,,2022-05-20t19:25:00.000,,jet2,ls,exs,555,ls555,exs555,,,,,,,,,,
departure,active,ncl,egnt,16,40.0,2022-05-20t15:40:00.000,2022-05-20t16:20:00.000,,,,her,lgir,,,,2022-05-20t21:55:00.000,,jet2,ls,exs,513,ls513,exs513,,,,,,,,,,
departure,active,ncl,egnt,26,26.0,2022-05-20t15:40:00.000,2022-05-20t15:40:00.000,2022-05-20t16:05:00.000,2022-05-20t16:05:00.000,2022-05-20t16:05:00.000,tfs,gcts,,a5,,2022-05-20t20:30:00.000,2022-05-20t20:29:00.000,jet2,ls,exs,517,ls517,exs517,,,,,,,,,,
departure,active,ncl,egnt,,54.0,2022-05-20t16:10:00.000,2022-05-20t17:04:00.000,,,,dlm,ltbs,i,,,2022-05-20t22:40:00.000,,jet2,ls,exs,561,ls561,exs561,,,,,,,,,,
departure,active,ncl,egnt,2,,2022-05-21t06:25:00.000,2022-05-21t06:25:00.000,,,,mah,lemh,ter1,6,,2022-05-21t10:20:00.000,,jet2,ls,exs,373,ls373,exs373,,,,,,,,,,
departure,active,ncl,egnt,17,,2022-05-21t06:40:00.000,2022-05-21t06:40:00.000,,,,reu,lers,t1,2,,2022-05-21t10:25:00.000,,jet2,ls,exs,511,ls511,exs511,,,,,,,,,,
departure,active,ncl,egnt,,,2022-05-21t06:45:00.000,2022-05-21t06:45:00.000,,,,fao,lpfr,,,,2022-05-21t10:05:00.000,,jet2,ls,exs,597,ls597,exs597,,,,,,,,,,
departure,active,ncl,egnt,,,2022-05-21t07:00:00.000,2022-05-21t07:00:00.000,,,,pmi,lepa,,10,,2022-05-21t10:45:00.000,,jet2,ls,exs,531,ls531,exs531,,,,,,,,,,
