type,status,departure.iataCode,departure.icaoCode,departure.delay,departure.scheduledTime,departure.estimatedTime,departure.actualTime,departure.estimatedRunway,departure.actualRunway,arrival.iataCode,arrival.icaoCode,arrival.baggage,arrival.scheduledTime,arrival.estimatedTime,airline.name,airline.iataCode,airline.icaoCode,flight.number,flight.iataNumber,flight.icaoNumber,arrival.terminal,arrival.delay,arrival.gate,arrival.actualTime,arrival.estimatedRunway,arrival.actualRunway,departure.gate
departure,active,ema,egnx,,2022-07-14t15:30:00.000,,,,,cfu,lgkr,,2022-07-14t20:50:00.000,,jet2,ls,exs,637,ls637,exs637,,,,,,,
departure,active,ema,egnx,,2022-07-14t16:35:00.000,,,,,ibz,leib,09,2022-07-14t20:15:00.000,,jet2,ls,exs,643,ls643,exs643,1,,,,,,
departure,active,ema,egnx,25.0,2022-07-15t06:05:00.000,2022-07-15t06:30:00.000,,,,boj,lbbg,,2022-07-15t11:30:00.000,,jet2,ls,exs,701,ls701,exs701,,,,,,,23
departure,active,ema,egnx,,2022-07-15t06:20:00.000,2022-07-15t06:20:00.000,,,,pmi,lepa,03,2022-07-15t10:00:00.000,,jet2,ls,exs,601,ls601,exs601,,,,,,,18
departure,active,ema,egnx,,2022-07-15t06:40:00.000,,,,,alc,leal,6b,2022-07-15t10:25:00.000,,jet2,ls,exs,641,ls641,exs641,,,,,,,
departure,active,ema,egnx,,2022-07-15t07:35:00.000,,,,,agp,lemg,,2022-07-15t11:40:00.000,,jet2,ls,exs,605,ls605,exs605,,,,,,,
departure,active,ema,egnx,,2022-07-15t07:40:00.000,,,,,fao,lpfr,,2022-07-15t10:40:00.000,,jet2,ls,exs,685,ls685,exs685,,,,,,,
departure,active,ema,egnx,,2022-07-15t09:05:00.000,,,,,ibz,leib,08,2022-07-15t12:45:00.000,,jet2,ls,exs,643,ls643,exs643,1,,,,,,
departure,active,ema,egnx,10.0,2022-07-15t13:00:00.000,2022-07-15t13:10:00.000,,,,reu,lers,1,2022-07-15t16:20:00.000,,jet2,ls,exs,683,ls683,exs683,t1,,,,,,21
departure,active,ema,egnx,,2022-07-15t14:05:00.000,2022-07-15t14:05:00.000,,,,ayt,ltai,,2022-07-15t20:30:00.000,,jet2,ls,exs,653,ls653,exs653,1,,,,,,
departure,active,ema,egnx,35.0,2022-07-15t14:45:00.000,2022-07-15t15:20:00.000,,,,her,lgir,,2022-07-15t20:55:00.000,,jet2,ls,exs,625,ls625,exs625,,,,,,,
departure,active,ema,egnx,,2022-07-15t15:10:00.000,,,,,kgs,lgko,,2022-07-15t21:10:00.000,,jet2,ls,exs,659,ls659,exs659,,,,,,,
departure,active,ema,egnx,,2022-07-15t15:25:00.000,,,,,tfs,gcts,b2,2022-07-15t19:55:00.000,,jet2,ls,exs,633,ls633,exs633,,,,,,,
departure,active,ema,egnx,33.0,2022-07-15t16:00:00.000,,2022-07-15t16:33:00.000,2022-07-15t16:33:00.000,2022-07-15t16:33:00.000,dlm,ltbs,,2022-07-15t22:15:00.000,2022-07-15t22:16:00.000,jet2,ls,exs,621,ls621,exs621,i,1.0,,,,,5
departure,active,ema,egnx,11.0,2022-07-15t19:15:00.000,2022-07-15t19:15:00.000,2022-07-15t19:25:00.000,2022-07-15t19:25:00.000,2022-07-15t19:25:00.000,pmi,lepa,03,2022-07-15t22:50:00.000,2022-07-15t22:28:00.000,jet2,ls,exs,603,ls603,exs603,,,,,,,2
departure,active,ema,egnx,,2022-07-16t06:00:00.000,2022-07-16t06:00:00.000,,,,pmi,lepa,18,2022-07-16t09:35:00.000,,jet2,ls,exs,601,ls601,exs601,,,,,,,23
departure,active,ema,egnx,,2022-07-16t06:45:00.000,,,,,mah,lemh,04,2022-07-16t10:20:00.000,,jet2,ls,exs,677,ls677,exs677,ter1,,,,,,
departure,active,ema,egnx,,2022-07-16t07:20:00.000,,,,,zth,lgza,,2022-07-16t13:00:00.000,,jet2,ls,exs,695,ls695,exs695,,,,,,,
departure,active,ema,egnx,,2022-07-16t07:35:00.000,,,,,agp,lemg,,2022-07-16t11:40:00.000,,jet2,ls,exs,605,ls605,exs605,,,,,,,
departure,active,ema,egnx,,2022-07-16t07:40:00.000,,,,,fao,lpfr,,2022-07-16t10:40:00.000,,jet2,ls,exs,685,ls685,exs685,,,,,,,
departure,active,ema,egnx,,2022-07-16t08:15:00.000,,,,,alc,leal,5b,2022-07-16t12:00:00.000,,jet2,ls,exs,641,ls641,exs641,,,,,,,
departure,active,ema,egnx,8.0,2022-07-16t12:55:00.000,2022-07-16t12:55:00.000,2022-07-16t13:03:00.000,2022-07-16t13:03:00.000,2022-07-16t13:03:00.000,gro,lege,,2022-07-16t16:15:00.000,2022-07-16t15:54:00.000,jet2,ls,exs,611,ls611,exs611,1,,,,,,11
departure,active,ema,egnx,22.0,2022-07-16t13:15:00.000,2022-07-16t13:35:00.000,2022-07-16t13:37:00.000,2022-07-16t13:37:00.000,2022-07-16t13:37:00.000,jer,egjj,,2022-07-16t14:25:00.000,2022-07-16t14:24:00.000,jet2,ls,exs,673,ls673,exs673,,,,,,,2
departure,active,ema,egnx,15.0,2022-07-16t15:15:00.000,2022-07-16t15:30:00.000,,,,lca,lclk,,2022-07-16t22:00:00.000,,jet2,ls,exs,661,ls661,exs661,,,,,,,5
departure,active,ema,egnx,40.0,2022-07-16t15:25:00.000,2022-07-16t16:05:00.000,,,,tfs,gcts,b3,2022-07-16t19:55:00.000,,jet2,ls,exs,633,ls633,exs633,,,,,,,9
departure,active,ema,egnx,,2022-07-16t15:30:00.000,2022-07-16t15:30:00.000,,,,ace,gcrr,3,2022-07-16t19:50:00.000,,jet2,ls,exs,631,ls631,exs631,1,,,,,,3
departure,active,ema,egnx,15.0,2022-07-16t16:35:00.000,2022-07-16t16:50:00.000,,,,lpa,gclp,37,2022-07-16t21:10:00.000,,jet2,ls,exs,669,ls669,exs669,,,,,,,
departure,active,ema,egnx,23.0,2022-07-16t17:15:00.000,,2022-07-16t17:38:00.000,2022-07-16t17:38:00.000,2022-07-16t17:38:00.000,fue,gcfv,3,2022-07-16t21:30:00.000,2022-07-16t21:39:00.000,jet2,ls,exs,613,ls613,exs613,,9.0,,,,,3
departure,active,ema,egnx,,2022-07-16t19:15:00.000,,,,,pmi,lepa,03,2022-07-16t22:50:00.000,,jet2,ls,exs,603,ls603,exs603,,,,,,,
departure,active,ema,egnx,3.0,2022-07-17t06:15:00.000,,2022-07-17t06:18:00.000,2022-07-17t06:18:00.000,2022-07-17t06:18:00.000,ace,gcrr,4,2022-07-17t10:35:00.000,2022-07-17t10:14:00.000,jet2,ls,exs,631,ls631,exs631,1,,,,,,20
departure,active,ema,egnx,,2022-07-17t06:55:00.000,2022-07-17t06:55:00.000,,,,alc,leal,5b,2022-07-17t10:40:00.000,,jet2,ls,exs,641,ls641,exs641,,,,,,,23
departure,active,ema,egnx,8.0,2022-07-17t07:35:00.000,,2022-07-17t07:43:00.000,2022-07-17t07:43:00.000,2022-07-17t07:43:00.000,agp,lemg,,2022-07-17t11:40:00.000,2022-07-17t11:18:00.000,jet2,ls,exs,605,ls605,exs605,,,,,,,9
departure,active,ema,egnx,12.0,2022-07-17t07:40:00.000,,2022-07-17t07:51:00.000,2022-07-17t07:51:00.000,2022-07-17t07:51:00.000,fao,lpfr,,2022-07-17t10:40:00.000,2022-07-17t10:27:00.000,jet2,ls,exs,685,ls685,exs685,,,,,,,11
departure,active,ema,egnx,9.0,2022-07-17t07:50:00.000,,2022-07-17t07:58:00.000,2022-07-17t07:58:00.000,2022-07-17t07:58:00.000,pmi,lepa,03,2022-07-17t11:25:00.000,2022-07-17t11:08:00.000,jet2,ls,exs,601,ls601,exs601,,,,,,,2
departure,active,ema,egnx,15.0,2022-07-17t08:20:00.000,2022-07-17t08:35:00.000,,,,dbv,lddu,,2022-07-17t12:20:00.000,,jet2,ls,exs,627,ls627,exs627,,,,,,,10
departure,active,ema,egnx,14.0,2022-07-17t14:15:00.000,,2022-07-17t14:29:00.000,2022-07-17t14:29:00.000,2022-07-17t14:29:00.000,jsi,lgsk,,2022-07-17t19:45:00.000,2022-07-17t19:44:00.000,jet2,ls,exs,679,ls679,exs679,,,,,,,15
departure,active,ema,egnx,11.0,2022-07-17t15:00:00.000,2022-07-17t15:00:00.000,2022-07-17t15:10:00.000,2022-07-17t15:10:00.000,2022-07-17t15:10:00.000,pfo,lcph,,2022-07-17t21:40:00.000,2022-07-17t21:20:00.000,jet2,ls,exs,655,ls655,exs655,,,,,,,3
departure,active,ema,egnx,10.0,2022-07-17t15:30:00.000,2022-07-17t15:40:00.000,,,,dlm,ltbs,,2022-07-17t21:50:00.000,,jet2,ls,exs,621,ls621,exs621,i,,,,,,11
departure,active,ema,egnx,5.0,2022-07-17t15:30:00.000,2022-07-17t15:35:00.000,,,,bjv,ltfe,,2022-07-17t21:45:00.000,,jet2,ls,exs,657,ls657,exs657,i,,,,,,21
departure,active,ema,egnx,37.0,2022-07-17t16:10:00.000,2022-07-17t16:35:00.000,2022-07-17t16:46:00.000,2022-07-17t16:46:00.000,2022-07-17t16:46:00.000,rho,lgrp,,2022-07-17t22:20:00.000,2022-07-17t22:31:00.000,jet2,ls,exs,635,ls635,exs635,,11.0,,,,,5
departure,active,ema,egnx,8.0,2022-07-17t16:50:00.000,2022-07-17t17:00:00.000,2022-07-17t16:57:00.000,2022-07-17t16:57:00.000,2022-07-17t16:57:00.000,ibz,leib,08,2022-07-17t20:30:00.000,2022-07-17t20:16:00.000,jet2,ls,exs,643,ls643,exs643,1,,,,,,3
departure,active,ema,egnx,,2022-07-18t06:00:00.000,,,,,pmi,lepa,01,2022-07-18t09:35:00.000,,jet2,ls,exs,601,ls601,exs601,,,,,,,
departure,active,ema,egnx,15.0,2022-07-18t06:40:00.000,,2022-07-18t06:55:00.000,2022-07-18t06:55:00.000,2022-07-18t06:55:00.000,alc,leal,3b,2022-07-18t10:25:00.000,2022-07-18t10:17:00.000,jet2,ls,exs,641,ls641,exs641,,,,,,,15
departure,active,ema,egnx,,2022-07-18t07:05:00.000,2022-07-18t07:05:00.000,,,,fnc,lpma,,2022-07-18t11:00:00.000,,jet2,ls,exs,623,ls623,exs623,,,,,,,11
departure,active,ema,egnx,,2022-07-18t07:35:00.000,2022-07-18t07:35:00.000,,,,agp,lemg,,2022-07-18t11:40:00.000,,jet2,ls,exs,605,ls605,exs605,,,,,,,23
departure,active,ema,egnx,,2022-07-18t07:40:00.000,2022-07-18t07:40:00.000,,,,fao,lpfr,,2022-07-18t10:40:00.000,,jet2,ls,exs,685,ls685,exs685,,,,,,,3
departure,active,ema,egnx,,2022-07-18t07:55:00.000,2022-07-18t07:55:00.000,,,,cfu,lgkr,,2022-07-18t13:15:00.000,,jet2,ls,exs,637,ls637,exs637,,,,,,,
departure,active,ema,egnx,,2022-07-18t12:55:00.000,2022-07-18t12:55:00.000,,,,reu,lers,1,2022-07-18t16:20:00.000,,jet2,ls,exs,683,ls683,exs683,t1,,,,,,11
departure,active,ema,egnx,24.0,2022-07-18t14:00:00.000,,2022-07-18t14:24:00.000,2022-07-18t14:24:00.000,2022-07-18t14:24:00.000,zth,lgza,,2022-07-18t19:35:00.000,2022-07-18t19:34:00.000,jet2,ls,exs,695,ls695,exs695,,,,,,,16
departure,active,ema,egnx,9.0,2022-07-18t15:25:00.000,2022-07-18t15:25:00.000,2022-07-18t15:33:00.000,2022-07-18t15:33:00.000,2022-07-18t15:33:00.000,tfs,gcts,a1,2022-07-18t19:55:00.000,2022-07-18t19:40:00.000,jet2,ls,exs,633,ls633,exs633,,,,,,,5
departure,active,ema,egnx,50.0,2022-07-18t15:30:00.000,2022-07-18t16:20:00.000,,,,dlm,ltbs,,2022-07-18t21:50:00.000,,jet2,ls,exs,621,ls621,exs621,i,,,,,,15
departure,active,ema,egnx,37.0,2022-07-18t16:35:00.000,2022-07-18t17:00:00.000,2022-07-18t17:11:00.000,2022-07-18t17:11:00.000,2022-07-18t17:11:00.000,ibz,leib,09,2022-07-18t20:15:00.000,2022-07-18t20:27:00.000,jet2,ls,exs,643,ls643,exs643,1,12.0,,,,,5
departure,active,ema,egnx,60.0,2022-07-18t16:45:00.000,2022-07-18t17:45:00.000,,,,ayt,ltai,,2022-07-18t23:10:00.000,,jet2,ls,exs,653,ls653,exs653,1,,,,,,10
departure,active,ema,egnx,27.0,2022-07-18t19:15:00.000,,2022-07-18t19:41:00.000,2022-07-18t19:41:00.000,2022-07-18t19:41:00.000,pmi,lepa,04,2022-07-18t22:50:00.000,2022-07-18t22:50:00.000,jet2,ls,exs,603,ls603,exs603,,,,,,,3
departure,active,ema,egnx,,2022-07-19t06:35:00.000,,,,,ace,gcrr,4,2022-07-19t10:55:00.000,,jet2,ls,exs,631,ls631,exs631,1,,,,,,
departure,active,ema,egnx,,2022-07-19t07:30:00.000,,,,,mah,lemh,04,2022-07-19t11:05:00.000,,jet2,ls,exs,677,ls677,exs677,ter1,,,,,,
departure,active,ema,egnx,,2022-07-19t07:35:00.000,,,,,agp,lemg,,2022-07-19t11:40:00.000,,jet2,ls,exs,605,ls605,exs605,,,,,,,
departure,active,ema,egnx,,2022-07-19t07:40:00.000,,,,,fao,lpfr,,2022-07-19t10:40:00.000,,jet2,ls,exs,685,ls685,exs685,,,,,,,
departure,active,ema,egnx,,2022-07-19t07:50:00.000,,,,,pmi,lepa,07,2022-07-19t11:25:00.000,,jet2,ls,exs,601,ls601,exs601,,,,,,,
departure,active,ema,egnx,,2022-07-19t08:50:00.000,,,,,ibz,leib,07,2022-07-19t12:30:00.000,,jet2,ls,exs,643,ls643,exs643,1,,,,,,
departure,active,ema,egnx,,2022-07-19t14:25:00.000,2022-07-19t14:25:00.000,,,,lpa,gclp,36,2022-07-19t19:00:00.000,,jet2,ls,exs,669,ls669,exs669,,,,,,,16
departure,active,ema,egnx,,2022-07-19t15:00:00.000,2022-07-19t15:00:00.000,,,,fue,gcfv,5,2022-07-19t19:15:00.000,,jet2,ls,exs,613,ls613,exs613,,,,,,,
departure,active,ema,egnx,,2022-07-19t15:25:00.000,,,,,tfs,gcts,a3,2022-07-19t19:55:00.000,,jet2,ls,exs,633,ls633,exs633,,,,,,,
departure,active,ema,egnx,5.0,2022-07-19t15:30:00.000,2022-07-19t15:35:00.000,,,,her,lgir,,2022-07-19t21:40:00.000,,jet2,ls,exs,625,ls625,exs625,,,,,,,
departure,active,ema,egnx,,2022-07-19t16:10:00.000,,,,,dlm,ltbs,,2022-07-19t22:30:00.000,,jet2,ls,exs,621,ls621,exs621,i,,,,,,
departure,active,ema,egnx,,2022-07-19t17:00:00.000,,,,,adb,ltbj,2,2022-07-19t22:55:00.000,,jet2,ls,exs,609,ls609,exs609,i,,,,,,
departure,active,ema,egnx,,2022-07-20t06:00:00.000,,,,,pmi,lepa,03,2022-07-20t09:35:00.000,,jet2,ls,exs,601,ls601,exs601,,,,,,,
departure,active,ema,egnx,,2022-07-20t06:25:00.000,,,,,zth,lgza,,2022-07-20t12:00:00.000,,jet2,ls,exs,695,ls695,exs695,,,,,,,
departure,active,ema,egnx,,2022-07-20t06:40:00.000,,,,,alc,leal,5b,2022-07-20t10:25:00.000,,jet2,ls,exs,641,ls641,exs641,,,,,,,
departure,active,ema,egnx,,2022-07-20t06:45:00.000,,,,,fao,lpfr,,2022-07-20t09:45:00.000,,jet2,ls,exs,685,ls685,exs685,,,,,,,
departure,active,ema,egnx,,2022-07-20t06:45:00.000,,,,,efl,lgkf,,2022-07-20t12:30:00.000,,jet2,ls,exs,647,ls647,exs647,,,,,,,
departure,active,ema,egnx,,2022-07-20t13:00:00.000,,,,,vrn,lipx,,2022-07-20t16:15:00.000,,jet2,ls,exs,693,ls693,exs693,,,,,,,
departure,active,ema,egnx,,2022-07-20t14:30:00.000,,,,,lca,lclk,,2022-07-20t21:15:00.000,,jet2,ls,exs,661,ls661,exs661,,,,,,,
departure,active,ema,egnx,,2022-07-20t15:30:00.000,,,,,pfo,lcph,,2022-07-20t22:10:00.000,,jet2,ls,exs,655,ls655,exs655,,,,,,,
departure,active,ema,egnx,,2022-07-20t16:00:00.000,,,,,rho,lgrp,,2022-07-20t22:10:00.000,,jet2,ls,exs,635,ls635,exs635,,,,,,,
departure,active,ema,egnx,,2022-07-20t16:25:00.000,,,,,tfs,gcts,b3,2022-07-20t20:55:00.000,,jet2,ls,exs,633,ls633,exs633,,,,,,,
departure,active,ema,egnx,,2022-07-20t19:15:00.000,,,,,pmi,lepa,03,2022-07-20t22:50:00.000,,jet2,ls,exs,603,ls603,exs603,,,,,,,
departure,active,ema,egnx,,2022-07-21t06:20:00.000,,,,,mla,lmml,,2022-07-21t10:35:00.000,,jet2,ls,exs,649,ls649,exs649,,,,,,,
departure,active,ema,egnx,,2022-07-21t06:25:00.000,,,,,ace,gcrr,2,2022-07-21t10:45:00.000,,jet2,ls,exs,631,ls631,exs631,1,,,,,,
departure,active,ema,egnx,,2022-07-21t07:25:00.000,,,,,alc,leal,4a,2022-07-21t11:10:00.000,,jet2,ls,exs,641,ls641,exs641,,,,,,,
departure,active,ema,egnx,22.0,2022-07-21t07:35:00.000,,2022-07-21t07:56:00.000,2022-07-21t07:56:00.000,2022-07-21t07:56:00.000,agp,lemg,,2022-07-21t11:40:00.000,2022-07-21t11:29:00.000,jet2,ls,exs,605,ls605,exs605,,,,,,,10
departure,active,ema,egnx,13.0,2022-07-21t07:40:00.000,,2022-07-21t07:52:00.000,2022-07-21t07:52:00.000,2022-07-21t07:52:00.000,fao,lpfr,,2022-07-21t10:40:00.000,2022-07-21t10:25:00.000,jet2,ls,exs,685,ls685,exs685,,,,,,,9
departure,active,ema,egnx,10.0,2022-07-21t07:50:00.000,,2022-07-21t08:00:00.000,2022-07-21t08:00:00.000,2022-07-21t08:00:00.000,pmi,lepa,06,2022-07-21t11:25:00.000,2022-07-21t11:08:00.000,jet2,ls,exs,601,ls601,exs601,,,,,,,3
departure,active,ema,egnx,9.0,2022-07-21t14:35:00.000,,2022-07-21t14:44:00.000,2022-07-21t14:44:00.000,2022-07-21t14:44:00.000,ayt,ltai,,2022-07-21t21:00:00.000,2022-07-21t20:33:00.000,jet2,ls,exs,653,ls653,exs653,1,,,,,,3
departure,active,ema,egnx,,2022-07-21t15:00:00.000,2022-07-21t15:00:00.000,,,,mah,lemh,05,2022-07-21t18:35:00.000,,jet2,ls,exs,677,ls677,exs677,ter1,,,,,,2
departure,active,ema,egnx,,2022-07-21t15:25:00.000,2022-07-21t15:25:00.000,,,,tfs,gcts,b3,2022-07-21t19:55:00.000,,jet2,ls,exs,633,ls633,exs633,,,,,,,22
departure,active,ema,egnx,20.0,2022-07-21t15:30:00.000,2022-07-21t15:50:00.000,,,,dlm,ltbs,,2022-07-21t21:50:00.000,,jet2,ls,exs,621,ls621,exs621,i,,,,,,
departure,active,ema,egnx,10.0,2022-07-21t15:30:00.000,2022-07-21t15:40:00.000,,,,cfu,lgkr,,2022-07-21t20:50:00.000,,jet2,ls,exs,637,ls637,exs637,,,,,,,
departure,active,ema,egnx,13.0,2022-07-21t16:35:00.000,,2022-07-21t16:47:00.000,2022-07-21t16:47:00.000,2022-07-21t16:47:00.000,ibz,leib,08,2022-07-21t20:15:00.000,2022-07-21t20:01:00.000,jet2,ls,exs,643,ls643,exs643,1,,,,,,3
departure,active,ema,egnx,15.0,2022-07-22t06:05:00.000,,2022-07-22t06:19:00.000,2022-07-22t06:19:00.000,2022-07-22t06:19:00.000,boj,lbbg,,2022-07-22t11:30:00.000,2022-07-22t11:27:00.000,jet2,ls,exs,701,ls701,exs701,,,,,,,15
departure,active,ema,egnx,8.0,2022-07-22t06:20:00.000,2022-07-22t06:28:00.000,,,,pmi,lepa,18,2022-07-22t10:00:00.000,,jet2,ls,exs,601,ls601,exs601,,,,,,,10
departure,active,ema,egnx,,2022-07-22t06:40:00.000,2022-07-22t06:40:00.000,,,,alc,leal,3b,2022-07-22t10:25:00.000,,jet2,ls,exs,641,ls641,exs641,,,,,,,18
departure,active,ema,egnx,18.0,2022-07-22t07:35:00.000,,2022-07-22t07:52:00.000,2022-07-22t07:52:00.000,2022-07-22t07:52:00.000,agp,lemg,,2022-07-22t11:40:00.000,2022-07-22t11:27:00.000,jet2,ls,exs,605,ls605,exs605,,,,,,,19
departure,active,ema,egnx,,2022-07-22t07:40:00.000,2022-07-22t07:40:00.000,,,,fao,lpfr,,2022-07-22t10:40:00.000,,jet2,ls,exs,685,ls685,exs685,,,,,,,3
departure,active,ema,egnx,,2022-07-22t09:05:00.000,2022-07-22t09:05:00.000,,,,ibz,leib,07,2022-07-22t12:45:00.000,,jet2,ls,exs,643,ls643,exs643,1,,,,,,23
departure,active,ema,egnx,,2022-07-22t13:00:00.000,2022-07-22t13:00:00.000,,,,reu,lers,1,2022-07-22t16:20:00.000,,jet2,ls,exs,683,ls683,exs683,t1,,,,,,11
departure,active,ema,egnx,,2022-07-22t14:05:00.000,2022-07-22t14:05:00.000,,,,ayt,ltai,,2022-07-22t20:30:00.000,,jet2,ls,exs,653,ls653,exs653,1,,,,,,
departure,active,ema,egnx,60.0,2022-07-22t14:45:00.000,2022-07-22t15:45:00.000,,,,her,lgir,,2022-07-22t20:55:00.000,,jet2,ls,exs,625,ls625,exs625,,,,,,,
departure,active,ema,egnx,60.0,2022-07-22t15:10:00.000,2022-07-22t16:10:00.000,,,,kgs,lgko,,2022-07-22t21:10:00.000,,jet2,ls,exs,659,ls659,exs659,,,,,,,
departure,active,ema,egnx,,2022-07-22t15:25:00.000,,,,,tfs,gcts,b4,2022-07-22t19:55:00.000,,jet2,ls,exs,633,ls633,exs633,,,,,,,
departure,active,ema,egnx,15.0,2022-07-22t16:00:00.000,2022-07-22t16:15:00.000,,,,dlm,ltbs,,2022-07-22t22:15:00.000,,jet2,ls,exs,621,ls621,exs621,i,,,,,,
departure,active,ema,egnx,9.0,2022-07-22t19:15:00.000,2022-07-22t19:15:00.000,2022-07-22t19:23:00.000,2022-07-22t19:23:00.000,2022-07-22t19:23:00.000,pmi,lepa,03,2022-07-22t22:50:00.000,2022-07-22t22:26:00.000,jet2,ls,exs,603,ls603,exs603,,,,,,,2
departure,active,ema,egnx,,2022-07-23t06:00:00.000,2022-07-23t06:00:00.000,,,,pmi,lepa,03,2022-07-23t09:35:00.000,,jet2,ls,exs,601,ls601,exs601,,,,,,,1
departure,active,ema,egnx,25.0,2022-07-23t06:45:00.000,2022-07-23t06:45:00.000,2022-07-23t07:09:00.000,2022-07-23t07:09:00.000,2022-07-23t07:09:00.000,mah,lemh,06,2022-07-23t10:20:00.000,2022-07-23t10:12:00.000,jet2,ls,exs,677,ls677,exs677,ter1,,,,,,9
departure,active,ema,egnx,20.0,2022-07-23t07:20:00.000,2022-07-23t07:40:00.000,,,,zth,lgza,,2022-07-23t13:00:00.000,,jet2,ls,exs,695,ls695,exs695,,,,,,,23
departure,active,ema,egnx,,2022-07-23t07:35:00.000,2022-07-23t07:35:00.000,,,,agp,lemg,,2022-07-23t11:40:00.000,,jet2,ls,exs,605,ls605,exs605,,,,,,,11
departure,active,ema,egnx,,2022-07-23t07:40:00.000,2022-07-23t07:40:00.000,,,,fao,lpfr,,2022-07-23t10:40:00.000,,jet2,ls,exs,685,ls685,exs685,,,,,,,22
departure,active,ema,egnx,,2022-07-23t08:15:00.000,2022-07-23t08:15:00.000,,,,alc,leal,5b,2022-07-23t12:00:00.000,,jet2,ls,exs,641,ls641,exs641,,,,,,,
departure,active,ema,egnx,10.0,2022-07-23t12:55:00.000,2022-07-23t13:05:00.000,,,,gro,lege,,2022-07-23t16:15:00.000,,jet2,ls,exs,611,ls611,exs611,1,,,,,,5
departure,active,ema,egnx,60.0,2022-07-23t13:15:00.000,2022-07-23t14:15:00.000,,,,jer,egjj,,2022-07-23t14:25:00.000,,jet2,ls,exs,673,ls673,exs673,,,,,,,
departure,active,ema,egnx,37.0,2022-07-23t15:15:00.000,2022-07-23t15:52:00.000,,,,lca,lclk,,2022-07-23t22:00:00.000,,jet2,ls,exs,661,ls661,exs661,,,,,,,3
departure,active,ema,egnx,7.0,2022-07-23t15:25:00.000,2022-07-23t15:32:00.000,,,,tfs,gcts,a2,2022-07-23t19:55:00.000,,jet2,ls,exs,633,ls633,exs633,,,,,,,16
departure,active,ema,egnx,7.0,2022-07-23t15:30:00.000,2022-07-23t15:37:00.000,,,,ace,gcrr,3,2022-07-23t19:50:00.000,,jet2,ls,exs,631,ls631,exs631,1,,,,,,1
departure,active,ema,egnx,60.0,2022-07-23t16:35:00.000,2022-07-23t17:35:00.000,,,,lpa,gclp,37,2022-07-23t21:10:00.000,,jet2,ls,exs,669,ls669,exs669,,,,,,,
departure,active,ema,egnx,60.0,2022-07-23t17:15:00.000,2022-07-23t18:15:00.000,,,,fue,gcfv,4,2022-07-23t21:30:00.000,,jet2,ls,exs,613,ls613,exs613,,,,,,,
departure,active,ema,egnx,6.0,2022-07-23t19:15:00.000,,2022-07-23t19:20:00.000,2022-07-23t19:20:00.000,2022-07-23t19:20:00.000,pmi,lepa,04,2022-07-23t22:50:00.000,,jet2,ls,exs,603,ls603,exs603,,,,,,,3
departure,active,ema,egnx,,2022-07-24t06:15:00.000,,,,,ace,gcrr,3,2022-07-24t10:35:00.000,,jet2,ls,exs,631,ls631,exs631,1,,,,,,
departure,active,ema,egnx,,2022-07-24t06:55:00.000,,,,,alc,leal,5b,2022-07-24t10:40:00.000,,jet2,ls,exs,641,ls641,exs641,,,,,,,
departure,active,ema,egnx,,2022-07-24t07:35:00.000,,,,,agp,lemg,,2022-07-24t11:40:00.000,,jet2,ls,exs,605,ls605,exs605,,,,,,,
departure,active,ema,egnx,,2022-07-24t07:40:00.000,,,,,fao,lpfr,,2022-07-24t10:40:00.000,,jet2,ls,exs,685,ls685,exs685,,,,,,,
departure,active,ema,egnx,,2022-07-24t07:50:00.000,,,,,pmi,lepa,06,2022-07-24t11:25:00.000,,jet2,ls,exs,601,ls601,exs601,,,,,,,
departure,active,ema,egnx,,2022-07-24t08:20:00.000,,,,,dbv,lddu,,2022-07-24t12:20:00.000,,jet2,ls,exs,627,ls627,exs627,,,,,,,
departure,active,ema,egnx,30.0,2022-07-24t14:15:00.000,2022-07-24t14:45:00.000,,,,jsi,lgsk,,2022-07-24t19:45:00.000,,jet2,ls,exs,679,ls679,exs679,,,,,,,3
departure,active,ema,egnx,8.0,2022-07-24t15:00:00.000,2022-07-24t15:00:00.000,2022-07-24t15:07:00.000,2022-07-24t15:07:00.000,2022-07-24t15:07:00.000,pfo,lcph,,2022-07-24t21:40:00.000,2022-07-24t21:14:00.000,jet2,ls,exs,655,ls655,exs655,,,,,,,11
departure,active,ema,egnx,,2022-07-24t15:30:00.000,2022-07-24t15:30:00.000,,,,dlm,ltbs,,2022-07-24t21:50:00.000,,jet2,ls,exs,621,ls621,exs621,i,,,,,,5
departure,active,ema,egnx,,2022-07-24t15:30:00.000,2022-07-24t15:30:00.000,,,,bjv,ltfe,,2022-07-24t21:45:00.000,,jet2,ls,exs,657,ls657,exs657,i,,,,,,17
departure,active,ema,egnx,10.0,2022-07-24t16:10:00.000,2022-07-24t16:20:00.000,,,,rho,lgrp,,2022-07-24t22:20:00.000,,jet2,ls,exs,635,ls635,exs635,,,,,,,
departure,active,ema,egnx,9.0,2022-07-24t16:50:00.000,2022-07-24t16:59:00.000,,,,ibz,leib,07,2022-07-24t20:30:00.000,,jet2,ls,exs,643,ls643,exs643,1,,,,,,
departure,active,ema,egnx,,2022-07-25t06:00:00.000,2022-07-25t06:00:00.000,,,,pmi,lepa,03,2022-07-25t09:35:00.000,,jet2,ls,exs,601,ls601,exs601,,,,,,,3
