type,status,departure.iataCode,departure.icaoCode,departure.scheduledTime,departure.estimatedTime,arrival.iataCode,arrival.icaoCode,arrival.terminal,arrival.baggage,arrival.gate,arrival.scheduledTime,airline.name,airline.iataCode,airline.icaoCode,flight.number,flight.iataNumber,flight.icaoNumber,departure.gate,departure.delay,departure.actualTime,departure.estimatedRunway,departure.actualRunway,arrival.estimatedTime,arrival.actualTime,arrival.estimatedRunway,arrival.actualRunway,arrival.delay,codeshared.airline.name,codeshared.airline.iataCode,codeshared.airline.icaoCode,codeshared.flight.number,codeshared.flight.iataNumber,codeshared.flight.icaoNumber
departure,active,cwl,egff,2022-11-28t06:00:00.000,2022-11-28t06:00:00.000,ams,eham,2,11,a08,2022-11-28t08:25:00.000,virgin atlantic,vs,vir,7022,vs7022,vir7022,11b,,2022-11-28t05:58:00.000,2022-11-28t05:58:00.000,2022-11-28t05:58:00.000,2022-11-28t07:53:00.000,,,,,klm,kl,klm,1058,kl1058,klm1058
departure,active,cwl,egff,2022-11-28t17:10:00.000,2022-11-28t17:10:00.000,ams,eham,,13,d28,2022-11-28t19:30:00.000,virgin atlantic,vs,vir,7090,vs7090,vir7090,11b,6.0,2022-11-28t17:15:00.000,2022-11-28t17:15:00.000,2022-11-28t17:15:00.000,2022-11-28t19:15:00.000,,,,,klm,kl,klm,1066,kl1066,klm1066
departure,active,cwl,egff,2022-11-29t06:00:00.000,2022-11-29t05:56:00.000,ams,eham,,8,a08,2022-11-29t08:25:00.000,virgin atlantic,vs,vir,7022,vs7022,vir7022,11b,,,,,,,,,,klm,kl,klm,1058,kl1058,klm1058
departure,active,cwl,egff,2022-11-29t17:10:00.000,2022-11-29t17:29:00.000,ams,eham,,13,a08,2022-11-29t19:30:00.000,virgin atlantic,vs,vir,7090,vs7090,vir7090,11b,19.0,,,,,,,,,klm,kl,klm,1066,kl1066,klm1066
departure,active,cwl,egff,2022-11-30t06:00:00.000,2022-11-30t06:00:00.000,ams,eham,,11,a08,2022-11-30t08:25:00.000,virgin atlantic,vs,vir,7022,vs7022,vir7022,11b,,2022-11-30t05:57:00.000,2022-11-30t05:57:00.000,2022-11-30t05:57:00.000,2022-11-30t07:56:00.000,,,,,klm,kl,klm,1058,kl1058,klm1058
departure,active,cwl,egff,2022-11-30t17:10:00.000,2022-11-30t17:10:00.000,ams,eham,2,9,d28,2022-11-30t19:30:00.000,virgin atlantic,vs,vir,7090,vs7090,vir7090,11b,,2022-11-30t17:08:00.000,2022-11-30t17:08:00.000,2022-11-30t17:08:00.000,2022-11-30t19:06:00.000,,,,,klm,kl,klm,1066,kl1066,klm1066
departure,active,cwl,egff,2022-12-02t17:10:00.000,2022-12-02t17:25:00.000,dub,eidw,1,2,112,2022-12-02t18:05:00.000,ryanair,fr,ryr,679,fr679,ryr679,,15.0,,,,,,,,,,,,,,
departure,active,cwl,egff,2022-12-03t08:25:00.000,2022-12-03t08:40:00.000,dub,eidw,1,4,3,2022-12-03t09:20:00.000,ryanair,fr,ryr,679,fr679,ryr679,,13.0,2022-12-03t08:38:00.000,2022-12-03t08:38:00.000,2022-12-03t08:38:00.000,2022-12-03t09:21:00.000,,,,1.0,,,,,,
departure,active,cwl,egff,2022-12-04t10:15:00.000,2022-12-04t10:30:00.000,fao,lpfr,,,,2022-12-04t12:50:00.000,ryanair,fr,ryr,9224,fr9224,ryr9224,,14.0,2022-12-04t10:28:00.000,2022-12-04t10:28:00.000,2022-12-04t10:28:00.000,2022-12-04t12:48:00.000,,,,,,,,,,
departure,active,cwl,egff,2022-12-04t22:05:00.000,2022-12-04t22:05:00.000,dub,eidw,1,4,102,2022-12-04t23:00:00.000,ryanair,fr,ryr,679,fr679,ryr679,,47.0,2022-12-04t22:51:00.000,2022-12-04t22:51:00.000,2022-12-04t22:51:00.000,2022-12-04t23:34:00.000,,,,34.0,,,,,,
departure,active,cwl,egff,2022-12-05t22:05:00.000,2022-12-05t22:20:00.000,dub,eidw,1,2,3,2022-12-05t23:00:00.000,ryanair,fr,ryr,679,fr679,ryr679,,8.0,2022-12-05t22:12:00.000,2022-12-05t22:12:00.000,2022-12-05t22:12:00.000,,2022-12-05t22:50:00.000,2022-12-05t22:50:00.000,2022-12-05t22:50:00.000,,,,,,,
departure,active,cwl,egff,2022-12-07t17:20:00.000,2022-12-07t18:05:00.000,fao,lpfr,,,,2022-12-07t19:55:00.000,ryanair,fr,ryr,9224,fr9224,ryr9224,,36.0,2022-12-07t17:55:00.000,2022-12-07t17:55:00.000,2022-12-07t17:55:00.000,2022-12-07t20:11:00.000,,,,17.0,,,,,,
departure,active,cwl,egff,2022-12-09t17:10:00.000,2022-12-09t19:05:00.000,dub,eidw,1,3,106,2022-12-09t18:05:00.000,ryanair,fr,ryr,679,fr679,ryr679,,115.0,,,,,,,,,,,,,,
departure,cancelled,cwl,egff,2022-12-10t08:25:00.000,2022-12-10t08:25:00.000,dub,eidw,1,4,113,2022-12-10t09:20:00.000,ryanair,fr,ryr,679,fr679,ryr679,,,,,,,,,,,,,,,,
departure,active,cwl,egff,2022-12-11t10:15:00.000,2022-12-11t10:08:00.000,fao,lpfr,,,c3,2022-12-11t12:50:00.000,ryanair,fr,ryr,9224,fr9224,ryr9224,,,,,,,,,,,,,,,,
departure,active,cwl,egff,2022-12-11t22:05:00.000,2022-12-11t23:35:00.000,dub,eidw,1,2,1xn,2022-12-11t23:00:00.000,ryanair,fr,ryr,679,fr679,ryr679,,90.0,,,,,,,,,,,,,,
departure,cancelled,cwl,egff,2022-12-12t22:05:00.000,2022-12-12t22:20:00.000,dub,eidw,1,4,1xn,2022-12-12t23:00:00.000,ryanair,fr,ryr,679,fr679,ryr679,,15.0,,,,,,,,,,,,,,
departure,active,cwl,egff,2022-12-14t17:20:00.000,2022-12-14t17:30:00.000,fao,lpfr,,,c3,2022-12-14t19:55:00.000,ryanair,fr,ryr,9224,fr9224,ryr9224,,10.0,,,,,,,,,,,,,,
departure,active,cwl,egff,2022-12-16t17:10:00.000,2022-12-16t17:25:00.000,dub,eidw,1,2,113,2022-12-16t18:05:00.000,ryanair,fr,ryr,679,fr679,ryr679,,15.0,,,,,,,,,,,,,,
departure,active,cwl,egff,2022-12-17t08:25:00.000,2022-12-17t08:40:00.000,dub,eidw,1,5,112,2022-12-17t09:20:00.000,ryanair,fr,ryr,679,fr679,ryr679,,9.0,2022-12-17t08:34:00.000,2022-12-17t08:34:00.000,2022-12-17t08:34:00.000,2022-12-17t09:12:00.000,,,,,,,,,,
departure,active,cwl,egff,2022-12-18t10:15:00.000,2022-12-18t10:30:00.000,fao,lpfr,,,,2022-12-18t12:50:00.000,ryanair,fr,ryr,9224,fr9224,ryr9224,,15.0,,,,,,,,,,,,,,
departure,active,cwl,egff,2022-12-18t22:05:00.000,2022-12-18t22:05:00.000,dub,eidw,1,3,vcc3,2022-12-18t23:00:00.000,ryanair,fr,ryr,679,fr679,ryr679,,,,,,,,,,,,,,,,
departure,active,cwl,egff,2022-12-19t22:05:00.000,2022-12-19t22:05:00.000,dub,eidw,1,3,vcc4,2022-12-19t23:00:00.000,ryanair,fr,ryr,679,fr679,ryr679,,,,,,,,,,,,,,,,
departure,active,cwl,egff,2022-12-01t06:00:00.000,2022-12-01t06:10:00.000,ams,eham,,8,a08,2022-12-01t08:25:00.000,klm,kl,klm,1058,kl1058,klm1058,11b,10.0,,,,,,,,,,,,,,
departure,active,cwl,egff,2022-12-01t17:10:00.000,2022-12-01t17:10:00.000,ams,eham,,11,a08,2022-12-01t19:30:00.000,klm,kl,klm,1066,kl1066,klm1066,11b,8.0,2022-12-01t17:17:00.000,2022-12-01t17:17:00.000,2022-12-01t17:17:00.000,2022-12-01t19:14:00.000,,,,,,,,,,
departure,cancelled,cwl,egff,2022-12-02t06:00:00.000,2022-12-02t06:00:00.000,ams,eham,,,a08,2022-12-02t08:25:00.000,klm,kl,klm,1058,kl1058,klm1058,,,,,,,,,,,,,,,,
departure,active,cwl,egff,2022-12-02t17:10:00.000,2022-12-02t17:10:00.000,ams,eham,,13,a08,2022-12-02t19:30:00.000,klm,kl,klm,1066,kl1066,klm1066,11b,2.0,2022-12-02t17:11:00.000,2022-12-02t17:11:00.000,2022-12-02t17:11:00.000,2022-12-02t19:10:00.000,,,,,,,,,,
departure,active,cwl,egff,2022-12-03t06:00:00.000,2022-12-03t06:00:00.000,ams,eham,,13,a08,2022-12-03t08:25:00.000,klm,kl,klm,1058,kl1058,klm1058,11b,,,,,,,,,,,,,,,
departure,active,cwl,egff,2022-12-03t17:10:00.000,2022-12-03t17:10:00.000,ams,eham,2,12,a08,2022-12-03t19:30:00.000,klm,kl,klm,1066,kl1066,klm1066,11b,,2022-12-03t17:10:00.000,2022-12-03t17:10:00.000,2022-12-03t17:10:00.000,2022-12-03t19:06:00.000,,,,,,,,,,
departure,active,cwl,egff,2022-12-04t17:25:00.000,2022-12-04t17:25:00.000,ams,eham,,13,d28,2022-12-04t19:45:00.000,klm,kl,klm,1066,kl1066,klm1066,11b,17.0,2022-12-04t17:42:00.000,2022-12-04t17:42:00.000,2022-12-04t17:42:00.000,2022-12-04t19:42:00.000,,,,,,,,,,
departure,active,cwl,egff,2022-12-05t06:00:00.000,2022-12-05t06:00:00.000,ams,eham,,8,a08,2022-12-05t08:25:00.000,klm,kl,klm,1058,kl1058,klm1058,11b,8.0,2022-12-05t06:08:00.000,2022-12-05t06:08:00.000,2022-12-05t06:08:00.000,2022-12-05t08:02:00.000,,,,,,,,,,
departure,active,cwl,egff,2022-12-05t17:10:00.000,2022-12-05t17:10:00.000,ams,eham,,8,d25,2022-12-05t19:30:00.000,klm,kl,klm,1066,kl1066,klm1066,11b,2.0,2022-12-05t17:12:00.000,2022-12-05t17:12:00.000,2022-12-05t17:12:00.000,2022-12-05t19:10:00.000,,,,,,,,,,
departure,active,cwl,egff,2022-12-06t06:00:00.000,2022-12-06t06:00:00.000,ams,eham,,8,a08,2022-12-06t08:25:00.000,klm,kl,klm,1058,kl1058,klm1058,11b,9.0,2022-12-06t06:08:00.000,2022-12-06t06:08:00.000,2022-12-06t06:08:00.000,2022-12-06t08:10:00.000,,,,,,,,,,
departure,active,cwl,egff,2022-12-06t17:10:00.000,2022-12-06t17:10:00.000,ams,eham,2,11,a08,2022-12-06t19:30:00.000,klm,kl,klm,1066,kl1066,klm1066,11b,,2022-12-06t17:01:00.000,2022-12-06t17:01:00.000,2022-12-06t17:01:00.000,,2022-12-06t19:06:00.000,2022-12-06t19:06:00.000,2022-12-06t19:06:00.000,,,,,,,
departure,active,cwl,egff,2022-12-07t06:00:00.000,2022-12-07t06:00:00.000,ams,eham,,12,a08,2022-12-07t08:25:00.000,klm,kl,klm,1058,kl1058,klm1058,11b,,2022-12-07t05:59:00.000,2022-12-07t05:59:00.000,2022-12-07t05:59:00.000,,2022-12-07t07:57:00.000,2022-12-07t07:57:00.000,2022-12-07t07:57:00.000,,,,,,,
departure,active,cwl,egff,2022-12-07t17:10:00.000,2022-12-07t17:20:00.000,ams,eham,,8,a08,2022-12-07t19:30:00.000,klm,kl,klm,1066,kl1066,klm1066,11b,10.0,,,,,,,,,,,,,,
departure,active,cwl,egff,2022-12-08t06:00:00.000,2022-12-08t06:00:00.000,ams,eham,,8,a08,2022-12-08t08:25:00.000,klm,kl,klm,1058,kl1058,klm1058,11b,29.0,2022-12-08t06:28:00.000,2022-12-08t06:28:00.000,2022-12-08t06:28:00.000,2022-12-08t08:23:00.000,,,,,,,,,,
departure,active,cwl,egff,2022-12-08t17:10:00.000,2022-12-08t17:40:00.000,ams,eham,2,8,a08,2022-12-08t19:30:00.000,klm,kl,klm,1066,kl1066,klm1066,11b,30.0,,,,,,,,,,,,,,
departure,active,cwl,egff,2022-12-09t06:00:00.000,2022-12-09t06:00:00.000,ams,eham,,9,a08,2022-12-09t08:25:00.000,klm,kl,klm,1058,kl1058,klm1058,11b,,,,,,,,,,,,,,,
departure,active,cwl,egff,2022-12-09t17:10:00.000,2022-12-09t17:10:00.000,ams,eham,,11,d29,2022-12-09t19:30:00.000,klm,kl,klm,1066,kl1066,klm1066,11b,,,,,,,,,,,,,,,
departure,active,cwl,egff,2022-12-10t06:00:00.000,2022-12-10t06:18:00.000,ams,eham,,8,a08,2022-12-10t08:25:00.000,klm,kl,klm,1058,kl1058,klm1058,11b,18.0,,,,,,,,,,,,,,
departure,active,cwl,egff,2022-12-10t17:10:00.000,2022-12-10t17:10:00.000,ams,eham,,13,a08,2022-12-10t19:30:00.000,klm,kl,klm,1066,kl1066,klm1066,11b,18.0,2022-12-10t17:28:00.000,2022-12-10t17:28:00.000,2022-12-10t17:28:00.000,2022-12-10t19:25:00.000,,,,,,,,,,
departure,active,cwl,egff,2022-12-11t17:25:00.000,2022-12-11t17:30:00.000,ams,eham,2,11,a08,2022-12-11t19:45:00.000,klm,kl,klm,1066,kl1066,klm1066,11b,18.0,2022-12-11t17:43:00.000,2022-12-11t17:43:00.000,2022-12-11t17:43:00.000,2022-12-11t19:44:00.000,,,,,,,,,,
departure,active,cwl,egff,2022-12-12t06:00:00.000,2022-12-12t06:00:00.000,ams,eham,,13,a08,2022-12-12t08:25:00.000,klm,kl,klm,1058,kl1058,klm1058,11b,,,,,,,,,,,,,,,
departure,active,cwl,egff,2022-12-12t17:10:00.000,2022-12-12t17:40:00.000,ams,eham,,10,a08,2022-12-12t19:30:00.000,klm,kl,klm,1066,kl1066,klm1066,11b,30.0,,,,,,,,,,,,,,
departure,active,cwl,egff,2022-12-13t06:00:00.000,2022-12-13t06:00:00.000,ams,eham,,12,a08,2022-12-13t08:25:00.000,klm,kl,klm,1058,kl1058,klm1058,11b,,,,,,,,,,,,,,,
departure,active,cwl,egff,2022-12-13t17:10:00.000,2022-12-13t17:10:00.000,ams,eham,2,12,a08,2022-12-13t19:30:00.000,klm,kl,klm,1066,kl1066,klm1066,11b,16.0,2022-12-13t17:26:00.000,2022-12-13t17:26:00.000,2022-12-13t17:26:00.000,2022-12-13t19:22:00.000,,,,,,,,,,
departure,active,cwl,egff,2022-12-14t06:00:00.000,2022-12-14t06:00:00.000,ams,eham,2,8,a08,2022-12-14t08:25:00.000,klm,kl,klm,1058,kl1058,klm1058,11b,10.0,2022-12-14t06:10:00.000,2022-12-14t06:10:00.000,2022-12-14t06:10:00.000,2022-12-14t08:04:00.000,,,,,,,,,,
departure,active,cwl,egff,2022-12-14t17:10:00.000,2022-12-14t17:10:00.000,ams,eham,,10,a08,2022-12-14t19:30:00.000,klm,kl,klm,1066,kl1066,klm1066,5,23.0,2022-12-14t17:33:00.000,2022-12-14t17:33:00.000,2022-12-14t17:33:00.000,2022-12-14t19:33:00.000,,,,4.0,,,,,,
departure,active,cwl,egff,2022-12-15t06:00:00.000,2022-12-15t06:00:00.000,ams,eham,,10,a08,2022-12-15t08:25:00.000,klm,kl,klm,1058,kl1058,klm1058,,,,,,,,,,,,,,,,
departure,active,cwl,egff,2022-12-15t17:10:00.000,2022-12-15t17:10:00.000,ams,eham,,9,d31,2022-12-15t19:30:00.000,klm,kl,klm,1066,kl1066,klm1066,11b,3.0,2022-12-15t17:13:00.000,2022-12-15t17:13:00.000,2022-12-15t17:13:00.000,2022-12-15t19:10:00.000,,,,,,,,,,
departure,active,cwl,egff,2022-12-16t06:00:00.000,2022-12-16t06:50:00.000,ams,eham,,13,a08,2022-12-16t08:25:00.000,klm,kl,klm,1058,kl1058,klm1058,9,50.0,,,,,,,,,,,,,,
departure,active,cwl,egff,2022-12-16t17:10:00.000,2022-12-16t17:10:00.000,ams,eham,,11,d31,2022-12-16t19:30:00.000,klm,kl,klm,1066,kl1066,klm1066,11b,6.0,2022-12-16t17:16:00.000,2022-12-16t17:16:00.000,2022-12-16t17:16:00.000,2022-12-16t19:14:00.000,,,,,,,,,,
departure,active,cwl,egff,2022-12-17t06:00:00.000,2022-12-17t06:00:00.000,ams,eham,,10,a08,2022-12-17t08:25:00.000,klm,kl,klm,1058,kl1058,klm1058,11b,,,,,,,,,,,,,,,
departure,active,cwl,egff,2022-12-17t17:10:00.000,2022-12-17t17:30:00.000,ams,eham,,10,a08,2022-12-17t19:30:00.000,klm,kl,klm,1066,kl1066,klm1066,5,20.0,,,,,,,,,,,,,,
departure,active,cwl,egff,2022-12-18t17:25:00.000,2022-12-18t18:10:00.000,ams,eham,,12,a08,2022-12-18t19:45:00.000,klm,kl,klm,1066,kl1066,klm1066,11b,45.0,,,,,,,,,,,,,,
departure,active,cwl,egff,2022-12-19t06:00:00.000,2022-12-19t06:00:00.000,ams,eham,,,a08,2022-12-19t08:25:00.000,klm,kl,klm,1058,kl1058,klm1058,,,,,,,,,,,,,,,,
departure,active,cwl,egff,2022-12-19t17:10:00.000,2022-12-19t17:20:00.000,ams,eham,,,d26,2022-12-19t19:30:00.000,klm,kl,klm,1066,kl1066,klm1066,,10.0,,,,,,,,,,,,,,
