type,status,departure.iataCode,departure.icaoCode,departure.delay,departure.scheduledTime,departure.estimatedTime,departure.actualTime,departure.estimatedRunway,departure.actualRunway,arrival.iataCode,arrival.icaoCode,arrival.scheduledTime,arrival.estimatedTime,airline.name,airline.iataCode,airline.icaoCode,flight.number,flight.iataNumber,flight.icaoNumber,arrival.terminal,arrival.baggage,arrival.delay,departure.gate,arrival.gate,codeshared.airline.name,codeshared.airline.iataCode,codeshared.airline.icaoCode,codeshared.flight.number,codeshared.flight.iataNumber,codeshared.flight.icaoNumber
departure,active,bfs,egaa,9.0,2022-07-08t06:30:00.000,2022-07-08t06:30:00.000,2022-07-08t06:38:00.000,2022-07-08t06:38:00.000,2022-07-08t06:38:00.000,agp,lemg,2022-07-08t10:55:00.000,2022-07-08t10:27:00.000,jet2,ls,exs,387,ls387,exs387,,,,,,,,,,,
departure,active,bfs,egaa,13.0,2022-07-08t06:50:00.000,2022-07-08t06:50:00.000,2022-07-08t07:03:00.000,2022-07-08t07:03:00.000,2022-07-08t07:03:00.000,pmi,lepa,2022-07-08t10:50:00.000,2022-07-08t10:34:00.000,jet2,ls,exs,361,ls361,exs361,,09,,,,,,,,,
departure,active,bfs,egaa,28.0,2022-07-08t07:25:00.000,2022-07-08t07:42:00.000,2022-07-08t07:52:00.000,2022-07-08t07:52:00.000,2022-07-08t07:52:00.000,alc,leal,2022-07-08t11:35:00.000,2022-07-08t11:29:00.000,jet2,ls,exs,301,ls301,exs301,,7b,,,,,,,,,
departure,active,bfs,egaa,21.0,2022-07-08t14:45:00.000,2022-07-08t14:45:00.000,2022-07-08t15:05:00.000,2022-07-08t15:05:00.000,2022-07-08t15:05:00.000,tfs,gcts,2022-07-08t19:30:00.000,2022-07-08t19:16:00.000,jet2,ls,exs,381,ls381,exs381,,a4,,,,,,,,,
departure,active,bfs,egaa,31.0,2022-07-08t15:10:00.000,2022-07-08t15:35:00.000,2022-07-08t15:41:00.000,2022-07-08t15:41:00.000,2022-07-08t15:41:00.000,boj,lbbg,2022-07-08t21:00:00.000,2022-07-08t21:12:00.000,jet2,ls,exs,317,ls317,exs317,,,12.0,,,,,,,,
departure,active,bfs,egaa,25.0,2022-07-08t15:40:00.000,2022-07-08t15:55:00.000,2022-07-08t16:05:00.000,2022-07-08t16:05:00.000,2022-07-08t16:05:00.000,ayt,ltai,2022-07-08t22:40:00.000,2022-07-08t22:20:00.000,jet2,ls,exs,363,ls363,exs363,1,,,,,,,,,,
departure,active,bfs,egaa,8.0,2022-07-09t06:30:00.000,2022-07-09t06:30:00.000,2022-07-09t06:37:00.000,2022-07-09t06:37:00.000,2022-07-09t06:37:00.000,agp,lemg,2022-07-09t10:55:00.000,2022-07-09t10:27:00.000,jet2,ls,exs,387,ls387,exs387,,,,,,,,,,,
departure,active,bfs,egaa,6.0,2022-07-09t07:10:00.000,2022-07-09t07:10:00.000,2022-07-09t07:16:00.000,2022-07-09t07:16:00.000,2022-07-09t07:16:00.000,fao,lpfr,2022-07-09t10:20:00.000,2022-07-09t09:57:00.000,jet2,ls,exs,305,ls305,exs305,,,,,,,,,,,
departure,active,bfs,egaa,13.0,2022-07-09t07:25:00.000,2022-07-09t07:25:00.000,2022-07-09t07:38:00.000,2022-07-09t07:38:00.000,2022-07-09t07:38:00.000,alc,leal,2022-07-09t11:35:00.000,2022-07-09t11:14:00.000,jet2,ls,exs,301,ls301,exs301,,4b,,,,,,,,,
departure,active,bfs,egaa,25.0,2022-07-09t15:10:00.000,2022-07-09t15:25:00.000,2022-07-09t15:34:00.000,2022-07-09t15:34:00.000,2022-07-09t15:34:00.000,dbv,lddu,2022-07-09t19:30:00.000,2022-07-09t19:25:00.000,jet2,ls,exs,333,ls333,exs333,,,,,,,,,,,
departure,active,bfs,egaa,18.0,2022-07-09t15:25:00.000,2022-07-09t15:25:00.000,2022-07-09t15:43:00.000,2022-07-09t15:43:00.000,2022-07-09t15:43:00.000,pmi,lepa,2022-07-09t19:25:00.000,2022-07-09t19:12:00.000,jet2,ls,exs,361,ls361,exs361,,03,,,,,,,,,
departure,active,bfs,egaa,11.0,2022-07-09t15:45:00.000,2022-07-09t15:45:00.000,2022-07-09t15:55:00.000,2022-07-09t15:55:00.000,2022-07-09t15:55:00.000,tfs,gcts,2022-07-09t20:30:00.000,2022-07-09t20:07:00.000,jet2,ls,exs,381,ls381,exs381,,b1,,,,,,,,,
departure,active,bfs,egaa,,2022-07-10t07:10:00.000,2022-07-10t07:10:00.000,,,,fao,lpfr,2022-07-10t10:20:00.000,,jet2,ls,exs,305,ls305,exs305,,,,,,,,,,,
departure,active,bfs,egaa,,2022-07-10t07:30:00.000,2022-07-10t07:30:00.000,,,,reu,lers,2022-07-10t11:15:00.000,,jet2,ls,exs,303,ls303,exs303,t1,1,,,,,,,,,
departure,active,bfs,egaa,16.0,2022-07-10t07:50:00.000,2022-07-10t07:50:00.000,2022-07-10t08:05:00.000,2022-07-10t08:05:00.000,2022-07-10t08:05:00.000,pmi,lepa,2022-07-10t11:50:00.000,2022-07-10t11:36:00.000,jet2,ls,exs,361,ls361,exs361,,06,,,,,,,,,
departure,active,bfs,egaa,14.0,2022-07-10t14:40:00.000,2022-07-10t14:40:00.000,2022-07-10t14:54:00.000,2022-07-10t14:54:00.000,2022-07-10t14:54:00.000,ace,gcrr,2022-07-10t19:15:00.000,2022-07-10t18:55:00.000,jet2,ls,exs,309,ls309,exs309,1,4,,,,,,,,,
departure,active,bfs,egaa,13.0,2022-07-10t15:25:00.000,2022-07-10t15:25:00.000,2022-07-10t15:37:00.000,2022-07-10t15:37:00.000,2022-07-10t15:37:00.000,lpa,gclp,2022-07-10t20:05:00.000,2022-07-10t19:44:00.000,jet2,ls,exs,371,ls371,exs371,,36,,,,,,,,,
departure,active,bfs,egaa,55.0,2022-07-10t15:40:00.000,2022-07-10t16:35:00.000,,,,ibz,leib,2022-07-10t19:50:00.000,,jet2,ls,exs,397,ls397,exs397,1,08,,,,,,,,,
departure,active,bfs,egaa,4.0,2022-07-11t06:30:00.000,2022-07-11t06:30:00.000,2022-07-11t06:34:00.000,2022-07-11t06:34:00.000,2022-07-11t06:34:00.000,agp,lemg,2022-07-11t10:55:00.000,2022-07-11t10:19:00.000,jet2,ls,exs,387,ls387,exs387,,,,,,,,,,,
departure,active,bfs,egaa,15.0,2022-07-11t06:50:00.000,2022-07-11t06:50:00.000,2022-07-11t07:04:00.000,2022-07-11t07:04:00.000,2022-07-11t07:04:00.000,pmi,lepa,2022-07-11t10:50:00.000,2022-07-11t10:36:00.000,jet2,ls,exs,361,ls361,exs361,,01,,,,,,,,,
departure,active,bfs,egaa,19.0,2022-07-11t07:25:00.000,2022-07-11t07:25:00.000,2022-07-11t07:43:00.000,2022-07-11t07:43:00.000,2022-07-11t07:43:00.000,alc,leal,2022-07-11t11:35:00.000,2022-07-11t11:18:00.000,jet2,ls,exs,301,ls301,exs301,,3b,,,,,,,,,
departure,active,bfs,egaa,,2022-07-11t14:45:00.000,2022-07-11t14:45:00.000,,,,tfs,gcts,2022-07-11t19:30:00.000,,jet2,ls,exs,381,ls381,exs381,,b4,,,,,,,,,
departure,active,bfs,egaa,20.0,2022-07-11t15:25:00.000,2022-07-11t15:45:00.000,,,,her,lgir,2022-07-11t22:10:00.000,,jet2,ls,exs,321,ls321,exs321,,,,,,,,,,,
departure,active,bfs,egaa,32.0,2022-07-11t15:40:00.000,2022-07-11t16:00:00.000,2022-07-11t16:11:00.000,2022-07-11t16:11:00.000,2022-07-11t16:11:00.000,dlm,ltbs,2022-07-11t22:15:00.000,2022-07-11t22:18:00.000,jet2,ls,exs,379,ls379,exs379,i,,3.0,,,,,,,,
departure,active,bfs,egaa,17.0,2022-07-12t06:50:00.000,2022-07-12t07:05:00.000,2022-07-12t07:06:00.000,2022-07-12t07:06:00.000,2022-07-12t07:06:00.000,ibz,leib,2022-07-12t11:00:00.000,2022-07-12t10:40:00.000,jet2,ls,exs,397,ls397,exs397,1,07,,,,,,,,,
departure,active,bfs,egaa,7.0,2022-07-12t07:10:00.000,2022-07-12t07:10:00.000,2022-07-12t07:16:00.000,2022-07-12t07:16:00.000,2022-07-12t07:16:00.000,fao,lpfr,2022-07-12t10:20:00.000,2022-07-12t10:01:00.000,jet2,ls,exs,305,ls305,exs305,,,,,,,,,,,
departure,active,bfs,egaa,9.0,2022-07-12t07:15:00.000,2022-07-12t07:35:00.000,2022-07-12t07:23:00.000,2022-07-12t07:23:00.000,2022-07-12t07:23:00.000,reu,lers,2022-07-12t11:00:00.000,2022-07-12t10:40:00.000,jet2,ls,exs,303,ls303,exs303,t1,2,,,,,,,,,
departure,active,bfs,egaa,,2022-07-12t14:40:00.000,2022-07-12t14:40:00.000,,,,ace,gcrr,2022-07-12t19:10:00.000,,jet2,ls,exs,309,ls309,exs309,1,4,,,,,,,,,
departure,active,bfs,egaa,11.0,2022-07-12t15:05:00.000,2022-07-12t15:05:00.000,2022-07-12t15:15:00.000,2022-07-12t15:15:00.000,2022-07-12t15:15:00.000,rho,lgrp,2022-07-12t22:00:00.000,2022-07-12t21:22:00.000,jet2,ls,exs,325,ls325,exs325,,,,,,,,,,,
departure,active,bfs,egaa,30.0,2022-07-12t15:40:00.000,2022-07-12t16:10:00.000,,,,ayt,ltai,2022-07-12t22:40:00.000,,jet2,ls,exs,363,ls363,exs363,1,,,,,,,,,,
departure,active,bfs,egaa,17.0,2022-07-13t06:35:00.000,2022-07-13t06:35:00.000,2022-07-13t06:52:00.000,2022-07-13t06:52:00.000,2022-07-13t06:52:00.000,mah,lemh,2022-07-13t10:30:00.000,2022-07-13t10:21:00.000,jet2,ls,exs,395,ls395,exs395,ter1,04,,,,,,,,,
departure,active,bfs,egaa,18.0,2022-07-13t06:50:00.000,2022-07-13t07:00:00.000,2022-07-13t07:07:00.000,2022-07-13t07:07:00.000,2022-07-13t07:07:00.000,pmi,lepa,2022-07-13t10:50:00.000,2022-07-13t10:38:00.000,jet2,ls,exs,361,ls361,exs361,,09,,,,,,,,,
departure,active,bfs,egaa,17.0,2022-07-13t08:55:00.000,2022-07-13t08:55:00.000,2022-07-13t09:12:00.000,2022-07-13t09:12:00.000,2022-07-13t09:12:00.000,vrn,lipx,2022-07-13t12:30:00.000,2022-07-13t12:22:00.000,jet2,ls,exs,339,ls339,exs339,,,,,,,,,,,
departure,active,bfs,egaa,35.0,2022-07-13t14:40:00.000,2022-07-13t14:40:00.000,2022-07-13t15:15:00.000,2022-07-13t15:15:00.000,2022-07-13t15:15:00.000,fue,gcfv,2022-07-13t19:10:00.000,2022-07-13t19:20:00.000,jet2,ls,exs,307,ls307,exs307,,3,11.0,,,,,,,,
departure,active,bfs,egaa,43.0,2022-07-13t15:05:00.000,2022-07-13t15:37:00.000,2022-07-13t15:47:00.000,2022-07-13t15:47:00.000,2022-07-13t15:47:00.000,zth,lgza,2022-07-13t21:15:00.000,2022-07-13t21:25:00.000,jet2,ls,exs,335,ls335,exs335,,,10.0,,,,,,,,
departure,active,bfs,egaa,35.0,2022-07-13t15:50:00.000,2022-07-13t16:25:00.000,,,,pfo,lcph,2022-07-13t23:10:00.000,,jet2,ls,exs,329,ls329,exs329,,,,,,,,,,,
departure,active,bfs,egaa,7.0,2022-07-14t07:10:00.000,2022-07-14t07:10:00.000,2022-07-14t07:17:00.000,2022-07-14t07:17:00.000,2022-07-14t07:17:00.000,fao,lpfr,2022-07-14t10:20:00.000,2022-07-14t09:51:00.000,jet2,ls,exs,305,ls305,exs305,,,,,,,,,,,
departure,active,bfs,egaa,16.0,2022-07-14t07:15:00.000,2022-07-14t07:15:00.000,2022-07-14t07:30:00.000,2022-07-14t07:30:00.000,2022-07-14t07:30:00.000,reu,lers,2022-07-14t11:00:00.000,2022-07-14t10:46:00.000,jet2,ls,exs,303,ls303,exs303,t1,2,,,,,,,,,
departure,active,bfs,egaa,24.0,2022-07-14t08:00:00.000,2022-07-14t08:15:00.000,2022-07-14t08:23:00.000,2022-07-14t08:23:00.000,2022-07-14t08:23:00.000,ibz,leib,2022-07-14t12:10:00.000,2022-07-14t12:03:00.000,jet2,ls,exs,397,ls397,exs397,1,07,,,,,,,,,
departure,active,bfs,egaa,9.0,2022-07-14t14:40:00.000,2022-07-14t14:40:00.000,2022-07-14t14:48:00.000,2022-07-14t14:48:00.000,2022-07-14t14:48:00.000,ace,gcrr,2022-07-14t19:10:00.000,2022-07-14t18:40:00.000,jet2,ls,exs,309,ls309,exs309,1,2,,,,,,,,,
departure,active,bfs,egaa,20.0,2022-07-14t16:10:00.000,2022-07-14t16:30:00.000,,,,dlm,ltbs,2022-07-14t22:45:00.000,,jet2,ls,exs,379,ls379,exs379,i,,,,,,,,,,
departure,active,bfs,egaa,11.0,2022-07-15t06:30:00.000,2022-07-15t06:30:00.000,2022-07-15t06:41:00.000,2022-07-15t06:41:00.000,2022-07-15t06:41:00.000,agp,lemg,2022-07-15t10:55:00.000,2022-07-15t10:27:00.000,jet2,ls,exs,387,ls387,exs387,,,,,,,,,,,
departure,active,bfs,egaa,7.0,2022-07-15t06:50:00.000,2022-07-15t06:50:00.000,2022-07-15t06:56:00.000,2022-07-15t06:56:00.000,2022-07-15t06:56:00.000,pmi,lepa,2022-07-15t10:50:00.000,2022-07-15t10:25:00.000,jet2,ls,exs,361,ls361,exs361,,09,,,,,,,,,
departure,active,bfs,egaa,19.0,2022-07-15t07:25:00.000,2022-07-15t07:35:00.000,2022-07-15t07:44:00.000,2022-07-15t07:44:00.000,2022-07-15t07:44:00.000,alc,leal,2022-07-15t11:35:00.000,2022-07-15t11:18:00.000,jet2,ls,exs,301,ls301,exs301,,7b,,,,,,,,,
departure,active,bfs,egaa,28.0,2022-07-15t14:45:00.000,2022-07-15t14:45:00.000,2022-07-15t15:12:00.000,2022-07-15t15:12:00.000,2022-07-15t15:12:00.000,tfs,gcts,2022-07-15t19:30:00.000,2022-07-15t19:20:00.000,jet2,ls,exs,381,ls381,exs381,,a1,,,,,,,,,
departure,active,bfs,egaa,60.0,2022-07-15t15:10:00.000,2022-07-15t16:10:00.000,,,,boj,lbbg,2022-07-15t21:00:00.000,,jet2,ls,exs,317,ls317,exs317,,,,,,,,,,,
departure,active,bfs,egaa,,2022-07-15t15:40:00.000,2022-07-15t15:40:00.000,,,,ayt,ltai,2022-07-15t22:40:00.000,,jet2,ls,exs,363,ls363,exs363,1,,,,,,,,,,
departure,active,bfs,egaa,8.0,2022-07-16t06:30:00.000,2022-07-16t06:30:00.000,2022-07-16t06:37:00.000,2022-07-16t06:37:00.000,2022-07-16t06:37:00.000,agp,lemg,2022-07-16t10:55:00.000,2022-07-16t10:23:00.000,jet2,ls,exs,387,ls387,exs387,,,,,,,,,,,
departure,active,bfs,egaa,20.0,2022-07-16t07:10:00.000,2022-07-16t07:30:00.000,,,,fao,lpfr,2022-07-16t10:20:00.000,,jet2,ls,exs,305,ls305,exs305,,,,,,,,,,,
departure,active,bfs,egaa,17.0,2022-07-16t07:25:00.000,2022-07-16t07:25:00.000,2022-07-16t07:42:00.000,2022-07-16t07:42:00.000,2022-07-16t07:42:00.000,alc,leal,2022-07-16t11:35:00.000,2022-07-16t11:16:00.000,jet2,ls,exs,301,ls301,exs301,,4b,,,,,,,,,
departure,active,bfs,egaa,13.0,2022-07-16t15:10:00.000,2022-07-16t15:10:00.000,2022-07-16t15:22:00.000,2022-07-16t15:22:00.000,2022-07-16t15:22:00.000,dbv,lddu,2022-07-16t19:30:00.000,2022-07-16t19:14:00.000,jet2,ls,exs,333,ls333,exs333,,,,,,,,,,,
departure,active,bfs,egaa,23.0,2022-07-16t15:25:00.000,2022-07-16t15:25:00.000,2022-07-16t15:48:00.000,2022-07-16t15:48:00.000,2022-07-16t15:48:00.000,pmi,lepa,2022-07-16t19:25:00.000,2022-07-16t19:18:00.000,jet2,ls,exs,361,ls361,exs361,,03,,,,,,,,,
departure,active,bfs,egaa,14.0,2022-07-16t15:45:00.000,2022-07-16t16:10:00.000,2022-07-16t15:58:00.000,2022-07-16t15:58:00.000,2022-07-16t15:58:00.000,tfs,gcts,2022-07-16t20:30:00.000,2022-07-16t20:07:00.000,jet2,ls,exs,381,ls381,exs381,,b4,,,,,,,,,
departure,active,bfs,egaa,13.0,2022-07-17t07:10:00.000,2022-07-17t07:10:00.000,2022-07-17t07:22:00.000,2022-07-17t07:22:00.000,2022-07-17t07:22:00.000,fao,lpfr,2022-07-17t10:20:00.000,2022-07-17t10:01:00.000,jet2,ls,exs,305,ls305,exs305,,,,,,,,,,,
departure,active,bfs,egaa,16.0,2022-07-17t07:30:00.000,2022-07-17t07:30:00.000,2022-07-17t07:45:00.000,2022-07-17t07:45:00.000,2022-07-17t07:45:00.000,reu,lers,2022-07-17t11:15:00.000,2022-07-17t11:04:00.000,jet2,ls,exs,303,ls303,exs303,t1,1,,,,,,,,,
departure,active,bfs,egaa,,2022-07-17t07:50:00.000,2022-07-17t07:50:00.000,2022-07-17t07:50:00.000,2022-07-17t07:50:00.000,2022-07-17t07:50:00.000,pmi,lepa,2022-07-17t11:50:00.000,2022-07-17t11:18:00.000,jet2,ls,exs,361,ls361,exs361,,02,,,,,,,,,
departure,active,bfs,egaa,12.0,2022-07-17t14:40:00.000,2022-07-17t14:40:00.000,2022-07-17t14:52:00.000,2022-07-17t14:52:00.000,2022-07-17t14:52:00.000,ace,gcrr,2022-07-17t19:15:00.000,2022-07-17t18:50:00.000,jet2,ls,exs,309,ls309,exs309,1,7,,,,,,,,,
departure,active,bfs,egaa,12.0,2022-07-17t15:25:00.000,2022-07-17t15:25:00.000,2022-07-17t15:36:00.000,2022-07-17t15:36:00.000,2022-07-17t15:36:00.000,lpa,gclp,2022-07-17t20:05:00.000,2022-07-17t19:42:00.000,jet2,ls,exs,371,ls371,exs371,,37,,,,,,,,,
departure,active,bfs,egaa,11.0,2022-07-17t15:40:00.000,2022-07-17t15:40:00.000,2022-07-17t15:50:00.000,2022-07-17t15:50:00.000,2022-07-17t15:50:00.000,ibz,leib,2022-07-17t19:50:00.000,2022-07-17t19:27:00.000,jet2,ls,exs,397,ls397,exs397,1,08,,,,,,,,,
departure,active,bfs,egaa,,2022-07-18t06:30:00.000,2022-07-18t06:30:00.000,2022-07-18t06:30:00.000,2022-07-18t06:30:00.000,2022-07-18t06:30:00.000,agp,lemg,2022-07-18t10:55:00.000,2022-07-18t10:17:00.000,jet2,ls,exs,387,ls387,exs387,,,,,,,,,,,
departure,active,bfs,egaa,24.0,2022-07-18t06:50:00.000,2022-07-18t06:50:00.000,2022-07-18t07:14:00.000,2022-07-18t07:14:00.000,2022-07-18t07:14:00.000,pmi,lepa,2022-07-18t10:50:00.000,2022-07-18t10:44:00.000,jet2,ls,exs,361,ls361,exs361,,01,,,,,,,,,
departure,active,bfs,egaa,15.0,2022-07-18t07:25:00.000,2022-07-18t07:25:00.000,2022-07-18t07:40:00.000,2022-07-18t07:40:00.000,2022-07-18t07:40:00.000,alc,leal,2022-07-18t11:35:00.000,2022-07-18t11:14:00.000,jet2,ls,exs,301,ls301,exs301,,3b,,,,,,,,,
departure,active,bfs,egaa,,2022-07-18t14:45:00.000,2022-07-18t14:45:00.000,,,,tfs,gcts,2022-07-18t19:30:00.000,,jet2,ls,exs,381,ls381,exs381,,a2,,,,,,,,,
departure,active,bfs,egaa,18.0,2022-07-18t15:25:00.000,2022-07-18t15:25:00.000,2022-07-18t15:42:00.000,2022-07-18t15:42:00.000,2022-07-18t15:42:00.000,her,lgir,2022-07-18t22:10:00.000,2022-07-18t21:44:00.000,jet2,ls,exs,321,ls321,exs321,,,,,,,,,,,
departure,active,bfs,egaa,26.0,2022-07-18t15:40:00.000,2022-07-18t16:06:00.000,,,,dlm,ltbs,2022-07-18t22:15:00.000,,jet2,ls,exs,379,ls379,exs379,i,,,,,,,,,,
departure,active,bfs,egaa,7.0,2022-07-19t06:50:00.000,2022-07-19t06:50:00.000,2022-07-19t06:57:00.000,2022-07-19t06:57:00.000,2022-07-19t06:57:00.000,ibz,leib,2022-07-19t11:00:00.000,2022-07-19t10:38:00.000,jet2,ls,exs,397,ls397,exs397,1,04,,,,,,,,,
departure,active,bfs,egaa,23.0,2022-07-19t07:10:00.000,2022-07-19t07:10:00.000,2022-07-19t07:33:00.000,2022-07-19t07:33:00.000,2022-07-19t07:33:00.000,fao,lpfr,2022-07-19t10:20:00.000,2022-07-19t10:16:00.000,jet2,ls,exs,305,ls305,exs305,,,,,,,,,,,
departure,active,bfs,egaa,20.0,2022-07-19t07:15:00.000,2022-07-19t07:15:00.000,2022-07-19t07:35:00.000,2022-07-19t07:35:00.000,2022-07-19t07:35:00.000,reu,lers,2022-07-19t11:00:00.000,,jet2,ls,exs,303,ls303,exs303,t1,2,,,,,,,,,
departure,active,bfs,egaa,13.0,2022-07-19t14:40:00.000,2022-07-19t14:50:00.000,2022-07-19t14:53:00.000,2022-07-19t14:53:00.000,2022-07-19t14:53:00.000,ace,gcrr,2022-07-19t19:10:00.000,2022-07-19t18:53:00.000,jet2,ls,exs,309,ls309,exs309,1,2,,,,,,,,,
departure,active,bfs,egaa,16.0,2022-07-19t15:05:00.000,2022-07-19t15:15:00.000,2022-07-19t15:21:00.000,2022-07-19t15:21:00.000,2022-07-19t15:21:00.000,rho,lgrp,2022-07-19t22:00:00.000,2022-07-19t21:27:00.000,jet2,ls,exs,325,ls325,exs325,,,,,,,,,,,
departure,active,bfs,egaa,10.0,2022-07-19t15:40:00.000,2022-07-19t15:50:00.000,,,,ayt,ltai,2022-07-19t22:40:00.000,,jet2,ls,exs,363,ls363,exs363,1,,,,,,,,,,
departure,active,bfs,egaa,12.0,2022-07-20t06:35:00.000,2022-07-20t06:35:00.000,2022-07-20t06:46:00.000,2022-07-20t06:46:00.000,2022-07-20t06:46:00.000,mah,lemh,2022-07-20t10:30:00.000,2022-07-20t10:21:00.000,jet2,ls,exs,395,ls395,exs395,ter1,05,,,,,,,,,
departure,active,bfs,egaa,21.0,2022-07-20t06:50:00.000,2022-07-20t06:50:00.000,2022-07-20t07:10:00.000,2022-07-20t07:10:00.000,2022-07-20t07:10:00.000,pmi,lepa,2022-07-20t10:50:00.000,2022-07-20t10:42:00.000,jet2,ls,exs,361,ls361,exs361,,06,,,,,,,,,
departure,active,bfs,egaa,31.0,2022-07-20t08:55:00.000,2022-07-20t09:15:00.000,2022-07-20t09:26:00.000,2022-07-20t09:26:00.000,2022-07-20t09:26:00.000,vrn,lipx,2022-07-20t12:30:00.000,2022-07-20t12:42:00.000,jet2,ls,exs,339,ls339,exs339,,,12.0,,,,,,,,
departure,active,bfs,egaa,20.0,2022-07-20t14:40:00.000,2022-07-20t15:00:00.000,,,,fue,gcfv,2022-07-20t19:10:00.000,,jet2,ls,exs,307,ls307,exs307,,6,,,,,,,,,
departure,active,bfs,egaa,55.0,2022-07-20t15:05:00.000,2022-07-20t16:00:00.000,,,,zth,lgza,2022-07-20t21:15:00.000,,jet2,ls,exs,335,ls335,exs335,,,,,,,,,,,
departure,active,bfs,egaa,130.0,2022-07-20t15:50:00.000,2022-07-20t18:00:00.000,,,,pfo,lcph,2022-07-20t23:10:00.000,,jet2,ls,exs,329,ls329,exs329,,,,,,,,,,,
departure,active,bfs,egaa,4.0,2022-07-21t07:10:00.000,2022-07-21t07:40:00.000,2022-07-21t07:13:00.000,2022-07-21t07:13:00.000,2022-07-21t07:13:00.000,fao,lpfr,2022-07-21t10:20:00.000,2022-07-21t09:55:00.000,jet2,ls,exs,305,ls305,exs305,,,,,,,,,,,
departure,active,bfs,egaa,,2022-07-21t07:15:00.000,2022-07-21t07:15:00.000,,,,reu,lers,2022-07-21t11:00:00.000,,jet2,ls,exs,303,ls303,exs303,t1,2,,,,,,,,,
departure,active,bfs,egaa,18.0,2022-07-21t08:00:00.000,2022-07-21t08:00:00.000,2022-07-21t08:18:00.000,2022-07-21t08:18:00.000,2022-07-21t08:18:00.000,ibz,leib,2022-07-21t12:10:00.000,2022-07-21t11:57:00.000,jet2,ls,exs,397,ls397,exs397,1,08,,,,,,,,,
departure,active,bfs,egaa,21.0,2022-07-21t14:40:00.000,2022-07-21t15:40:00.000,2022-07-21t15:00:00.000,2022-07-21t15:00:00.000,2022-07-21t15:00:00.000,ace,gcrr,2022-07-21t19:10:00.000,2022-07-21t19:01:00.000,jet2,ls,exs,309,ls309,exs309,1,5,,,,,,,,,
departure,active,bfs,egaa,46.0,2022-07-21t16:10:00.000,2022-07-21t17:07:00.000,2022-07-21t16:56:00.000,2022-07-21t16:56:00.000,2022-07-21t16:56:00.000,dlm,ltbs,2022-07-21t22:45:00.000,2022-07-21t23:03:00.000,jet2,ls,exs,379,ls379,exs379,i,,18.0,,,,,,,,
departure,active,bfs,egaa,19.0,2022-07-22t06:30:00.000,2022-07-22t06:30:00.000,2022-07-22t06:49:00.000,2022-07-22t06:49:00.000,2022-07-22t06:49:00.000,agp,lemg,2022-07-22t10:55:00.000,2022-07-22t10:29:00.000,jet2,ls,exs,387,ls387,exs387,,,,,,,,,,,
departure,active,bfs,egaa,13.0,2022-07-22t06:50:00.000,2022-07-22t06:50:00.000,2022-07-22t07:03:00.000,2022-07-22t07:03:00.000,2022-07-22t07:03:00.000,pmi,lepa,2022-07-22t10:50:00.000,2022-07-22t10:34:00.000,jet2,ls,exs,361,ls361,exs361,,07,,,,,,,,,
departure,active,bfs,egaa,11.0,2022-07-22t07:25:00.000,2022-07-22t07:25:00.000,2022-07-22t07:36:00.000,2022-07-22t07:36:00.000,2022-07-22t07:36:00.000,alc,leal,2022-07-22t11:35:00.000,2022-07-22t11:12:00.000,jet2,ls,exs,301,ls301,exs301,,7b,,,,,,,,,
departure,active,bfs,egaa,37.0,2022-07-22t14:45:00.000,2022-07-22t17:32:00.000,2022-07-22t15:22:00.000,2022-07-22t15:22:00.000,2022-07-22t15:22:00.000,tfs,gcts,2022-07-22t19:30:00.000,2022-07-22t19:33:00.000,jet2,ls,exs,381,ls381,exs381,,b3,4.0,,,,,,,,
departure,active,bfs,egaa,,2022-07-22t15:10:00.000,2022-07-22t15:10:00.000,,,,boj,lbbg,2022-07-22t21:00:00.000,,jet2,ls,exs,317,ls317,exs317,,,,,,,,,,,
departure,active,bfs,egaa,21.0,2022-07-22t15:40:00.000,2022-07-22t15:40:00.000,2022-07-22t16:00:00.000,2022-07-22t16:00:00.000,2022-07-22t16:00:00.000,ayt,ltai,2022-07-22t22:40:00.000,2022-07-22t22:16:00.000,jet2,ls,exs,363,ls363,exs363,1,,,,,,,,,,
departure,active,bfs,egaa,9.0,2022-07-23t06:30:00.000,2022-07-23t06:30:00.000,2022-07-23t06:39:00.000,2022-07-23t06:39:00.000,2022-07-23t06:39:00.000,agp,lemg,2022-07-23t10:55:00.000,2022-07-23t10:19:00.000,jet2,ls,exs,387,ls387,exs387,,,,,,,,,,,
departure,active,bfs,egaa,1.0,2022-07-23t07:10:00.000,2022-07-23t07:10:00.000,2022-07-23t07:10:00.000,2022-07-23t07:10:00.000,2022-07-23t07:10:00.000,fao,lpfr,2022-07-23t10:20:00.000,2022-07-23t09:55:00.000,jet2,ls,exs,305,ls305,exs305,,,,,,,,,,,
departure,active,bfs,egaa,,2022-07-23t07:25:00.000,2022-07-23t07:25:00.000,,,,alc,leal,2022-07-23t11:35:00.000,,jet2,ls,exs,301,ls301,exs301,,4a,,,,,,,,,
departure,active,bfs,egaa,44.0,2022-07-23t15:10:00.000,2022-07-23t15:42:00.000,2022-07-23t15:54:00.000,2022-07-23t15:54:00.000,2022-07-23t15:54:00.000,dbv,lddu,2022-07-23t19:30:00.000,2022-07-23t19:36:00.000,jet2,ls,exs,333,ls333,exs333,,,6.0,,,,,,,,
