type,status,departure.iataCode,departure.icaoCode,departure.gate,departure.delay,departure.scheduledTime,departure.estimatedTime,departure.actualTime,departure.estimatedRunway,departure.actualRunway,arrival.iataCode,arrival.icaoCode,arrival.baggage,arrival.gate,arrival.scheduledTime,arrival.actualTime,arrival.estimatedRunway,arrival.actualRunway,airline.name,airline.iataCode,airline.icaoCode,flight.number,flight.iataNumber,flight.icaoNumber,arrival.terminal,arrival.estimatedTime,codeshared.airline.name,codeshared.airline.iataCode,codeshared.airline.icaoCode,codeshared.flight.number,codeshared.flight.iataNumber,codeshared.flight.icaoNumber,arrival.delay
departure,active,nwi,egsh,3,10.0,2022-03-03t16:55:00.000,,2022-03-03t17:05:00.000,2022-03-03t17:05:00.000,2022-03-03t17:05:00.000,ams,eham,13,a08,2022-03-03t18:50:00.000,2022-03-03t18:39:00.000,2022-03-03t18:39:00.000,2022-03-03t18:39:00.000,virgin atlantic,vs,vir,7086,vs7086,vir7086,,,klm,kl,klm,1522,kl1522,klm1522,
departure,active,nwi,egsh,3,10.0,2022-03-04t16:55:00.000,2022-03-04t17:05:00.000,,,,ams,eham,13,a08,2022-03-04t18:50:00.000,,,,virgin atlantic,vs,vir,6941,vs6941,vir6941,,,klm,kl,klm,1524,kl1524,klm1524,
departure,active,nwi,egsh,3,7.0,2022-03-06t16:55:00.000,,2022-03-06t17:02:00.000,2022-03-06t17:02:00.000,2022-03-06t17:02:00.000,ams,eham,11,d29,2022-03-06t18:50:00.000,,,,virgin atlantic,vs,vir,6941,vs6941,vir6941,2,2022-03-06t18:34:00.000,klm,kl,klm,1524,kl1524,klm1524,
departure,active,nwi,egsh,3,3.0,2022-03-07t16:55:00.000,2022-03-07t16:58:00.000,,,,ams,eham,13,a08,2022-03-07t18:50:00.000,,,,virgin atlantic,vs,vir,7086,vs7086,vir7086,,,klm,kl,klm,1522,kl1522,klm1522,
departure,active,nwi,egsh,3,2.0,2022-03-10t16:55:00.000,,2022-03-10t16:56:00.000,2022-03-10t16:56:00.000,2022-03-10t16:56:00.000,ams,eham,8,a08,2022-03-10t18:50:00.000,,,,virgin atlantic,vs,vir,7086,vs7086,vir7086,,2022-03-10t18:30:00.000,klm,kl,klm,1522,kl1522,klm1522,
departure,active,nwi,egsh,3,,2022-03-11t16:55:00.000,,2022-03-11t16:51:00.000,2022-03-11t16:51:00.000,2022-03-11t16:51:00.000,ams,eham,8,a08,2022-03-11t18:50:00.000,2022-03-11t18:24:00.000,2022-03-11t18:24:00.000,2022-03-11t18:24:00.000,virgin atlantic,vs,vir,6941,vs6941,vir6941,,,klm,kl,klm,1524,kl1524,klm1524,
departure,active,nwi,egsh,3,4.0,2022-03-13t16:55:00.000,2022-03-13t16:55:00.000,2022-03-13t16:59:00.000,2022-03-13t16:59:00.000,2022-03-13t16:59:00.000,ams,eham,8,a08,2022-03-13t18:50:00.000,,,,virgin atlantic,vs,vir,6941,vs6941,vir6941,,2022-03-13t18:32:00.000,klm,kl,klm,1524,kl1524,klm1524,
departure,active,nwi,egsh,3,4.0,2022-03-14t16:55:00.000,,2022-03-14t16:58:00.000,2022-03-14t16:58:00.000,2022-03-14t16:58:00.000,ams,eham,11,d25,2022-03-14t18:50:00.000,2022-03-14t18:32:00.000,2022-03-14t18:32:00.000,2022-03-14t18:32:00.000,virgin atlantic,vs,vir,7086,vs7086,vir7086,2,,klm,kl,klm,1522,kl1522,klm1522,
departure,active,nwi,egsh,3,,2022-03-16t16:55:00.000,,,,,ams,eham,9,d14,2022-03-16t18:50:00.000,,,,virgin atlantic,vs,vir,7086,vs7086,vir7086,,,klm,kl,klm,1522,kl1522,klm1522,
departure,active,nwi,egsh,3,15.0,2022-03-18t16:55:00.000,2022-03-18t17:10:00.000,,,,ams,eham,13,a08,2022-03-18t18:50:00.000,,,,virgin atlantic,vs,vir,6941,vs6941,vir6941,,,klm,kl,klm,1524,kl1524,klm1524,
departure,active,nwi,egsh,3,7.0,2022-03-20t16:55:00.000,,2022-03-20t17:01:00.000,2022-03-20t17:01:00.000,2022-03-20t17:01:00.000,ams,eham,8,a08,2022-03-20t18:50:00.000,,,,virgin atlantic,vs,vir,6941,vs6941,vir6941,,2022-03-20t18:33:00.000,klm,kl,klm,1524,kl1524,klm1524,
departure,active,nwi,egsh,3,8.0,2022-03-21t16:55:00.000,,2022-03-21t17:03:00.000,2022-03-21t17:03:00.000,2022-03-21t17:03:00.000,ams,eham,9,a08,2022-03-21t18:50:00.000,,,,virgin atlantic,vs,vir,7086,vs7086,vir7086,,2022-03-21t18:40:00.000,klm,kl,klm,1522,kl1522,klm1522,
departure,active,nwi,egsh,3,16.0,2022-03-24t16:55:00.000,,2022-03-24t17:11:00.000,2022-03-24t17:11:00.000,2022-03-24t17:11:00.000,ams,eham,12,d23,2022-03-24t18:50:00.000,,,,virgin atlantic,vs,vir,7086,vs7086,vir7086,2,2022-03-24t18:45:00.000,klm,kl,klm,1522,kl1522,klm1522,
departure,active,nwi,egsh,3,9.0,2022-03-25t16:55:00.000,,2022-03-25t17:04:00.000,2022-03-25t17:04:00.000,2022-03-25t17:04:00.000,ams,eham,11,d29,2022-03-25t18:50:00.000,,,,virgin atlantic,vs,vir,6941,vs6941,vir6941,,2022-03-25t18:38:00.000,klm,kl,klm,1524,kl1524,klm1524,
departure,active,nwi,egsh,3,5.0,2022-03-26t16:55:00.000,,2022-03-26t17:00:00.000,2022-03-26t17:00:00.000,2022-03-26t17:00:00.000,ams,eham,8,a08,2022-03-26t18:50:00.000,2022-03-26t18:29:00.000,2022-03-26t18:29:00.000,2022-03-26t18:29:00.000,virgin atlantic,vs,vir,6941,vs6941,vir6941,2,,klm,kl,klm,1524,kl1524,klm1524,
departure,active,nwi,egsh,3,16.0,2022-03-27t17:20:00.000,,2022-03-27t17:35:00.000,2022-03-27t17:35:00.000,2022-03-27t17:35:00.000,ams,eham,10,d25,2022-03-27t19:15:00.000,,,,virgin atlantic,vs,vir,6941,vs6941,vir6941,,2022-03-27t19:07:00.000,klm,kl,klm,1524,kl1524,klm1524,
departure,active,nwi,egsh,,,2022-03-27t20:00:00.000,,2022-03-27t19:56:00.000,2022-03-27t19:56:00.000,2022-03-27t19:56:00.000,ams,eham,,,2022-03-27t21:39:00.000,2022-03-27t21:31:00.000,2022-03-27t21:31:00.000,2022-03-27t21:31:00.000,virgin atlantic,vs,vir,7086,vs7086,vir7086,,,klm,kl,klm,1522,kl1522,klm1522,
departure,active,nwi,egsh,3,50.0,2022-03-28t17:20:00.000,2022-03-28t18:10:00.000,,,,ams,eham,13,a08,2022-03-28t19:15:00.000,,,,virgin atlantic,vs,vir,7086,vs7086,vir7086,2,,klm,kl,klm,1522,kl1522,klm1522,
departure,active,nwi,egsh,3,,2022-03-30t17:20:00.000,,,,,ams,eham,12,d29,2022-03-30t19:15:00.000,,,,virgin atlantic,vs,vir,6941,vs6941,vir6941,2,,klm,kl,klm,1524,kl1524,klm1524,
departure,active,nwi,egsh,3,22.0,2022-03-31t17:20:00.000,2022-03-31t17:42:00.000,,,,ams,eham,8,a08,2022-03-31t19:15:00.000,,,,virgin atlantic,vs,vir,6941,vs6941,vir6941,,,klm,kl,klm,1524,kl1524,klm1524,
departure,active,nwi,egsh,3,70.0,2022-04-01t17:20:00.000,2022-04-01t18:30:00.000,,,,ams,eham,13,a08,2022-04-01t19:15:00.000,,,,klm,kl,klm,1524,kl1524,klm1524,2,,,,,,,,
departure,active,nwi,egsh,2,,2022-04-02t09:30:00.000,,,,,ams,eham,8,a08,2022-04-02t11:25:00.000,,,,klm,kl,klm,1516,kl1516,klm1516,,,,,,,,,
departure,active,nwi,egsh,3,12.0,2022-04-03t17:20:00.000,,2022-04-03t17:31:00.000,2022-04-03t17:31:00.000,2022-04-03t17:31:00.000,ams,eham,9,a08,2022-04-03t19:15:00.000,,,,klm,kl,klm,1524,kl1524,klm1524,,,,,,,,,
departure,active,nwi,egsh,,,2022-04-03t16:00:00.000,,2022-04-03t15:48:00.000,2022-04-03t15:48:00.000,2022-04-03t15:48:00.000,ams,eham,,,2022-04-03t17:38:00.000,2022-04-03t17:22:00.000,2022-04-03t17:22:00.000,2022-04-03t17:22:00.000,klm,kl,klm,1522,kl1522,klm1522,,,,,,,,,
departure,active,nwi,egsh,3,31.0,2022-04-04t17:20:00.000,2022-04-04t17:40:00.000,2022-04-04t17:50:00.000,2022-04-04t17:50:00.000,2022-04-04t17:50:00.000,ams,eham,11,d27,2022-04-04t19:15:00.000,,,,klm,kl,klm,1522,kl1522,klm1522,,2022-04-04t19:25:00.000,,,,,,,10.0
departure,active,nwi,egsh,3,10.0,2022-04-06t17:20:00.000,2022-04-06t17:30:00.000,,,,ams,eham,9,d26,2022-04-06t19:15:00.000,,,,klm,kl,klm,1524,kl1524,klm1524,,,,,,,,,
departure,active,nwi,egsh,3,50.0,2022-04-07t17:20:00.000,2022-04-07t18:10:00.000,,,,ams,eham,8,d31,2022-04-07t19:15:00.000,,,,klm,kl,klm,1524,kl1524,klm1524,2,,,,,,,,
departure,active,nwi,egsh,3,35.0,2022-04-08t17:20:00.000,2022-04-08t17:55:00.000,,,,ams,eham,8,a08,2022-04-08t19:15:00.000,,,,klm,kl,klm,1524,kl1524,klm1524,2,,,,,,,,
departure,active,nwi,egsh,3,22.0,2022-04-09t09:30:00.000,,2022-04-09t09:51:00.000,2022-04-09t09:51:00.000,2022-04-09t09:51:00.000,ams,eham,13,a08,2022-04-09t11:25:00.000,,,,klm,kl,klm,1516,kl1516,klm1516,2,2022-04-09t11:25:00.000,,,,,,,1.0
departure,active,nwi,egsh,3,,2022-04-10t17:20:00.000,,,,,ams,eham,12,d29,2022-04-10t19:15:00.000,,,,klm,kl,klm,1524,kl1524,klm1524,2,,,,,,,,
departure,active,nwi,egsh,3,10.0,2022-04-11t17:20:00.000,2022-04-11t17:30:00.000,,,,ams,eham,10,a08,2022-04-11t19:15:00.000,,,,klm,kl,klm,1522,kl1522,klm1522,2,,,,,,,,
departure,active,nwi,egsh,3,9.0,2022-04-13t17:20:00.000,,2022-04-13t17:28:00.000,2022-04-13t17:28:00.000,2022-04-13t17:28:00.000,ams,eham,13,d25,2022-04-13t19:15:00.000,,,,klm,kl,klm,1524,kl1524,klm1524,2,2022-04-13t18:57:00.000,,,,,,,
departure,active,nwi,egsh,3,,2022-04-14t17:20:00.000,,,,,ams,eham,12,a08,2022-04-14t19:15:00.000,,,,klm,kl,klm,1524,kl1524,klm1524,,,,,,,,,
departure,active,nwi,egsh,3,19.0,2022-04-15t17:20:00.000,,2022-04-15t17:39:00.000,2022-04-15t17:39:00.000,2022-04-15t17:39:00.000,ams,eham,8,a08,2022-04-15t19:15:00.000,,,,klm,kl,klm,1524,kl1524,klm1524,,2022-04-15t19:14:00.000,,,,,,,
departure,active,nwi,egsh,3,20.0,2022-04-16t09:30:00.000,,2022-04-16t09:50:00.000,2022-04-16t09:50:00.000,2022-04-16t09:50:00.000,ams,eham,13,a08,2022-04-16t11:25:00.000,,,,klm,kl,klm,1516,kl1516,klm1516,2,2022-04-16t11:20:00.000,,,,,,,
departure,active,nwi,egsh,3,9.0,2022-04-17t17:20:00.000,,2022-04-17t17:28:00.000,2022-04-17t17:28:00.000,2022-04-17t17:28:00.000,ams,eham,8,a08,2022-04-17t19:15:00.000,,,,klm,kl,klm,1524,kl1524,klm1524,,2022-04-17t19:04:00.000,,,,,,,
departure,active,nwi,egsh,3,22.0,2022-04-18t17:20:00.000,2022-04-18t17:30:00.000,2022-04-18t17:42:00.000,2022-04-18t17:42:00.000,2022-04-18t17:42:00.000,ams,eham,13,a08,2022-04-18t19:15:00.000,,,,klm,kl,klm,1522,kl1522,klm1522,2,2022-04-18t19:10:00.000,,,,,,,
departure,active,nwi,egsh,3,20.0,2022-04-20t17:20:00.000,2022-04-20t17:40:00.000,,,,ams,eham,11,a08,2022-04-20t19:15:00.000,,,,klm,kl,klm,1524,kl1524,klm1524,,,,,,,,,
departure,active,nwi,egsh,3,20.0,2022-04-21t17:20:00.000,2022-04-21t17:40:00.000,,,,ams,eham,12,a08,2022-04-21t19:15:00.000,,,,klm,kl,klm,1524,kl1524,klm1524,2,,,,,,,,
departure,cancelled,nwi,egsh,3,,2022-04-22t17:20:00.000,,,,,ams,eham,,a08,2022-04-22t19:15:00.000,,,,klm,kl,klm,1524,kl1524,klm1524,,,,,,,,,
departure,active,nwi,egsh,1,41.0,2022-04-24t17:20:00.000,,2022-04-24t18:01:00.000,2022-04-24t18:01:00.000,2022-04-24t18:01:00.000,ams,eham,12,a08,2022-04-24t19:15:00.000,,,,klm,kl,klm,1524,kl1524,klm1524,,2022-04-24t19:38:00.000,,,,,,,23.0
departure,active,nwi,egsh,3,45.0,2022-04-25t17:20:00.000,2022-04-25t18:05:00.000,,,,ams,eham,10,a08,2022-04-25t19:15:00.000,,,,klm,kl,klm,1522,kl1522,klm1522,2,,,,,,,,
departure,active,nwi,egsh,,,2022-04-26t06:05:00.000,2022-04-26t06:05:00.000,,,,ams,eham,11,a08,2022-04-26t08:00:00.000,,,,klm,kl,klm,1514,kl1514,klm1514,2,,,,,,,,
departure,active,nwi,egsh,3,45.0,2022-04-26t17:20:00.000,2022-04-26t18:05:00.000,,,,ams,eham,12,d29,2022-04-26t19:15:00.000,,,,klm,kl,klm,1524,kl1524,klm1524,2,,,,,,,,
departure,active,nwi,egsh,3,11.0,2022-04-27t06:05:00.000,2022-04-27t06:05:00.000,2022-04-27t06:16:00.000,2022-04-27t06:16:00.000,2022-04-27t06:16:00.000,ams,eham,13,a08,2022-04-27t08:00:00.000,,,,klm,kl,klm,1514,kl1514,klm1514,2,2022-04-27t07:47:00.000,,,,,,,
departure,active,nwi,egsh,3,,2022-04-27t17:20:00.000,2022-04-27t17:20:00.000,,,,ams,eham,9,a08,2022-04-27t19:15:00.000,,,,klm,kl,klm,1524,kl1524,klm1524,2,,,,,,,,
departure,active,nwi,egsh,3,5.0,2022-04-28t06:05:00.000,2022-04-28t06:05:00.000,2022-04-28t06:10:00.000,2022-04-28t06:10:00.000,2022-04-28t06:10:00.000,ams,eham,10,a08,2022-04-28t08:00:00.000,,,,klm,kl,klm,1514,kl1514,klm1514,2,2022-04-28t07:49:00.000,,,,,,,
departure,active,nwi,egsh,3,,2022-04-28t17:20:00.000,,,,,ams,eham,,a08,2022-04-28t19:15:00.000,,,,klm,kl,klm,1524,kl1524,klm1524,,,,,,,,,
departure,active,nwi,egsh,3,60.0,2022-04-29t06:05:00.000,2022-04-29t07:05:00.000,,,,ams,eham,12,a08,2022-04-29t08:00:00.000,,,,klm,kl,klm,1514,kl1514,klm1514,,,,,,,,,
departure,active,nwi,egsh,3,30.0,2022-04-29t17:20:00.000,2022-04-29t17:50:00.000,,,,ams,eham,9,a08,2022-04-29t19:15:00.000,,,,klm,kl,klm,1524,kl1524,klm1524,2,,,,,,,,
departure,active,nwi,egsh,3,250.0,2022-04-30t06:05:00.000,2022-04-30t10:15:00.000,,,,ams,eham,9,a08,2022-04-30t08:00:00.000,,,,klm,kl,klm,1514,kl1514,klm1514,2,,,,,,,,
departure,active,nwi,egsh,3,16.0,2022-04-30t09:30:00.000,2022-04-30t09:40:00.000,2022-04-30t09:46:00.000,2022-04-30t09:46:00.000,2022-04-30t09:46:00.000,ams,eham,13,a08,2022-04-30t11:25:00.000,2022-04-30t11:16:00.000,2022-04-30t11:16:00.000,2022-04-30t11:16:00.000,klm,kl,klm,1516,kl1516,klm1516,2,,,,,,,,
departure,active,nwi,egsh,3,70.0,2022-04-01t17:20:00.000,2022-04-01t18:30:00.000,,,,ams,eham,13,a08,2022-04-01t19:15:00.000,,,,virgin atlantic,vs,vir,6941,vs6941,vir6941,2,,klm,kl,klm,1524,kl1524,klm1524,
departure,active,nwi,egsh,2,,2022-04-02t09:30:00.000,,,,,ams,eham,8,a08,2022-04-02t11:25:00.000,,,,virgin atlantic,vs,vir,6939,vs6939,vir6939,,,klm,kl,klm,1516,kl1516,klm1516,
departure,active,nwi,egsh,3,12.0,2022-04-03t17:20:00.000,,2022-04-03t17:31:00.000,2022-04-03t17:31:00.000,2022-04-03t17:31:00.000,ams,eham,9,a08,2022-04-03t19:15:00.000,,,,virgin atlantic,vs,vir,6941,vs6941,vir6941,,,klm,kl,klm,1524,kl1524,klm1524,
departure,active,nwi,egsh,,,2022-04-03t16:00:00.000,,2022-04-03t15:48:00.000,2022-04-03t15:48:00.000,2022-04-03t15:48:00.000,ams,eham,,,2022-04-03t17:38:00.000,2022-04-03t17:22:00.000,2022-04-03t17:22:00.000,2022-04-03t17:22:00.000,virgin atlantic,vs,vir,7086,vs7086,vir7086,,,klm,kl,klm,1522,kl1522,klm1522,
departure,active,nwi,egsh,3,31.0,2022-04-04t17:20:00.000,2022-04-04t17:40:00.000,2022-04-04t17:50:00.000,2022-04-04t17:50:00.000,2022-04-04t17:50:00.000,ams,eham,11,d27,2022-04-04t19:15:00.000,,,,virgin atlantic,vs,vir,7086,vs7086,vir7086,,2022-04-04t19:25:00.000,klm,kl,klm,1522,kl1522,klm1522,10.0
departure,active,nwi,egsh,3,10.0,2022-04-06t17:20:00.000,2022-04-06t17:30:00.000,,,,ams,eham,9,d26,2022-04-06t19:15:00.000,,,,virgin atlantic,vs,vir,6941,vs6941,vir6941,,,klm,kl,klm,1524,kl1524,klm1524,
departure,active,nwi,egsh,3,50.0,2022-04-07t17:20:00.000,2022-04-07t18:10:00.000,,,,ams,eham,8,d31,2022-04-07t19:15:00.000,,,,virgin atlantic,vs,vir,6941,vs6941,vir6941,2,,klm,kl,klm,1524,kl1524,klm1524,
departure,active,nwi,egsh,3,35.0,2022-04-08t17:20:00.000,2022-04-08t17:55:00.000,,,,ams,eham,8,a08,2022-04-08t19:15:00.000,,,,virgin atlantic,vs,vir,6941,vs6941,vir6941,2,,klm,kl,klm,1524,kl1524,klm1524,
departure,active,nwi,egsh,3,22.0,2022-04-09t09:30:00.000,,2022-04-09t09:51:00.000,2022-04-09t09:51:00.000,2022-04-09t09:51:00.000,ams,eham,13,a08,2022-04-09t11:25:00.000,,,,virgin atlantic,vs,vir,6939,vs6939,vir6939,2,2022-04-09t11:25:00.000,klm,kl,klm,1516,kl1516,klm1516,1.0
departure,active,nwi,egsh,3,,2022-04-10t17:20:00.000,,,,,ams,eham,12,d29,2022-04-10t19:15:00.000,,,,virgin atlantic,vs,vir,6941,vs6941,vir6941,2,,klm,kl,klm,1524,kl1524,klm1524,
departure,active,nwi,egsh,3,10.0,2022-04-11t17:20:00.000,2022-04-11t17:30:00.000,,,,ams,eham,10,a08,2022-04-11t19:15:00.000,,,,virgin atlantic,vs,vir,7086,vs7086,vir7086,2,,klm,kl,klm,1522,kl1522,klm1522,
departure,active,nwi,egsh,3,9.0,2022-04-13t17:20:00.000,,2022-04-13t17:28:00.000,2022-04-13t17:28:00.000,2022-04-13t17:28:00.000,ams,eham,13,d25,2022-04-13t19:15:00.000,,,,virgin atlantic,vs,vir,6941,vs6941,vir6941,2,2022-04-13t18:57:00.000,klm,kl,klm,1524,kl1524,klm1524,
departure,active,nwi,egsh,3,,2022-04-14t17:20:00.000,,,,,ams,eham,12,a08,2022-04-14t19:15:00.000,,,,virgin atlantic,vs,vir,6941,vs6941,vir6941,,,klm,kl,klm,1524,kl1524,klm1524,
departure,active,nwi,egsh,3,19.0,2022-04-15t17:20:00.000,,2022-04-15t17:39:00.000,2022-04-15t17:39:00.000,2022-04-15t17:39:00.000,ams,eham,8,a08,2022-04-15t19:15:00.000,,,,virgin atlantic,vs,vir,6941,vs6941,vir6941,,2022-04-15t19:14:00.000,klm,kl,klm,1524,kl1524,klm1524,
departure,active,nwi,egsh,3,20.0,2022-04-16t09:30:00.000,,2022-04-16t09:50:00.000,2022-04-16t09:50:00.000,2022-04-16t09:50:00.000,ams,eham,13,a08,2022-04-16t11:25:00.000,,,,virgin atlantic,vs,vir,6939,vs6939,vir6939,2,2022-04-16t11:20:00.000,klm,kl,klm,1516,kl1516,klm1516,
departure,active,nwi,egsh,3,9.0,2022-04-17t17:20:00.000,,2022-04-17t17:28:00.000,2022-04-17t17:28:00.000,2022-04-17t17:28:00.000,ams,eham,8,a08,2022-04-17t19:15:00.000,,,,virgin atlantic,vs,vir,6941,vs6941,vir6941,,2022-04-17t19:04:00.000,klm,kl,klm,1524,kl1524,klm1524,
departure,active,nwi,egsh,3,22.0,2022-04-18t17:20:00.000,2022-04-18t17:30:00.000,2022-04-18t17:42:00.000,2022-04-18t17:42:00.000,2022-04-18t17:42:00.000,ams,eham,13,a08,2022-04-18t19:15:00.000,,,,virgin atlantic,vs,vir,7086,vs7086,vir7086,2,2022-04-18t19:10:00.000,klm,kl,klm,1522,kl1522,klm1522,
departure,active,nwi,egsh,3,20.0,2022-04-20t17:20:00.000,2022-04-20t17:40:00.000,,,,ams,eham,11,a08,2022-04-20t19:15:00.000,,,,virgin atlantic,vs,vir,6941,vs6941,vir6941,,,klm,kl,klm,1524,kl1524,klm1524,
departure,active,nwi,egsh,3,20.0,2022-04-21t17:20:00.000,2022-04-21t17:40:00.000,,,,ams,eham,12,a08,2022-04-21t19:15:00.000,,,,virgin atlantic,vs,vir,6941,vs6941,vir6941,2,,klm,kl,klm,1524,kl1524,klm1524,
departure,cancelled,nwi,egsh,3,,2022-04-22t17:20:00.000,,,,,ams,eham,,a08,2022-04-22t19:15:00.000,,,,virgin atlantic,vs,vir,6941,vs6941,vir6941,,,klm,kl,klm,1524,kl1524,klm1524,
departure,active,nwi,egsh,1,41.0,2022-04-24t17:20:00.000,,2022-04-24t18:01:00.000,2022-04-24t18:01:00.000,2022-04-24t18:01:00.000,ams,eham,12,a08,2022-04-24t19:15:00.000,,,,virgin atlantic,vs,vir,6941,vs6941,vir6941,,2022-04-24t19:38:00.000,klm,kl,klm,1524,kl1524,klm1524,23.0
departure,active,nwi,egsh,3,45.0,2022-04-25t17:20:00.000,2022-04-25t18:05:00.000,,,,ams,eham,10,a08,2022-04-25t19:15:00.000,,,,virgin atlantic,vs,vir,7086,vs7086,vir7086,2,,klm,kl,klm,1522,kl1522,klm1522,
departure,active,nwi,egsh,,,2022-04-26t06:05:00.000,2022-04-26t06:05:00.000,,,,ams,eham,11,a08,2022-04-26t08:00:00.000,,,,virgin atlantic,vs,vir,6938,vs6938,vir6938,2,,klm,kl,klm,1514,kl1514,klm1514,
departure,active,nwi,egsh,3,45.0,2022-04-26t17:20:00.000,2022-04-26t18:05:00.000,,,,ams,eham,12,d29,2022-04-26t19:15:00.000,,,,virgin atlantic,vs,vir,6941,vs6941,vir6941,2,,klm,kl,klm,1524,kl1524,klm1524,
departure,active,nwi,egsh,3,11.0,2022-04-27t06:05:00.000,2022-04-27t06:05:00.000,2022-04-27t06:16:00.000,2022-04-27t06:16:00.000,2022-04-27t06:16:00.000,ams,eham,13,a08,2022-04-27t08:00:00.000,,,,virgin atlantic,vs,vir,6938,vs6938,vir6938,2,2022-04-27t07:47:00.000,klm,kl,klm,1514,kl1514,klm1514,
departure,active,nwi,egsh,3,,2022-04-27t17:20:00.000,2022-04-27t17:20:00.000,,,,ams,eham,9,a08,2022-04-27t19:15:00.000,,,,virgin atlantic,vs,vir,6941,vs6941,vir6941,2,,klm,kl,klm,1524,kl1524,klm1524,
departure,active,nwi,egsh,3,5.0,2022-04-28t06:05:00.000,2022-04-28t06:05:00.000,2022-04-28t06:10:00.000,2022-04-28t06:10:00.000,2022-04-28t06:10:00.000,ams,eham,10,a08,2022-04-28t08:00:00.000,,,,virgin atlantic,vs,vir,6938,vs6938,vir6938,2,2022-04-28t07:49:00.000,klm,kl,klm,1514,kl1514,klm1514,
departure,active,nwi,egsh,3,,2022-04-28t17:20:00.000,,,,,ams,eham,,a08,2022-04-28t19:15:00.000,,,,virgin atlantic,vs,vir,6941,vs6941,vir6941,,,klm,kl,klm,1524,kl1524,klm1524,
departure,active,nwi,egsh,3,60.0,2022-04-29t06:05:00.000,2022-04-29t07:05:00.000,,,,ams,eham,12,a08,2022-04-29t08:00:00.000,,,,virgin atlantic,vs,vir,6938,vs6938,vir6938,,,klm,kl,klm,1514,kl1514,klm1514,
departure,active,nwi,egsh,3,30.0,2022-04-29t17:20:00.000,2022-04-29t17:50:00.000,,,,ams,eham,9,a08,2022-04-29t19:15:00.000,,,,virgin atlantic,vs,vir,6941,vs6941,vir6941,2,,klm,kl,klm,1524,kl1524,klm1524,
departure,active,nwi,egsh,3,250.0,2022-04-30t06:05:00.000,2022-04-30t10:15:00.000,,,,ams,eham,9,a08,2022-04-30t08:00:00.000,,,,virgin atlantic,vs,vir,6938,vs6938,vir6938,2,,klm,kl,klm,1514,kl1514,klm1514,
departure,active,nwi,egsh,3,16.0,2022-04-30t09:30:00.000,2022-04-30t09:40:00.000,2022-04-30t09:46:00.000,2022-04-30t09:46:00.000,2022-04-30t09:46:00.000,ams,eham,13,a08,2022-04-30t11:25:00.000,2022-04-30t11:16:00.000,2022-04-30t11:16:00.000,2022-04-30t11:16:00.000,virgin atlantic,vs,vir,6939,vs6939,vir6939,2,,klm,kl,klm,1516,kl1516,klm1516,
departure,active,nwi,egsh,,10.0,2022-05-02t17:00:00.000,2022-05-02t17:10:00.000,,,,fra,eddf,,,2022-05-02t19:21:00.000,,,,lufthansa,lh,dlh,9901,lh9901,dlh9901,,,,,,,,,
departure,cancelled,nwi,egsh,,,2022-05-01t17:20:00.000,,,,,ams,eham,,,2022-05-01t19:15:00.000,,,,klm,kl,klm,1524,kl1524,klm1524,,,,,,,,,
departure,active,nwi,egsh,3,18.0,2022-05-02t17:20:00.000,,2022-05-02t17:38:00.000,2022-05-02t17:38:00.000,2022-05-02t17:38:00.000,ams,eham,9,a08,2022-05-02t19:15:00.000,2022-05-02t19:06:00.000,2022-05-02t19:06:00.000,2022-05-02t19:06:00.000,klm,kl,klm,1522,kl1522,klm1522,,,,,,,,,
departure,active,nwi,egsh,3,,2022-05-03t06:05:00.000,,,,,ams,eham,8,a08,2022-05-03t08:00:00.000,,,,klm,kl,klm,1514,kl1514,klm1514,,,,,,,,,
departure,active,nwi,egsh,3,19.0,2022-05-03t17:20:00.000,,2022-05-03t17:38:00.000,2022-05-03t17:38:00.000,2022-05-03t17:38:00.000,ams,eham,13,a08,2022-05-03t19:15:00.000,,,,klm,kl,klm,1524,kl1524,klm1524,2,2022-05-03t19:08:00.000,,,,,,,
departure,active,nwi,egsh,3,,2022-05-04t06:05:00.000,,,,,ams,eham,9,a08,2022-05-04t08:00:00.000,,,,klm,kl,klm,1514,kl1514,klm1514,,,,,,,,,
departure,active,nwi,egsh,3,12.0,2022-05-04t17:20:00.000,,2022-05-04t17:32:00.000,2022-05-04t17:32:00.000,2022-05-04t17:32:00.000,ams,eham,13,a08,2022-05-04t19:15:00.000,,,,klm,kl,klm,1524,kl1524,klm1524,2,2022-05-04t19:00:00.000,,,,,,,
departure,active,nwi,egsh,3,5.0,2022-05-05t06:05:00.000,,2022-05-05t06:09:00.000,2022-05-05t06:09:00.000,2022-05-05t06:09:00.000,ams,eham,8,a08,2022-05-05t08:00:00.000,,,,klm,kl,klm,1514,kl1514,klm1514,2,2022-05-05t07:39:00.000,,,,,,,
departure,active,nwi,egsh,3,11.0,2022-05-05t17:20:00.000,,2022-05-05t17:30:00.000,2022-05-05t17:30:00.000,2022-05-05t17:30:00.000,ams,eham,22,a08,2022-05-05t19:15:00.000,,,,klm,kl,klm,1524,kl1524,klm1524,2,2022-05-05t19:05:00.000,,,,,,,
departure,active,nwi,egsh,1,8.0,2022-05-06t06:05:00.000,,2022-05-06t06:13:00.000,2022-05-06t06:13:00.000,2022-05-06t06:13:00.000,ams,eham,13,a08,2022-05-06t08:00:00.000,,,,klm,kl,klm,1514,kl1514,klm1514,2,2022-05-06t07:44:00.000,,,,,,,
