type,status,departure.iataCode,departure.icaoCode,departure.terminal,departure.gate,departure.scheduledTime,departure.estimatedTime,departure.actualTime,departure.estimatedRunway,departure.actualRunway,arrival.iataCode,arrival.icaoCode,arrival.terminal,arrival.baggage,arrival.gate,arrival.scheduledTime,arrival.estimatedTime,airline.name,airline.iataCode,airline.icaoCode,flight.number,flight.iataNumber,flight.icaoNumber,departure.delay,arrival.actualTime,arrival.estimatedRunway,arrival.actualRunway,arrival.delay,codeshared.airline.name,codeshared.airline.iataCode,codeshared.airline.icaoCode,codeshared.flight.number,codeshared.flight.iataNumber,codeshared.flight.icaoNumber
departure,active,gla,egpf,m,29,2022-01-02t16:10:00.000,,2022-01-02t16:04:00.000,2022-01-02t16:04:00.000,2022-01-02t16:04:00.000,fra,eddf,1,,z24,2022-01-02t19:05:00.000,2022-01-02t18:40:00.000,lufthansa,lh,dlh,975,lh975,dlh975,,,,,,,,,,,
departure,active,gla,egpf,m,27c,2022-01-03t09:05:00.000,2022-01-03t09:05:00.000,2022-01-03t09:08:00.000,2022-01-03t09:08:00.000,2022-01-03t09:08:00.000,fra,eddf,1,,,2022-01-03t12:00:00.000,2022-01-03t11:37:00.000,lufthansa,lh,dlh,961,lh961,dlh961,4.0,,,,,,,,,,
departure,active,gla,egpf,m,27c,2022-01-04t16:10:00.000,2022-01-04t16:10:00.000,2022-01-04t16:20:00.000,2022-01-04t16:20:00.000,2022-01-04t16:20:00.000,fra,eddf,1,,,2022-01-04t19:05:00.000,2022-01-04t18:55:00.000,lufthansa,lh,dlh,975,lh975,dlh975,10.0,,,,,,,,,,
departure,active,gla,egpf,m,17,2022-01-05t09:05:00.000,2022-01-05t09:05:00.000,2022-01-05t09:17:00.000,2022-01-05t09:17:00.000,2022-01-05t09:17:00.000,fra,eddf,1,,,2022-01-05t12:00:00.000,2022-01-05t11:50:00.000,lufthansa,lh,dlh,961,lh961,dlh961,13.0,,,,,,,,,,
departure,active,gla,egpf,m,27c,2022-01-05t16:10:00.000,,2022-01-05t16:11:00.000,2022-01-05t16:11:00.000,2022-01-05t16:11:00.000,fra,eddf,1,,z62,2022-01-05t19:05:00.000,2022-01-05t18:44:00.000,lufthansa,lh,dlh,975,lh975,dlh975,1.0,,,,,,,,,,
departure,active,gla,egpf,m,27c,2022-01-06t16:10:00.000,2022-01-06t16:10:00.000,2022-01-06t16:52:00.000,2022-01-06t16:52:00.000,2022-01-06t16:52:00.000,fra,eddf,1,,b27,2022-01-06t19:05:00.000,2022-01-06t19:29:00.000,lufthansa,lh,dlh,975,lh975,dlh975,42.0,,,,24.0,,,,,,
departure,active,gla,egpf,m,27c,2022-01-07t09:05:00.000,,,,,fra,eddf,1,,,2022-01-07t12:00:00.000,,lufthansa,lh,dlh,961,lh961,dlh961,,,,,,,,,,,
departure,active,gla,egpf,m,27c,2022-01-07t16:10:00.000,2022-01-07t16:10:00.000,2022-01-07t16:15:00.000,2022-01-07t16:15:00.000,2022-01-07t16:15:00.000,fra,eddf,1,,z17,2022-01-07t19:05:00.000,2022-01-07t18:48:00.000,lufthansa,lh,dlh,975,lh975,dlh975,5.0,,,,,,,,,,
departure,scheduled,gla,egpf,m,27c,2022-01-08t09:05:00.000,2022-01-08t10:05:00.000,,,,fra,eddf,1,,,2022-01-08t12:00:00.000,,lufthansa,lh,dlh,961,lh961,dlh961,60.0,,,,,,,,,,
departure,scheduled,gla,egpf,m,27c,2022-01-08t16:10:00.000,2022-01-08t17:55:00.000,,,,fra,eddf,1,,b24,2022-01-08t19:05:00.000,,lufthansa,lh,dlh,975,lh975,dlh975,105.0,,,,,,,,,,
departure,active,gla,egpf,m,16,2022-01-09t09:05:00.000,2022-01-09t08:56:00.000,2022-01-09t09:05:00.000,2022-01-09t09:05:00.000,2022-01-09t09:05:00.000,fra,eddf,1,,z20,2022-01-09t12:00:00.000,2022-01-09t11:37:00.000,lufthansa,lh,dlh,961,lh961,dlh961,,,,,,,,,,,
departure,active,gla,egpf,m,27c,2022-01-09t16:10:00.000,,2022-01-09t16:08:00.000,2022-01-09t16:08:00.000,2022-01-09t16:08:00.000,fra,eddf,1,,,2022-01-09t19:05:00.000,2022-01-09t18:40:00.000,lufthansa,lh,dlh,975,lh975,dlh975,,,,,,,,,,,
departure,active,gla,egpf,m,27c,2022-01-10t09:05:00.000,2022-01-10t09:05:00.000,2022-01-10t09:08:00.000,2022-01-10t09:08:00.000,2022-01-10t09:08:00.000,fra,eddf,1,,z13,2022-01-10t12:00:00.000,2022-01-10t11:44:00.000,lufthansa,lh,dlh,961,lh961,dlh961,4.0,,,,,,,,,,
departure,active,gla,egpf,m,27c,2022-01-11t16:10:00.000,2022-01-11t16:04:00.000,2022-01-11t16:20:00.000,2022-01-11t16:20:00.000,2022-01-11t16:20:00.000,fra,eddf,1,,,2022-01-11t19:05:00.000,2022-01-11t18:53:00.000,lufthansa,lh,dlh,975,lh975,dlh975,10.0,,,,,,,,,,
departure,active,gla,egpf,m,33,2022-01-13t16:10:00.000,,2022-01-13t16:11:00.000,2022-01-13t16:11:00.000,2022-01-13t16:11:00.000,fra,eddf,1,,z23,2022-01-13t19:05:00.000,2022-01-13t18:46:00.000,lufthansa,lh,dlh,975,lh975,dlh975,1.0,,,,,,,,,,
departure,active,gla,egpf,m,27c,2022-01-15t09:05:00.000,2022-01-15t09:05:00.000,2022-01-15t09:26:00.000,2022-01-15t09:26:00.000,2022-01-15t09:26:00.000,fra,eddf,1,,z21,2022-01-15t12:00:00.000,2022-01-15t12:01:00.000,lufthansa,lh,dlh,961,lh961,dlh961,22.0,,,,1.0,,,,,,
departure,active,gla,egpf,m,27c,2022-01-16t16:10:00.000,,2022-01-16t16:10:00.000,2022-01-16t16:10:00.000,2022-01-16t16:10:00.000,fra,eddf,1,,b41,2022-01-16t19:05:00.000,2022-01-16t18:44:00.000,lufthansa,lh,dlh,975,lh975,dlh975,,,,,,,,,,,
departure,active,gla,egpf,m,13,2022-01-17t09:05:00.000,2022-01-17t09:05:00.000,2022-01-17t09:05:00.000,2022-01-17t09:05:00.000,2022-01-17t09:05:00.000,fra,eddf,1,,,2022-01-17t12:00:00.000,2022-01-17t11:40:00.000,lufthansa,lh,dlh,961,lh961,dlh961,,,,,,,,,,,
departure,active,gla,egpf,m,27c,2022-01-18t16:10:00.000,2022-01-18t16:10:00.000,2022-01-18t16:10:00.000,2022-01-18t16:10:00.000,2022-01-18t16:10:00.000,fra,eddf,1,,,2022-01-18t19:05:00.000,2022-01-18t18:42:00.000,lufthansa,lh,dlh,975,lh975,dlh975,1.0,,,,,,,,,,
departure,active,gla,egpf,m,27c,2022-01-20t16:10:00.000,,2022-01-20t16:09:00.000,2022-01-20t16:09:00.000,2022-01-20t16:09:00.000,fra,eddf,1,,z20,2022-01-20t19:05:00.000,2022-01-20t18:40:00.000,lufthansa,lh,dlh,975,lh975,dlh975,,,,,,,,,,,
departure,active,gla,egpf,m,29,2022-01-22t09:05:00.000,2022-01-22t09:05:00.000,2022-01-22t09:14:00.000,2022-01-22t09:14:00.000,2022-01-22t09:14:00.000,fra,eddf,1,,,2022-01-22t12:00:00.000,2022-01-22t11:50:00.000,lufthansa,lh,dlh,961,lh961,dlh961,9.0,,,,,,,,,,
departure,active,gla,egpf,m,27c,2022-01-23t16:10:00.000,2022-01-23t16:10:00.000,2022-01-23t16:03:00.000,2022-01-23t16:03:00.000,2022-01-23t16:03:00.000,fra,eddf,1,,,2022-01-23t19:05:00.000,2022-01-23t18:36:00.000,lufthansa,lh,dlh,975,lh975,dlh975,,,,,,,,,,,
departure,active,gla,egpf,m,27c,2022-01-25t16:10:00.000,2022-01-25t16:10:00.000,2022-01-25t16:03:00.000,2022-01-25t16:03:00.000,2022-01-25t16:03:00.000,fra,eddf,1,,,2022-01-25t19:05:00.000,2022-01-25t18:33:00.000,lufthansa,lh,dlh,975,lh975,dlh975,,,,,,,,,,,
departure,active,gla,egpf,m,27c,2022-01-27t16:10:00.000,,2022-01-27t16:09:00.000,2022-01-27t16:09:00.000,2022-01-27t16:09:00.000,fra,eddf,1,,z23,2022-01-27t19:05:00.000,2022-01-27t18:40:00.000,lufthansa,lh,dlh,975,lh975,dlh975,,,,,,,,,,,
departure,active,gla,egpf,m,27c,2022-01-29t09:05:00.000,2022-01-29t09:05:00.000,2022-01-29t09:27:00.000,2022-01-29t09:27:00.000,2022-01-29t09:27:00.000,fra,eddf,1,,z17,2022-01-29t12:00:00.000,2022-01-29t12:03:00.000,lufthansa,lh,dlh,961,lh961,dlh961,23.0,,,,3.0,,,,,,
departure,active,gla,egpf,m,27c,2022-01-30t16:10:00.000,,2022-01-30t16:17:00.000,2022-01-30t16:17:00.000,2022-01-30t16:17:00.000,fra,eddf,1,,,2022-01-30t19:05:00.000,2022-01-30t18:48:00.000,lufthansa,lh,dlh,975,lh975,dlh975,8.0,,,,,,,,,,
departure,active,gla,egpf,m,27c,2022-01-01t06:05:00.000,2022-01-01t06:05:00.000,2022-01-01t06:15:00.000,2022-01-01t06:15:00.000,2022-01-01t06:15:00.000,ams,eham,2,10,d24,2022-01-01t08:45:00.000,2022-01-01t08:21:00.000,klm,kl,klm,1470,kl1470,klm1470,10.0,,,,,,,,,,
departure,active,gla,egpf,m,27c,2022-01-01t10:40:00.000,2022-01-01t10:40:00.000,2022-01-01t10:41:00.000,2022-01-01t10:41:00.000,2022-01-01t10:41:00.000,ams,eham,2,9,d47,2022-01-01t13:15:00.000,2022-01-01t12:48:00.000,klm,kl,klm,1474,kl1474,klm1474,2.0,,,,,,,,,,
departure,active,gla,egpf,m,27c,2022-01-02t06:05:00.000,2022-01-02t06:05:00.000,2022-01-02t06:16:00.000,2022-01-02t06:16:00.000,2022-01-02t06:16:00.000,ams,eham,2,12,d5,2022-01-02t08:45:00.000,2022-01-02t08:23:00.000,klm,kl,klm,1470,kl1470,klm1470,11.0,,,,,,,,,,
departure,cancelled,gla,egpf,m,,2022-01-02t10:40:00.000,,,,,ams,eham,,,,2022-01-02t13:15:00.000,,klm,kl,klm,1474,kl1474,klm1474,,,,,,,,,,,
departure,active,gla,egpf,m,16,2022-01-02t12:00:00.000,2022-01-02t12:00:00.000,2022-01-02t12:03:00.000,2022-01-02t12:03:00.000,2022-01-02t12:03:00.000,syy,egpo,,,,2022-01-02t13:05:00.000,2022-01-02t12:48:00.000,klm,kl,klm,3172,kl3172,klm3172,3.0,,,,,loganair,lm,log,474,lm474,log474
departure,active,gla,egpf,m,27c,2022-01-02t17:25:00.000,,,,,ams,eham,,10,d23,2022-01-02t20:00:00.000,,klm,kl,klm,1478,kl1478,klm1478,,,,,,,,,,,
departure,active,gla,egpf,m,27c,2022-01-03t06:05:00.000,2022-01-03t06:12:00.000,2022-01-03t06:13:00.000,2022-01-03t06:13:00.000,2022-01-03t06:13:00.000,ams,eham,,10,d44,2022-01-03t08:45:00.000,2022-01-03t08:19:00.000,klm,kl,klm,1470,kl1470,klm1470,9.0,,,,,,,,,,
departure,active,gla,egpf,m,14,2022-01-03t10:10:00.000,2022-01-03t10:10:00.000,2022-01-03t10:18:00.000,2022-01-03t10:18:00.000,2022-01-03t10:18:00.000,lsi,egpb,,,,2022-01-03t11:40:00.000,2022-01-03t11:24:00.000,klm,kl,klm,3821,kl3821,klm3821,9.0,,,,,loganair,lm,log,437,lm437,log437
departure,active,gla,egpf,m,27c,2022-01-03t10:40:00.000,2022-01-03t10:40:00.000,,,,ams,eham,2,9,d05,2022-01-03t13:15:00.000,,klm,kl,klm,1474,kl1474,klm1474,,,,,,,,,,,
departure,active,gla,egpf,m,36,2022-01-03t17:15:00.000,,2022-01-03t17:17:00.000,2022-01-03t17:17:00.000,2022-01-03t17:17:00.000,ams,eham,,8,a08,2022-01-03t19:50:00.000,2022-01-03t19:31:00.000,klm,kl,klm,1478,kl1478,klm1478,3.0,,,,,,,,,,
departure,active,gla,egpf,m,33,2022-01-04t06:05:00.000,2022-01-04t06:05:00.000,2022-01-04t06:18:00.000,2022-01-04t06:18:00.000,2022-01-04t06:18:00.000,ams,eham,,11,d41,2022-01-04t08:45:00.000,2022-01-04t08:28:00.000,klm,kl,klm,1470,kl1470,klm1470,13.0,,,,,,,,,,
departure,active,gla,egpf,m,27c,2022-01-04t10:40:00.000,,2022-01-04t10:51:00.000,2022-01-04t10:51:00.000,2022-01-04t10:51:00.000,ams,eham,2,12,d43,2022-01-04t13:15:00.000,2022-01-04t12:56:00.000,klm,kl,klm,1474,kl1474,klm1474,11.0,,,,,,,,,,
departure,active,gla,egpf,m,1,2022-01-04t13:45:00.000,,2022-01-04t13:49:00.000,2022-01-04t13:49:00.000,2022-01-04t13:49:00.000,lsi,egpb,,,,2022-01-04t15:15:00.000,2022-01-04t14:56:00.000,klm,kl,klm,3821,kl3821,klm3821,5.0,,,,,loganair,lm,log,437,lm437,log437
departure,active,gla,egpf,m,27c,2022-01-04t17:15:00.000,,2022-01-04t17:22:00.000,2022-01-04t17:22:00.000,2022-01-04t17:22:00.000,ams,eham,2,11,d27,2022-01-04t19:50:00.000,2022-01-04t19:29:00.000,klm,kl,klm,1478,kl1478,klm1478,8.0,,,,,,,,,,
departure,active,gla,egpf,m,1,2022-01-04t17:50:00.000,,2022-01-04t17:54:00.000,2022-01-04t17:54:00.000,2022-01-04t17:54:00.000,syy,egpo,,,,2022-01-04t18:55:00.000,2022-01-04t18:42:00.000,klm,kl,klm,3172,kl3172,klm3172,4.0,,,,,loganair,lm,log,478,lm478,log478
departure,active,gla,egpf,m,27c,2022-01-05t06:05:00.000,2022-01-05t06:05:00.000,,,,ams,eham,,9,d54,2022-01-05t08:45:00.000,,klm,kl,klm,1470,kl1470,klm1470,,,,,,,,,,,
departure,active,gla,egpf,m,27c,2022-01-05t10:40:00.000,2022-01-05t10:40:00.000,,,,ams,eham,,,d3,2022-01-05t13:15:00.000,,klm,kl,klm,1474,kl1474,klm1474,,,,,,,,,,,
departure,active,gla,egpf,m,1,2022-01-05t13:45:00.000,,2022-01-05t13:53:00.000,2022-01-05t13:53:00.000,2022-01-05t13:53:00.000,lsi,egpb,,,,2022-01-05t15:15:00.000,2022-01-05t15:10:00.000,klm,kl,klm,3821,kl3821,klm3821,8.0,,,,,loganair,lm,log,437,lm437,log437
departure,active,gla,egpf,m,27c,2022-01-05t17:15:00.000,2022-01-05t17:03:00.000,2022-01-05t17:16:00.000,2022-01-05t17:16:00.000,2022-01-05t17:16:00.000,ams,eham,,8,a08,2022-01-05t19:50:00.000,2022-01-05t19:22:00.000,klm,kl,klm,1478,kl1478,klm1478,2.0,,,,,,,,,,
departure,active,gla,egpf,m,1,2022-01-05t17:50:00.000,,,,,syy,egpo,,,,2022-01-05t18:55:00.000,2022-01-05t18:59:00.000,klm,kl,klm,3172,kl3172,klm3172,,,,,4.0,loganair,lm,log,478,lm478,log478
departure,active,gla,egpf,m,27c,2022-01-06t06:05:00.000,2022-01-06t06:05:00.000,2022-01-06t06:33:00.000,2022-01-06t06:33:00.000,2022-01-06t06:33:00.000,ams,eham,2,12,d24,2022-01-06t08:45:00.000,2022-01-06t08:38:00.000,klm,kl,klm,1470,kl1470,klm1470,29.0,,,,,,,,,,
departure,active,gla,egpf,m,27c,2022-01-06t10:40:00.000,2022-01-06t10:40:00.000,2022-01-06t11:01:00.000,2022-01-06t11:01:00.000,2022-01-06t11:01:00.000,ams,eham,,10,d05,2022-01-06t13:15:00.000,2022-01-06t13:07:00.000,klm,kl,klm,1474,kl1474,klm1474,22.0,,,,,,,,,,
departure,active,gla,egpf,m,27c,2022-01-06t17:15:00.000,2022-01-06t17:20:00.000,2022-01-06t17:33:00.000,2022-01-06t17:33:00.000,2022-01-06t17:33:00.000,ams,eham,,12,a08,2022-01-06t19:50:00.000,2022-01-06t19:42:00.000,klm,kl,klm,1478,kl1478,klm1478,19.0,,,,,,,,,,
departure,active,gla,egpf,m,11,2022-01-06t18:05:00.000,2022-01-06t18:13:00.000,2022-01-06t18:17:00.000,2022-01-06t18:17:00.000,2022-01-06t18:17:00.000,syy,egpo,,,,2022-01-06t19:00:00.000,2022-01-06t18:57:00.000,klm,kl,klm,3172,kl3172,klm3172,12.0,,,,,loganair,lm,log,478,lm478,log478
departure,active,gla,egpf,m,27c,2022-01-07t06:05:00.000,2022-01-07t06:05:00.000,2022-01-07t06:13:00.000,2022-01-07t06:13:00.000,2022-01-07t06:13:00.000,ams,eham,2,11,d26,2022-01-07t08:45:00.000,2022-01-07t08:19:00.000,klm,kl,klm,1470,kl1470,klm1470,8.0,,,,,,,,,,
departure,active,gla,egpf,m,33,2022-01-07t10:40:00.000,,2022-01-07t11:00:00.000,2022-01-07t11:00:00.000,2022-01-07t11:00:00.000,ams,eham,2,9,d44,2022-01-07t13:15:00.000,2022-01-07t13:07:00.000,klm,kl,klm,1474,kl1474,klm1474,20.0,,,,,,,,,,
departure,active,gla,egpf,m,29,2022-01-07t17:15:00.000,2022-01-07t17:15:00.000,2022-01-07t17:26:00.000,2022-01-07t17:26:00.000,2022-01-07t17:26:00.000,ams,eham,,8,d26,2022-01-07t19:50:00.000,2022-01-07t19:33:00.000,klm,kl,klm,1478,kl1478,klm1478,11.0,,,,,,,,,,
departure,active,gla,egpf,m,11,2022-01-07t18:05:00.000,2022-01-07t18:40:00.000,,,,syy,egpo,,,,2022-01-07t19:00:00.000,,klm,kl,klm,3172,kl3172,klm3172,35.0,,,,,loganair,lm,log,478,lm478,log478
departure,active,gla,egpf,m,27c,2022-01-08t06:05:00.000,2022-01-08t06:00:00.000,2022-01-08t06:13:00.000,2022-01-08t06:13:00.000,2022-01-08t06:13:00.000,ams,eham,2,10,d54,2022-01-08t08:45:00.000,2022-01-08t08:19:00.000,klm,kl,klm,1470,kl1470,klm1470,9.0,,,,,,,,,,
departure,active,gla,egpf,m,29,2022-01-08t10:40:00.000,2022-01-08t10:36:00.000,2022-01-08t10:48:00.000,2022-01-08t10:48:00.000,2022-01-08t10:48:00.000,ams,eham,,12,d49,2022-01-08t13:15:00.000,2022-01-08t12:54:00.000,klm,kl,klm,1474,kl1474,klm1474,8.0,,,,,,,,,,
departure,active,gla,egpf,m,5,2022-01-08t12:50:00.000,,2022-01-08t12:52:00.000,2022-01-08t12:52:00.000,2022-01-08t12:52:00.000,syy,egpo,,,,2022-01-08t13:50:00.000,2022-01-08t13:37:00.000,klm,kl,klm,3172,kl3172,klm3172,2.0,,,,,loganair,lm,log,474,lm474,log474
departure,active,gla,egpf,m,29,2022-01-08t17:25:00.000,2022-01-08t17:30:00.000,2022-01-08t17:30:00.000,2022-01-08t17:30:00.000,2022-01-08t17:30:00.000,ams,eham,,13,a08,2022-01-08t20:00:00.000,2022-01-08t19:37:00.000,klm,kl,klm,1478,kl1478,klm1478,5.0,,,,,,,,,,
departure,active,gla,egpf,m,27c,2022-01-09t06:05:00.000,2022-01-09t06:05:00.000,2022-01-09t06:20:00.000,2022-01-09t06:20:00.000,2022-01-09t06:20:00.000,ams,eham,2,11,d16,2022-01-09t08:45:00.000,2022-01-09t08:25:00.000,klm,kl,klm,1470,kl1470,klm1470,15.0,,,,,,,,,,
departure,active,gla,egpf,m,27c,2022-01-09t10:40:00.000,2022-01-09t10:43:00.000,2022-01-09t10:51:00.000,2022-01-09t10:51:00.000,2022-01-09t10:51:00.000,ams,eham,,8,a08,2022-01-09t13:15:00.000,2022-01-09t13:01:00.000,klm,kl,klm,1474,kl1474,klm1474,11.0,,,,,,,,,,
departure,active,gla,egpf,m,27c,2022-01-09t17:25:00.000,2022-01-09t17:32:00.000,2022-01-09t17:29:00.000,2022-01-09t17:29:00.000,2022-01-09t17:29:00.000,ams,eham,2,10,d10,2022-01-09t20:00:00.000,2022-01-09t19:35:00.000,klm,kl,klm,1478,kl1478,klm1478,4.0,,,,,,,,,,
departure,active,gla,egpf,m,27c,2022-01-10t06:05:00.000,2022-01-10t06:05:00.000,2022-01-10t06:12:00.000,2022-01-10t06:12:00.000,2022-01-10t06:12:00.000,ams,eham,2,11,d28,2022-01-10t08:45:00.000,2022-01-10t08:17:00.000,klm,kl,klm,1470,kl1470,klm1470,8.0,,,,,,,,,,
departure,active,gla,egpf,m,16,2022-01-10t10:35:00.000,2022-01-10t10:35:00.000,2022-01-10t10:35:00.000,2022-01-10t10:35:00.000,2022-01-10t10:35:00.000,lsi,egpb,,,,2022-01-10t12:05:00.000,2022-01-10t11:39:00.000,klm,kl,klm,3821,kl3821,klm3821,,,,,,loganair,lm,log,437,lm437,log437
departure,active,gla,egpf,m,27c,2022-01-10t10:40:00.000,2022-01-10t10:48:00.000,2022-01-10t10:46:00.000,2022-01-10t10:46:00.000,2022-01-10t10:46:00.000,ams,eham,2,11,d43,2022-01-10t13:15:00.000,2022-01-10t12:52:00.000,klm,kl,klm,1474,kl1474,klm1474,7.0,,,,,,,,,,
departure,active,gla,egpf,m,1,2022-01-10t17:10:00.000,,2022-01-10t17:25:00.000,2022-01-10t17:25:00.000,2022-01-10t17:25:00.000,syy,egpo,,,,2022-01-10t18:05:00.000,2022-01-10t18:07:00.000,klm,kl,klm,3172,kl3172,klm3172,15.0,,,,3.0,loganair,lm,log,478,lm478,log478
departure,cancelled,gla,egpf,m,,2022-01-10t17:15:00.000,,,,,ams,eham,,,,2022-01-10t19:50:00.000,,klm,kl,klm,1478,kl1478,klm1478,,,,,,,,,,,
departure,active,gla,egpf,m,27c,2022-01-11t06:05:00.000,2022-01-11t06:05:00.000,2022-01-11t06:10:00.000,2022-01-11t06:10:00.000,2022-01-11t06:10:00.000,ams,eham,2,9,d05,2022-01-11t08:45:00.000,2022-01-11t08:11:00.000,klm,kl,klm,1470,kl1470,klm1470,6.0,,,,,,,,,,
departure,active,gla,egpf,m,11,2022-01-11t10:25:00.000,2022-01-11t10:25:00.000,2022-01-11t10:40:00.000,2022-01-11t10:40:00.000,2022-01-11t10:40:00.000,koi,egpa,,,,2022-01-11t11:40:00.000,2022-01-11t11:33:00.000,klm,kl,klm,3821,kl3821,klm3821,15.0,,,,,loganair,lm,log,437,lm437,log437
departure,active,gla,egpf,m,27c,2022-01-11t10:40:00.000,2022-01-11t10:39:00.000,2022-01-11t10:49:00.000,2022-01-11t10:49:00.000,2022-01-11t10:49:00.000,ams,eham,,9,d27,2022-01-11t13:15:00.000,2022-01-11t12:54:00.000,klm,kl,klm,1474,kl1474,klm1474,10.0,,,,,,,,,,
departure,active,gla,egpf,m,5,2022-01-11t17:10:00.000,,2022-01-11t17:16:00.000,2022-01-11t17:16:00.000,2022-01-11t17:16:00.000,syy,egpo,,,,2022-01-11t18:05:00.000,2022-01-11t18:05:00.000,klm,kl,klm,3172,kl3172,klm3172,6.0,,,,1.0,loganair,lm,log,478,lm478,log478
departure,active,gla,egpf,m,27c,2022-01-11t17:15:00.000,,2022-01-11t17:18:00.000,2022-01-11t17:18:00.000,2022-01-11t17:18:00.000,ams,eham,,8,a08,2022-01-11t19:50:00.000,2022-01-11t19:26:00.000,klm,kl,klm,1478,kl1478,klm1478,3.0,,,,,,,,,,
departure,scheduled,gla,egpf,m,27c,2022-01-12t06:05:00.000,2022-01-12t07:05:00.000,,,,ams,eham,2,10,d48,2022-01-12t08:45:00.000,,klm,kl,klm,1470,kl1470,klm1470,60.0,,,,,,,,,,
departure,active,gla,egpf,m,1,2022-01-12t10:25:00.000,,,,,koi,egpa,,,,2022-01-12t11:40:00.000,,klm,kl,klm,3821,kl3821,klm3821,,,,,,loganair,lm,log,437,lm437,log437
departure,scheduled,gla,egpf,m,,2022-01-12t10:40:00.000,2022-01-12t12:40:00.000,,,,ams,eham,,,d16,2022-01-12t13:15:00.000,,klm,kl,klm,1474,kl1474,klm1474,120.0,,,,,,,,,,
departure,active,gla,egpf,m,11,2022-01-12t17:10:00.000,,,,,syy,egpo,,,,2022-01-12t18:05:00.000,,klm,kl,klm,3172,kl3172,klm3172,,,,,,loganair,lm,log,478,lm478,log478
departure,active,gla,egpf,m,27c,2022-01-12t17:15:00.000,,,,,ams,eham,,,a08,2022-01-12t19:50:00.000,,klm,kl,klm,1478,kl1478,klm1478,,,,,,,,,,,
departure,active,gla,egpf,m,27c,2022-01-13t06:05:00.000,2022-01-13t06:05:00.000,2022-01-13t06:27:00.000,2022-01-13t06:27:00.000,2022-01-13t06:27:00.000,ams,eham,2,9,d26,2022-01-13t08:45:00.000,2022-01-13t08:34:00.000,klm,kl,klm,1470,kl1470,klm1470,22.0,,,,,,,,,,
departure,active,gla,egpf,m,27c,2022-01-13t10:40:00.000,2022-01-13t10:40:00.000,2022-01-13t10:48:00.000,2022-01-13t10:48:00.000,2022-01-13t10:48:00.000,ams,eham,,11,d53,2022-01-13t13:15:00.000,2022-01-13t13:01:00.000,klm,kl,klm,1474,kl1474,klm1474,9.0,,,,,,,,,,
departure,active,gla,egpf,m,4,2022-01-13t17:10:00.000,,2022-01-13t17:25:00.000,2022-01-13t17:25:00.000,2022-01-13t17:25:00.000,syy,egpo,,,,2022-01-13t18:05:00.000,2022-01-13t18:04:00.000,klm,kl,klm,3172,kl3172,klm3172,16.0,,,,,loganair,lm,log,478,lm478,log478
departure,active,gla,egpf,m,27c,2022-01-13t17:15:00.000,,2022-01-13t17:12:00.000,2022-01-13t17:12:00.000,2022-01-13t17:12:00.000,ams,eham,,13,a08,2022-01-13t19:50:00.000,2022-01-13t19:22:00.000,klm,kl,klm,1478,kl1478,klm1478,,,,,,,,,,,
departure,active,gla,egpf,m,27c,2022-01-14t06:05:00.000,2022-01-14t06:05:00.000,2022-01-14t06:06:00.000,2022-01-14t06:06:00.000,2022-01-14t06:06:00.000,ams,eham,,11,d41,2022-01-14t08:45:00.000,2022-01-14t08:13:00.000,klm,kl,klm,1470,kl1470,klm1470,1.0,,,,,,,,,,
departure,active,gla,egpf,m,27c,2022-01-14t10:40:00.000,2022-01-14t10:53:00.000,2022-01-14t10:55:00.000,2022-01-14t10:55:00.000,2022-01-14t10:55:00.000,ams,eham,2,11,d3,2022-01-14t13:15:00.000,2022-01-14t13:10:00.000,klm,kl,klm,1474,kl1474,klm1474,15.0,,,,,,,,,,
departure,active,gla,egpf,m,1,2022-01-14t17:10:00.000,2022-01-14t17:02:00.000,2022-01-14t17:13:00.000,2022-01-14t17:13:00.000,2022-01-14t17:13:00.000,syy,egpo,,,,2022-01-14t18:05:00.000,2022-01-14t17:56:00.000,klm,kl,klm,3172,kl3172,klm3172,3.0,,,,,loganair,lm,log,478,lm478,log478
departure,cancelled,gla,egpf,m,,2022-01-14t17:15:00.000,,,,,ams,eham,,,,2022-01-14t19:50:00.000,,klm,kl,klm,1478,kl1478,klm1478,,,,,,,,,,,
departure,active,gla,egpf,m,27c,2022-01-15t06:05:00.000,2022-01-15t06:21:00.000,2022-01-15t06:38:00.000,2022-01-15t06:38:00.000,2022-01-15t06:38:00.000,ams,eham,2,12,e4,2022-01-15t08:45:00.000,2022-01-15t08:45:00.000,klm,kl,klm,1470,kl1470,klm1470,33.0,,,,,,,,,,
departure,active,gla,egpf,m,27c,2022-01-15t10:40:00.000,2022-01-15t11:00:00.000,2022-01-15t10:59:00.000,2022-01-15t10:59:00.000,2022-01-15t10:59:00.000,ams,eham,2,10,d23,2022-01-15t13:15:00.000,2022-01-15t13:07:00.000,klm,kl,klm,1474,kl1474,klm1474,20.0,,,,,,,,,,
departure,active,gla,egpf,m,1,2022-01-15t12:50:00.000,,2022-01-15t13:01:00.000,2022-01-15t13:01:00.000,2022-01-15t13:01:00.000,syy,egpo,,,,2022-01-15t13:50:00.000,2022-01-15t13:39:00.000,klm,kl,klm,3172,kl3172,klm3172,11.0,,,,,loganair,lm,log,474,lm474,log474
