type,status,departure.iataCode,departure.icaoCode,departure.gate,departure.scheduledTime,departure.estimatedTime,departure.actualTime,departure.estimatedRunway,departure.actualRunway,arrival.iataCode,arrival.icaoCode,arrival.scheduledTime,arrival.estimatedTime,airline.name,airline.iataCode,airline.icaoCode,flight.number,flight.iataNumber,flight.icaoNumber,departure.delay,arrival.baggage,arrival.gate,arrival.terminal,codeshared.airline.name,codeshared.airline.iataCode,codeshared.airline.icaoCode,codeshared.flight.number,codeshared.flight.iataNumber,codeshared.flight.icaoNumber,arrival.actualTime,arrival.estimatedRunway,arrival.actualRunway,arrival.delay
departure,active,abz,egpd,1,2022-12-17t17:20:00.000,2022-12-17t17:20:00.000,2022-12-17t17:21:00.000,2022-12-17t17:21:00.000,2022-12-17t17:21:00.000,ams,eham,2022-12-17t19:55:00.000,2022-12-17t19:29:00.000,klm,kl,klm,1448,kl1448,klm1448,1.0,12,a08,,,,,,,,,,,
departure,active,abz,egpd,1,2022-12-18t06:00:00.000,2022-12-18t06:00:00.000,2022-12-18t06:20:00.000,2022-12-18t06:20:00.000,2022-12-18t06:20:00.000,ams,eham,2022-12-18t08:40:00.000,2022-12-18t08:23:00.000,klm,kl,klm,1440,kl1440,klm1440,21.0,9,a08,,,,,,,,,,,
departure,active,abz,egpd,1,2022-12-18t10:55:00.000,2022-12-18t11:30:00.000,,,,ams,eham,2022-12-18t13:30:00.000,,klm,kl,klm,1444,kl1444,klm1444,35.0,11,d53,,,,,,,,,,,
departure,active,abz,egpd,8,2022-12-18t11:50:00.000,2022-12-18t11:55:00.000,2022-12-18t12:09:00.000,2022-12-18t12:09:00.000,2022-12-18t12:09:00.000,koi,egpa,2022-12-18t12:45:00.000,2022-12-18t12:39:00.000,klm,kl,klm,3829,kl3829,klm3829,20.0,,,,loganair,lm,log,36,lm36,log36,,,,
departure,active,abz,egpd,1,2022-12-18t17:20:00.000,2022-12-18t17:20:00.000,,,,ams,eham,2022-12-18t20:00:00.000,,klm,kl,klm,1448,kl1448,klm1448,,9,d26,,,,,,,,,,,
departure,active,abz,egpd,10,2022-12-18t18:00:00.000,2022-12-18t18:50:00.000,,,,lsi,egpb,2022-12-18t19:05:00.000,,klm,kl,klm,3825,kl3825,klm3825,50.0,,,,loganair,lm,log,80,lm80,log80,,,,
departure,active,abz,egpd,9,2022-12-18t18:05:00.000,2022-12-18t19:00:00.000,,,,koi,egpa,2022-12-18t18:55:00.000,,klm,kl,klm,3173,kl3173,klm3173,55.0,,,,loganair,lm,log,38,lm38,log38,,,,
departure,cancelled,abz,egpd,1,2022-12-19t06:00:00.000,2022-12-19t06:00:00.000,,,,ams,eham,2022-12-19t08:40:00.000,,klm,kl,klm,1440,kl1440,klm1440,,,a08,,,,,,,,,,,
departure,active,abz,egpd,1,2022-12-19t09:00:00.000,2022-12-19t09:00:00.000,,,,ams,eham,2022-12-19t11:35:00.000,,klm,kl,klm,1442,kl1442,klm1442,,12,a08,,,,,,,,,,,
departure,active,abz,egpd,1,2022-12-19t12:20:00.000,2022-12-19t12:20:00.000,,,,ams,eham,2022-12-19t15:00:00.000,,klm,kl,klm,1446,kl1446,klm1446,,12,a08,,,,,,,,,,,
departure,cancelled,abz,egpd,,2022-12-19t14:30:00.000,,,,,lsi,egpb,2022-12-19t15:30:00.000,,klm,kl,klm,3823,kl3823,klm3823,,,,,loganair,lm,log,78,lm78,log78,,,,
departure,active,abz,egpd,1,2022-12-19t17:20:00.000,2022-12-19t17:20:00.000,,,,ams,eham,2022-12-19t20:00:00.000,,klm,kl,klm,1448,kl1448,klm1448,,9,e19,,,,,,,,,,,
departure,cancelled,abz,egpd,,2022-12-19t18:00:00.000,,,,,lsi,egpb,2022-12-19t19:05:00.000,,klm,kl,klm,3825,kl3825,klm3825,,,,,loganair,lm,log,80,lm80,log80,,,,
departure,cancelled,abz,egpd,,2022-12-19t14:40:00.000,,,,,koi,egpa,2022-12-19t15:35:00.000,,klm,kl,klm,3829,kl3829,klm3829,,,,,loganair,lm,log,36,lm36,log36,,,,
departure,cancelled,abz,egpd,,2022-12-19t18:25:00.000,,,,,koi,egpa,2022-12-19t19:20:00.000,,klm,kl,klm,3173,kl3173,klm3173,,,,,loganair,lm,log,38,lm38,log38,,,,
departure,active,abz,egpd,1,2022-12-20t06:00:00.000,2022-12-20t06:00:00.000,2022-12-20t06:03:00.000,2022-12-20t06:03:00.000,2022-12-20t06:03:00.000,ams,eham,2022-12-20t08:40:00.000,2022-12-20t08:10:00.000,klm,kl,klm,1440,kl1440,klm1440,4.0,13,a08,,,,,,,,,,,
departure,active,abz,egpd,1,2022-12-20t09:00:00.000,2022-12-20t09:10:00.000,,,,ams,eham,2022-12-20t11:35:00.000,,klm,kl,klm,1442,kl1442,klm1442,10.0,12,a08,,,,,,,,,,,
departure,active,abz,egpd,1,2022-12-20t12:20:00.000,2022-12-20t12:20:00.000,,,,ams,eham,2022-12-20t15:00:00.000,,klm,kl,klm,1446,kl1446,klm1446,,10,a08,,,,,,,,,,,
departure,active,abz,egpd,,2022-12-20t14:30:00.000,2022-12-20t14:30:00.000,,,,lsi,egpb,2022-12-20t15:30:00.000,,klm,kl,klm,3823,kl3823,klm3823,,,,,loganair,lm,log,78,lm78,log78,,,,
departure,active,abz,egpd,,2022-12-20t14:40:00.000,2022-12-20t14:40:00.000,,,,koi,egpa,2022-12-20t15:35:00.000,,klm,kl,klm,3829,kl3829,klm3829,,,,,loganair,lm,log,36,lm36,log36,,,,
departure,active,abz,egpd,1,2022-12-20t17:20:00.000,2022-12-20t17:30:00.000,2022-12-20t17:29:00.000,2022-12-20t17:29:00.000,2022-12-20t17:29:00.000,ams,eham,2022-12-20t20:00:00.000,2022-12-20t19:37:00.000,klm,kl,klm,1448,kl1448,klm1448,10.0,11,d31,,,,,,,,,,,
departure,active,abz,egpd,10,2022-12-20t18:00:00.000,2022-12-20t18:43:00.000,2022-12-20t18:41:00.000,2022-12-20t18:41:00.000,2022-12-20t18:41:00.000,lsi,egpb,2022-12-20t19:05:00.000,2022-12-20t19:24:00.000,klm,kl,klm,3825,kl3825,klm3825,41.0,,,,loganair,lm,log,80,lm80,log80,,,,20.0
departure,active,abz,egpd,11,2022-12-20t18:25:00.000,2022-12-20t18:25:00.000,2022-12-20t18:47:00.000,2022-12-20t18:47:00.000,2022-12-20t18:47:00.000,koi,egpa,2022-12-20t19:20:00.000,2022-12-20t19:18:00.000,klm,kl,klm,3173,kl3173,klm3173,23.0,,,,loganair,lm,log,38,lm38,log38,,,,
departure,active,abz,egpd,1,2022-12-01t06:00:00.000,2022-12-01t06:05:00.000,2022-12-01t06:18:00.000,2022-12-01t06:18:00.000,2022-12-01t06:18:00.000,ams,eham,2022-12-01t08:40:00.000,2022-12-01t08:23:00.000,virgin atlantic,vs,vir,6947,vs6947,vir6947,18.0,10,a08,,klm,kl,klm,1440,kl1440,klm1440,,,,
departure,active,abz,egpd,1,2022-12-01t09:00:00.000,2022-12-01t09:00:00.000,2022-12-01t09:11:00.000,2022-12-01t09:11:00.000,2022-12-01t09:11:00.000,ams,eham,2022-12-01t11:35:00.000,2022-12-01t11:23:00.000,virgin atlantic,vs,vir,6948,vs6948,vir6948,12.0,12,a08,,klm,kl,klm,1442,kl1442,klm1442,,,,
departure,active,abz,egpd,2,2022-12-01t12:20:00.000,2022-12-01t12:20:00.000,2022-12-01t12:35:00.000,2022-12-01t12:35:00.000,2022-12-01t12:35:00.000,ams,eham,2022-12-01t15:00:00.000,2022-12-01t14:43:00.000,virgin atlantic,vs,vir,7080,vs7080,vir7080,15.0,8,d28,,klm,kl,klm,1446,kl1446,klm1446,,,,
departure,active,abz,egpd,1,2022-12-01t17:20:00.000,2022-12-01t17:36:00.000,2022-12-01t17:35:00.000,2022-12-01t17:35:00.000,2022-12-01t17:35:00.000,ams,eham,2022-12-01t20:00:00.000,2022-12-01t19:42:00.000,virgin atlantic,vs,vir,6950,vs6950,vir6950,16.0,10,d57,,klm,kl,klm,1448,kl1448,klm1448,,,,
departure,active,abz,egpd,1,2022-12-02t06:00:00.000,2022-12-02t06:11:00.000,2022-12-02t06:07:00.000,2022-12-02t06:07:00.000,2022-12-02t06:07:00.000,ams,eham,2022-12-02t08:40:00.000,2022-12-02t08:08:00.000,virgin atlantic,vs,vir,6947,vs6947,vir6947,8.0,12,a08,,klm,kl,klm,1440,kl1440,klm1440,,,,
departure,active,abz,egpd,1,2022-12-02t09:00:00.000,2022-12-02t09:33:00.000,2022-12-02t09:33:00.000,2022-12-02t09:33:00.000,2022-12-02t09:33:00.000,ams,eham,2022-12-02t11:35:00.000,2022-12-02t11:44:00.000,virgin atlantic,vs,vir,6948,vs6948,vir6948,33.0,12,a08,,klm,kl,klm,1442,kl1442,klm1442,,,,9.0
departure,active,abz,egpd,1,2022-12-02t12:20:00.000,2022-12-02t12:30:00.000,2022-12-02t12:47:00.000,2022-12-02t12:47:00.000,2022-12-02t12:47:00.000,ams,eham,2022-12-02t15:00:00.000,2022-12-02t14:54:00.000,virgin atlantic,vs,vir,7080,vs7080,vir7080,28.0,8,a08,,klm,kl,klm,1446,kl1446,klm1446,,,,
departure,active,abz,egpd,2,2022-12-02t17:20:00.000,2022-12-02t17:20:00.000,2022-12-02t17:27:00.000,2022-12-02t17:27:00.000,2022-12-02t17:27:00.000,ams,eham,2022-12-02t20:00:00.000,2022-12-02t19:34:00.000,virgin atlantic,vs,vir,6950,vs6950,vir6950,8.0,8,e05,,klm,kl,klm,1448,kl1448,klm1448,,,,
departure,active,abz,egpd,1,2022-12-03t06:00:00.000,2022-12-03t06:00:00.000,2022-12-03t06:08:00.000,2022-12-03t06:08:00.000,2022-12-03t06:08:00.000,ams,eham,2022-12-03t08:40:00.000,2022-12-03t08:13:00.000,virgin atlantic,vs,vir,6947,vs6947,vir6947,8.0,11,a08,,klm,kl,klm,1440,kl1440,klm1440,,,,
departure,active,abz,egpd,1,2022-12-03t10:55:00.000,2022-12-03t11:05:00.000,2022-12-03t11:13:00.000,2022-12-03t11:13:00.000,2022-12-03t11:13:00.000,ams,eham,2022-12-03t13:30:00.000,2022-12-03t13:27:00.000,virgin atlantic,vs,vir,6949,vs6949,vir6949,19.0,12,a08,,klm,kl,klm,1444,kl1444,klm1444,,,,
departure,active,abz,egpd,1,2022-12-03t17:20:00.000,2022-12-03t17:30:00.000,2022-12-03t17:20:00.000,2022-12-03t17:20:00.000,2022-12-03t17:20:00.000,ams,eham,2022-12-03t19:55:00.000,2022-12-03t19:29:00.000,virgin atlantic,vs,vir,6950,vs6950,vir6950,1.0,12,d31,,klm,kl,klm,1448,kl1448,klm1448,,,,
departure,active,abz,egpd,1,2022-12-04t06:00:00.000,2022-12-04t06:00:00.000,2022-12-04t06:03:00.000,2022-12-04t06:03:00.000,2022-12-04t06:03:00.000,ams,eham,2022-12-04t08:40:00.000,2022-12-04t08:10:00.000,virgin atlantic,vs,vir,6947,vs6947,vir6947,4.0,11,a08,2,klm,kl,klm,1440,kl1440,klm1440,,,,
departure,active,abz,egpd,1,2022-12-04t10:55:00.000,2022-12-04t10:55:00.000,2022-12-04t10:54:00.000,2022-12-04t10:54:00.000,2022-12-04t10:54:00.000,ams,eham,2022-12-04t13:30:00.000,2022-12-04t13:01:00.000,virgin atlantic,vs,vir,6949,vs6949,vir6949,,13,d27,,klm,kl,klm,1444,kl1444,klm1444,,,,
departure,active,abz,egpd,2,2022-12-04t17:20:00.000,2022-12-04t17:20:00.000,2022-12-04t17:29:00.000,2022-12-04t17:29:00.000,2022-12-04t17:29:00.000,ams,eham,2022-12-04t20:00:00.000,2022-12-04t19:37:00.000,virgin atlantic,vs,vir,6950,vs6950,vir6950,10.0,8,d31,,klm,kl,klm,1448,kl1448,klm1448,,,,
departure,active,abz,egpd,1,2022-12-05t06:00:00.000,2022-12-05t06:10:00.000,2022-12-05t06:10:00.000,2022-12-05t06:10:00.000,2022-12-05t06:10:00.000,ams,eham,2022-12-05t08:40:00.000,2022-12-05t08:17:00.000,virgin atlantic,vs,vir,6947,vs6947,vir6947,11.0,10,a08,,klm,kl,klm,1440,kl1440,klm1440,,,,
departure,active,abz,egpd,1,2022-12-05t09:00:00.000,2022-12-05t09:01:00.000,2022-12-05t09:07:00.000,2022-12-05t09:07:00.000,2022-12-05t09:07:00.000,ams,eham,2022-12-05t11:35:00.000,2022-12-05t11:20:00.000,virgin atlantic,vs,vir,6948,vs6948,vir6948,7.0,11,a08,,klm,kl,klm,1442,kl1442,klm1442,,,,
departure,active,abz,egpd,1,2022-12-05t12:20:00.000,2022-12-05t12:34:00.000,2022-12-05t12:33:00.000,2022-12-05t12:33:00.000,2022-12-05t12:33:00.000,ams,eham,2022-12-05t15:00:00.000,2022-12-05t14:41:00.000,virgin atlantic,vs,vir,7080,vs7080,vir7080,13.0,8,a08,,klm,kl,klm,1446,kl1446,klm1446,,,,
departure,active,abz,egpd,2,2022-12-05t17:20:00.000,2022-12-05t17:43:00.000,2022-12-05t17:43:00.000,2022-12-05t17:43:00.000,2022-12-05t17:43:00.000,ams,eham,2022-12-05t20:00:00.000,2022-12-05t19:52:00.000,virgin atlantic,vs,vir,6950,vs6950,vir6950,23.0,13,d51,,klm,kl,klm,1448,kl1448,klm1448,,,,
departure,active,abz,egpd,1,2022-12-06t06:00:00.000,2022-12-06t06:10:00.000,2022-12-06t06:13:00.000,2022-12-06t06:13:00.000,2022-12-06t06:13:00.000,ams,eham,2022-12-06t08:40:00.000,2022-12-06t08:21:00.000,virgin atlantic,vs,vir,6947,vs6947,vir6947,14.0,9,a08,,klm,kl,klm,1440,kl1440,klm1440,,,,
departure,active,abz,egpd,1,2022-12-06t09:00:00.000,2022-12-06t09:00:00.000,2022-12-06t09:25:00.000,2022-12-06t09:25:00.000,2022-12-06t09:25:00.000,ams,eham,2022-12-06t11:35:00.000,2022-12-06t11:35:00.000,virgin atlantic,vs,vir,6948,vs6948,vir6948,26.0,8,a08,,klm,kl,klm,1442,kl1442,klm1442,,,,1.0
departure,active,abz,egpd,1,2022-12-06t12:20:00.000,2022-12-06t12:30:00.000,2022-12-06t12:40:00.000,2022-12-06t12:40:00.000,2022-12-06t12:40:00.000,ams,eham,2022-12-06t15:00:00.000,2022-12-06t14:47:00.000,virgin atlantic,vs,vir,7080,vs7080,vir7080,21.0,8,a08,,klm,kl,klm,1446,kl1446,klm1446,,,,
departure,active,abz,egpd,1,2022-12-06t17:20:00.000,2022-12-06t17:20:00.000,2022-12-06t17:31:00.000,2022-12-06t17:31:00.000,2022-12-06t17:31:00.000,ams,eham,2022-12-06t20:00:00.000,2022-12-06t19:46:00.000,virgin atlantic,vs,vir,6950,vs6950,vir6950,11.0,8,d41,,klm,kl,klm,1448,kl1448,klm1448,,,,
departure,active,abz,egpd,1,2022-12-07t06:00:00.000,2022-12-07t06:00:00.000,2022-12-07t06:10:00.000,2022-12-07t06:10:00.000,2022-12-07t06:10:00.000,ams,eham,2022-12-07t08:40:00.000,2022-12-07t08:14:00.000,virgin atlantic,vs,vir,6947,vs6947,vir6947,10.0,10,a08,,klm,kl,klm,1440,kl1440,klm1440,,,,
departure,active,abz,egpd,1,2022-12-07t09:00:00.000,2022-12-07t09:00:00.000,2022-12-07t09:08:00.000,2022-12-07t09:08:00.000,2022-12-07t09:08:00.000,ams,eham,2022-12-07t11:35:00.000,2022-12-07t11:20:00.000,virgin atlantic,vs,vir,6948,vs6948,vir6948,9.0,12,a08,,klm,kl,klm,1442,kl1442,klm1442,,,,
departure,active,abz,egpd,1,2022-12-07t12:20:00.000,2022-12-07t12:54:00.000,2022-12-07t12:53:00.000,2022-12-07t12:53:00.000,2022-12-07t12:53:00.000,ams,eham,2022-12-07t15:00:00.000,2022-12-07t15:00:00.000,virgin atlantic,vs,vir,7080,vs7080,vir7080,34.0,8,a08,,klm,kl,klm,1446,kl1446,klm1446,,,,1.0
departure,active,abz,egpd,1,2022-12-07t17:20:00.000,2022-12-07t17:35:00.000,2022-12-07t17:46:00.000,2022-12-07t17:46:00.000,2022-12-07t17:46:00.000,ams,eham,2022-12-07t20:00:00.000,2022-12-07t19:57:00.000,virgin atlantic,vs,vir,6950,vs6950,vir6950,27.0,8,e17,,klm,kl,klm,1448,kl1448,klm1448,,,,
departure,active,abz,egpd,1,2022-12-08t06:00:00.000,2022-12-08t07:55:00.000,,,,ams,eham,2022-12-08t08:40:00.000,,virgin atlantic,vs,vir,6947,vs6947,vir6947,115.0,12,a08,,klm,kl,klm,1440,kl1440,klm1440,,,,
departure,active,abz,egpd,1,2022-12-08t09:00:00.000,2022-12-08t09:40:00.000,,,,ams,eham,2022-12-08t11:35:00.000,,virgin atlantic,vs,vir,6948,vs6948,vir6948,40.0,8,a08,,klm,kl,klm,1442,kl1442,klm1442,,,,
departure,active,abz,egpd,1,2022-12-08t12:20:00.000,2022-12-08t12:45:00.000,2022-12-08t13:10:00.000,2022-12-08t13:10:00.000,2022-12-08t13:10:00.000,ams,eham,2022-12-08t15:00:00.000,2022-12-08t15:00:00.000,virgin atlantic,vs,vir,7080,vs7080,vir7080,50.0,9,a08,,klm,kl,klm,1446,kl1446,klm1446,,,,1.0
departure,active,abz,egpd,1,2022-12-08t17:20:00.000,2022-12-08t17:20:00.000,2022-12-08t17:21:00.000,2022-12-08t17:21:00.000,2022-12-08t17:21:00.000,ams,eham,2022-12-08t20:00:00.000,2022-12-08t19:32:00.000,virgin atlantic,vs,vir,6950,vs6950,vir6950,1.0,8,d28,,klm,kl,klm,1448,kl1448,klm1448,,,,
departure,active,abz,egpd,1,2022-12-09t06:00:00.000,2022-12-09t06:00:00.000,2022-12-09t06:09:00.000,2022-12-09t06:09:00.000,2022-12-09t06:09:00.000,ams,eham,2022-12-09t08:40:00.000,2022-12-09t08:13:00.000,virgin atlantic,vs,vir,6947,vs6947,vir6947,10.0,8,a08,,klm,kl,klm,1440,kl1440,klm1440,,,,
departure,active,abz,egpd,1,2022-12-09t09:00:00.000,2022-12-09t09:50:00.000,,,,ams,eham,2022-12-09t11:35:00.000,,virgin atlantic,vs,vir,6948,vs6948,vir6948,50.0,9,a08,,klm,kl,klm,1442,kl1442,klm1442,,,,
departure,active,abz,egpd,1,2022-12-09t12:20:00.000,2022-12-09t13:07:00.000,,,,ams,eham,2022-12-09t15:00:00.000,,virgin atlantic,vs,vir,7080,vs7080,vir7080,47.0,9,a08,,klm,kl,klm,1446,kl1446,klm1446,,,,
departure,active,abz,egpd,1,2022-12-09t17:20:00.000,2022-12-09t17:35:00.000,2022-12-09t17:37:00.000,2022-12-09t17:37:00.000,2022-12-09t17:37:00.000,ams,eham,2022-12-09t20:00:00.000,2022-12-09t19:44:00.000,virgin atlantic,vs,vir,6950,vs6950,vir6950,17.0,10,d16,,klm,kl,klm,1448,kl1448,klm1448,,,,
departure,active,abz,egpd,1,2022-12-10t06:00:00.000,2022-12-10t06:20:00.000,2022-12-10t06:41:00.000,2022-12-10t06:41:00.000,2022-12-10t06:41:00.000,ams,eham,2022-12-10t08:40:00.000,,virgin atlantic,vs,vir,6947,vs6947,vir6947,41.0,12,a08,,klm,kl,klm,1440,kl1440,klm1440,,,,
departure,active,abz,egpd,1,2022-12-10t10:55:00.000,2022-12-10t11:22:00.000,2022-12-10t11:33:00.000,2022-12-10t11:33:00.000,2022-12-10t11:33:00.000,ams,eham,2022-12-10t13:30:00.000,2022-12-10t13:43:00.000,virgin atlantic,vs,vir,6949,vs6949,vir6949,39.0,8,a08,,klm,kl,klm,1444,kl1444,klm1444,,,,14.0
departure,active,abz,egpd,1,2022-12-10t17:20:00.000,2022-12-10t17:20:00.000,2022-12-10t17:23:00.000,2022-12-10t17:23:00.000,2022-12-10t17:23:00.000,ams,eham,2022-12-10t19:55:00.000,2022-12-10t19:31:00.000,virgin atlantic,vs,vir,6950,vs6950,vir6950,4.0,8,a08,,klm,kl,klm,1448,kl1448,klm1448,,,,
departure,active,abz,egpd,1,2022-12-11t06:00:00.000,2022-12-11t06:00:00.000,2022-12-11t06:09:00.000,2022-12-11t06:09:00.000,2022-12-11t06:09:00.000,ams,eham,2022-12-11t08:40:00.000,2022-12-11t08:13:00.000,virgin atlantic,vs,vir,6947,vs6947,vir6947,10.0,9,a08,,klm,kl,klm,1440,kl1440,klm1440,,,,
departure,active,abz,egpd,1,2022-12-11t10:55:00.000,2022-12-11t11:05:00.000,2022-12-11t11:06:00.000,2022-12-11t11:06:00.000,2022-12-11t11:06:00.000,ams,eham,2022-12-11t13:30:00.000,2022-12-11t13:15:00.000,virgin atlantic,vs,vir,6949,vs6949,vir6949,12.0,9,d31,,klm,kl,klm,1444,kl1444,klm1444,,,,
departure,active,abz,egpd,1,2022-12-11t17:20:00.000,2022-12-11t17:20:00.000,2022-12-11t17:16:00.000,2022-12-11t17:16:00.000,2022-12-11t17:16:00.000,ams,eham,2022-12-11t20:00:00.000,2022-12-11t19:22:00.000,virgin atlantic,vs,vir,6950,vs6950,vir6950,,10,a08,,klm,kl,klm,1448,kl1448,klm1448,,,,
departure,active,abz,egpd,1,2022-12-12t06:00:00.000,2022-12-12t07:15:00.000,,,,ams,eham,2022-12-12t08:40:00.000,,virgin atlantic,vs,vir,6947,vs6947,vir6947,75.0,12,a08,,klm,kl,klm,1440,kl1440,klm1440,,,,
departure,active,abz,egpd,1,2022-12-12t09:00:00.000,2022-12-12t09:20:00.000,2022-12-12t09:30:00.000,2022-12-12t09:30:00.000,2022-12-12t09:30:00.000,ams,eham,2022-12-12t11:35:00.000,2022-12-12t11:40:00.000,virgin atlantic,vs,vir,6948,vs6948,vir6948,31.0,10,a08,,klm,kl,klm,1442,kl1442,klm1442,,,,5.0
departure,active,abz,egpd,1,2022-12-12t12:20:00.000,2022-12-12t12:20:00.000,2022-12-12t12:38:00.000,2022-12-12t12:38:00.000,2022-12-12t12:38:00.000,ams,eham,2022-12-12t15:00:00.000,2022-12-12t14:43:00.000,virgin atlantic,vs,vir,7080,vs7080,vir7080,19.0,12,a08,,klm,kl,klm,1446,kl1446,klm1446,,,,
departure,active,abz,egpd,1,2022-12-12t17:20:00.000,2022-12-12t17:52:00.000,2022-12-12t17:49:00.000,2022-12-12t17:49:00.000,2022-12-12t17:49:00.000,ams,eham,2022-12-12t20:00:00.000,2022-12-12t19:57:00.000,virgin atlantic,vs,vir,6950,vs6950,vir6950,29.0,13,d23,,klm,kl,klm,1448,kl1448,klm1448,,,,
departure,active,abz,egpd,1,2022-12-13t17:20:00.000,2022-12-13t17:30:00.000,2022-12-13t17:32:00.000,2022-12-13t17:32:00.000,2022-12-13t17:32:00.000,ams,eham,2022-12-13t20:00:00.000,2022-12-13t19:37:00.000,virgin atlantic,vs,vir,6950,vs6950,vir6950,13.0,8,e07,,klm,kl,klm,1448,kl1448,klm1448,,,,
departure,active,abz,egpd,1,2022-12-13t06:00:00.000,2022-12-13t06:10:00.000,2022-12-13t06:36:00.000,2022-12-13t06:36:00.000,2022-12-13t06:36:00.000,ams,eham,2022-12-13t08:40:00.000,2022-12-13t08:45:00.000,virgin atlantic,vs,vir,6947,vs6947,vir6947,37.0,11,a08,,klm,kl,klm,1440,kl1440,klm1440,,,,5.0
departure,active,abz,egpd,1,2022-12-13t09:00:00.000,2022-12-13t09:15:00.000,2022-12-13t09:48:00.000,2022-12-13t09:48:00.000,2022-12-13t09:48:00.000,ams,eham,2022-12-13t11:35:00.000,2022-12-13t11:59:00.000,virgin atlantic,vs,vir,6948,vs6948,vir6948,48.0,9,a08,,klm,kl,klm,1442,kl1442,klm1442,,,,24.0
departure,active,abz,egpd,1,2022-12-13t12:20:00.000,2022-12-13t12:50:00.000,,,,ams,eham,2022-12-13t15:00:00.000,,virgin atlantic,vs,vir,7080,vs7080,vir7080,30.0,13,a08,,klm,kl,klm,1446,kl1446,klm1446,,,,
departure,active,abz,egpd,1,2022-12-14t06:00:00.000,2022-12-14t06:10:00.000,,,,ams,eham,2022-12-14t08:40:00.000,,virgin atlantic,vs,vir,6947,vs6947,vir6947,10.0,12,a08,,klm,kl,klm,1440,kl1440,klm1440,,,,
departure,active,abz,egpd,1,2022-12-14t09:00:00.000,2022-12-14t07:28:00.000,2022-12-14t09:39:00.000,2022-12-14t09:39:00.000,2022-12-14t09:39:00.000,ams,eham,2022-12-14t11:35:00.000,2022-12-14t11:50:00.000,virgin atlantic,vs,vir,6948,vs6948,vir6948,40.0,13,a08,,klm,kl,klm,1442,kl1442,klm1442,,,,16.0
departure,active,abz,egpd,1,2022-12-14t12:20:00.000,2022-12-14t12:35:00.000,2022-12-14t13:10:00.000,2022-12-14t13:10:00.000,2022-12-14t13:10:00.000,ams,eham,2022-12-14t15:00:00.000,,virgin atlantic,vs,vir,7080,vs7080,vir7080,51.0,9,a08,,klm,kl,klm,1446,kl1446,klm1446,,,,
departure,active,abz,egpd,1,2022-12-14t17:20:00.000,2022-12-14t17:51:00.000,2022-12-14t17:48:00.000,2022-12-14t17:48:00.000,2022-12-14t17:48:00.000,ams,eham,2022-12-14t20:00:00.000,2022-12-14t19:57:00.000,virgin atlantic,vs,vir,6950,vs6950,vir6950,28.0,8,d26,,klm,kl,klm,1448,kl1448,klm1448,,,,
departure,active,abz,egpd,1,2022-12-15t06:00:00.000,2022-12-15t06:10:00.000,2022-12-15t06:27:00.000,2022-12-15t06:27:00.000,2022-12-15t06:27:00.000,ams,eham,2022-12-15t08:40:00.000,2022-12-15t08:36:00.000,virgin atlantic,vs,vir,6947,vs6947,vir6947,27.0,11,a08,,klm,kl,klm,1440,kl1440,klm1440,,,,
departure,active,abz,egpd,1,2022-12-15t09:00:00.000,2022-12-15t10:10:00.000,,,,ams,eham,2022-12-15t11:35:00.000,,virgin atlantic,vs,vir,6948,vs6948,vir6948,70.0,10,a08,,klm,kl,klm,1442,kl1442,klm1442,,,,
departure,active,abz,egpd,2,2022-12-15t12:20:00.000,2022-12-15t12:30:00.000,2022-12-15t12:49:00.000,2022-12-15t12:49:00.000,2022-12-15t12:49:00.000,ams,eham,2022-12-15t15:00:00.000,2022-12-15t14:56:00.000,virgin atlantic,vs,vir,7080,vs7080,vir7080,29.0,11,a08,,klm,kl,klm,1446,kl1446,klm1446,,,,
departure,active,abz,egpd,2,2022-12-15t17:20:00.000,2022-12-15t17:50:00.000,2022-12-15t18:03:00.000,2022-12-15t18:03:00.000,2022-12-15t18:03:00.000,ams,eham,2022-12-15t20:00:00.000,2022-12-15t20:14:00.000,virgin atlantic,vs,vir,6950,vs6950,vir6950,43.0,12,e08,,klm,kl,klm,1448,kl1448,klm1448,,,,14.0
departure,active,abz,egpd,1,2022-12-16t06:00:00.000,2022-12-16t06:10:00.000,2022-12-16t06:33:00.000,2022-12-16t06:33:00.000,2022-12-16t06:33:00.000,ams,eham,2022-12-16t08:40:00.000,2022-12-16t08:40:00.000,virgin atlantic,vs,vir,6947,vs6947,vir6947,34.0,11,a08,2,klm,kl,klm,1440,kl1440,klm1440,,,,1.0
departure,active,abz,egpd,1,2022-12-16t09:00:00.000,2022-12-16t09:00:00.000,2022-12-16t09:17:00.000,2022-12-16t09:17:00.000,2022-12-16t09:17:00.000,ams,eham,2022-12-16t11:35:00.000,2022-12-16t11:27:00.000,virgin atlantic,vs,vir,6948,vs6948,vir6948,17.0,11,a08,,klm,kl,klm,1442,kl1442,klm1442,,,,
departure,active,abz,egpd,1,2022-12-16t12:20:00.000,2022-12-16t12:55:00.000,,,,ams,eham,2022-12-16t15:00:00.000,,virgin atlantic,vs,vir,7080,vs7080,vir7080,35.0,9,a08,,klm,kl,klm,1446,kl1446,klm1446,,,,
