type,status,departure.iataCode,departure.icaoCode,departure.terminal,departure.gate,departure.delay,departure.scheduledTime,departure.estimatedTime,departure.actualTime,departure.estimatedRunway,departure.actualRunway,arrival.iataCode,arrival.icaoCode,arrival.delay,arrival.scheduledTime,arrival.estimatedTime,airline.name,airline.iataCode,airline.icaoCode,flight.number,flight.iataNumber,flight.icaoNumber,arrival.terminal,arrival.baggage,arrival.gate,arrival.actualTime,arrival.estimatedRunway,arrival.actualRunway,codeshared.airline.name,codeshared.airline.iataCode,codeshared.airline.icaoCode,codeshared.flight.number,codeshared.flight.iataNumber,codeshared.flight.icaoNumber
departure,active,lgw,egkk,s,5,11.0,2022-09-28t18:45:00.000,2022-09-28t18:45:00.000,2022-09-28t18:56:00.000,2022-09-28t18:56:00.000,2022-09-28t18:56:00.000,dub,eidw,,2022-09-28t20:00:00.000,2022-09-28t19:46:00.000,ryanair,fr,ryr,266,fr266,ryr266,1,9,112,,,,,,,,,
departure,active,lgw,egkk,s,5,,2022-09-28t19:45:00.000,2022-09-28t19:38:00.000,,,,dub,eidw,,2022-09-28t20:55:00.000,,ryanair,fr,ryr,143,fr143,ryr143,1,6,109,,,,,,,,,
departure,active,lgw,egkk,s,4,12.0,2022-09-28t20:10:00.000,2022-09-28t20:10:00.000,2022-09-28t20:21:00.000,2022-09-28t20:21:00.000,2022-09-28t20:21:00.000,snn,einn,1.0,2022-09-28t21:30:00.000,2022-09-28t21:30:00.000,ryanair,fr,ryr,1183,fr1183,ryr1183,,,04,,,,,,,,,
departure,active,lgw,egkk,s,4,38.0,2022-09-28t22:00:00.000,2022-09-28t22:00:00.000,2022-09-28t22:37:00.000,2022-09-28t22:37:00.000,2022-09-28t22:37:00.000,dub,eidw,15.0,2022-09-28t23:15:00.000,2022-09-28t23:30:00.000,ryanair,fr,ryr,119,fr119,ryr119,1,8,04,,,,,,,,,
departure,active,lgw,egkk,s,5,34.0,2022-09-29t08:55:00.000,2022-09-29t08:55:00.000,2022-09-29t09:28:00.000,2022-09-29t09:28:00.000,2022-09-29t09:28:00.000,dub,eidw,15.0,2022-09-29t10:10:00.000,2022-09-29t10:25:00.000,ryanair,fr,ryr,121,fr121,ryr121,1,7,109,,,,,,,,,
departure,active,lgw,egkk,s,5,24.0,2022-09-29t09:45:00.000,2022-09-29t09:52:00.000,2022-09-29t10:09:00.000,2022-09-29t10:09:00.000,2022-09-29t10:09:00.000,dub,eidw,5.0,2022-09-29t11:00:00.000,2022-09-29t11:05:00.000,ryanair,fr,ryr,113,fr113,ryr113,1,2,106,,,,,,,,,
departure,active,lgw,egkk,s,14,,2022-09-29t11:00:00.000,2022-09-29t11:00:00.000,,,,alc,leal,,2022-09-29t14:25:00.000,,ryanair,fr,ryr,2715,fr2715,ryr2715,,4b,,,,,,,,,,
departure,active,lgw,egkk,s,3,,2022-09-29t13:10:00.000,2022-09-29t13:10:00.000,,,,dub,eidw,,2022-09-29t14:25:00.000,,ryanair,fr,ryr,115,fr115,ryr115,1,9,110,,,,,,,,,
departure,active,lgw,egkk,s,3,15.0,2022-09-29t14:50:00.000,2022-09-29t15:05:00.000,,,,dub,eidw,,2022-09-29t16:05:00.000,,ryanair,fr,ryr,123,fr123,ryr123,1,7,113,,,,,,,,,
departure,active,lgw,egkk,s,2,,2022-09-29t17:35:00.000,2022-09-29t17:35:00.000,,,,dub,eidw,,2022-09-29t18:50:00.000,,ryanair,fr,ryr,117,fr117,ryr117,1,6,113,,,,,,,,,
departure,active,lgw,egkk,s,4,22.0,2022-09-29t19:00:00.000,2022-09-29t19:05:00.000,2022-09-29t19:21:00.000,2022-09-29t19:21:00.000,2022-09-29t19:21:00.000,dub,eidw,1.0,2022-09-29t20:15:00.000,2022-09-29t20:16:00.000,ryanair,fr,ryr,143,fr143,ryr143,1,7,102,,,,,,,,,
departure,active,lgw,egkk,s,2,13.0,2022-09-29t20:10:00.000,2022-09-29t20:10:00.000,2022-09-29t20:22:00.000,2022-09-29t20:22:00.000,2022-09-29t20:22:00.000,snn,einn,5.0,2022-09-29t21:30:00.000,2022-09-29t21:34:00.000,ryanair,fr,ryr,1183,fr1183,ryr1183,,,02,,,,,,,,,
departure,active,lgw,egkk,s,,85.0,2022-09-29t20:35:00.000,2022-09-29t22:00:00.000,,,,ork,eick,,2022-09-29t22:00:00.000,,ryanair,fr,ryr,9853,fr9853,ryr9853,,1,2,,,,,,,,,
departure,active,lgw,egkk,s,2,20.0,2022-09-29t21:30:00.000,2022-09-29t21:50:00.000,,,,dub,eidw,,2022-09-29t22:45:00.000,,ryanair,fr,ryr,119,fr119,ryr119,1,10,106,,,,,,,,,
departure,active,lgw,egkk,s,5,33.0,2022-09-30t08:50:00.000,2022-09-30t08:50:00.000,2022-09-30t09:23:00.000,2022-09-30t09:23:00.000,2022-09-30t09:23:00.000,dub,eidw,11.0,2022-09-30t10:10:00.000,2022-09-30t10:21:00.000,ryanair,fr,ryr,121,fr121,ryr121,1,9,05,,,,,,,,,
departure,active,lgw,egkk,s,,160.0,2022-09-30t09:45:00.000,2022-09-30t12:25:00.000,,,,dub,eidw,,2022-09-30t11:00:00.000,,ryanair,fr,ryr,113,fr113,ryr113,1,3,104,,,,,,,,,
departure,active,lgw,egkk,s,2,44.0,2022-09-30t12:25:00.000,2022-09-30t12:25:00.000,2022-09-30t13:08:00.000,2022-09-30t13:08:00.000,2022-09-30t13:08:00.000,ork,eick,17.0,2022-09-30t13:50:00.000,2022-09-30t14:07:00.000,ryanair,fr,ryr,9853,fr9853,ryr9853,,1,02,,,,,,,,,
departure,active,lgw,egkk,s,4,,2022-09-30t13:15:00.000,2022-09-30t13:15:00.000,,,,dub,eidw,,2022-09-30t14:30:00.000,,ryanair,fr,ryr,115,fr115,ryr115,1,8,04,,,,,,,,,
departure,active,lgw,egkk,s,5,15.0,2022-09-30t14:55:00.000,2022-09-30t15:10:00.000,,,,dub,eidw,,2022-09-30t16:10:00.000,,ryanair,fr,ryr,123,fr123,ryr123,1,6,05,,,,,,,,,
departure,active,lgw,egkk,s,4,,2022-09-30t17:35:00.000,2022-09-30t17:35:00.000,2022-09-30t17:06:00.000,2022-09-30t17:06:00.000,2022-09-30t17:06:00.000,dub,eidw,,2022-09-30t18:50:00.000,2022-09-30t18:04:00.000,ryanair,fr,ryr,117,fr117,ryr117,1,9,111,2022-09-30t18:09:00.000,2022-09-30t18:09:00.000,2022-09-30t18:09:00.000,,,,,,
departure,active,lgw,egkk,s,11,47.0,2022-09-30t17:35:00.000,2022-09-30t18:22:00.000,,,,alc,leal,,2022-09-30t21:00:00.000,,ryanair,fr,ryr,2715,fr2715,ryr2715,,4a,,,,,,,,,,
departure,active,lgw,egkk,s,,195.0,2022-09-30t19:10:00.000,2022-09-30t22:25:00.000,,,,dub,eidw,,2022-09-30t20:25:00.000,,ryanair,fr,ryr,143,fr143,ryr143,1,7,104,,,,,,,,,
departure,active,lgw,egkk,s,,110.0,2022-09-30t21:35:00.000,2022-09-30t23:25:00.000,,,,dub,eidw,,2022-09-30t22:50:00.000,,ryanair,fr,ryr,119,fr119,ryr119,1,8,02,,,,,,,,,
departure,active,lgw,egkk,s,4,7.0,2022-09-30t22:00:00.000,2022-09-30t22:00:00.000,2022-09-30t22:06:00.000,2022-09-30t22:06:00.000,2022-09-30t22:06:00.000,snn,einn,2.0,2022-09-30t23:20:00.000,2022-09-30t23:21:00.000,ryanair,fr,ryr,1183,fr1183,ryr1183,,,04,,,,,,,,,
departure,active,lgw,egkk,n,,,2022-09-03t14:40:00.000,,,,,chq,lgsa,,2022-09-03t20:35:00.000,,tui airways,by,tom,4644,by4644,tom4644,,,,,,,,,,,,
departure,active,lgw,egkk,n,54,18.0,2022-09-05t07:25:00.000,2022-09-05t07:43:00.000,,,,nap,lirn,,2022-09-05t11:05:00.000,,tui airways,by,tom,4100,by4100,tom4100,,,,,,,,,,,,
departure,active,lgw,egkk,s,92,65.0,2022-09-06t06:00:00.000,2022-09-06t07:05:00.000,,,,gro,lege,,2022-09-06t09:00:00.000,,tui airways,by,tom,5240,by5240,tom5240,1,,,,,,,,,,,
departure,active,lgw,egkk,s,20,,2022-09-06t13:30:00.000,,,,,zth,lgza,,2022-09-06t18:55:00.000,,tui airways,by,tom,5266,by5266,tom5266,,,,,,,,,,,,
departure,active,lgw,egkk,n,46,29.0,2022-09-07t07:50:00.000,2022-09-07t08:19:00.000,,,,kva,lgkv,,2022-09-07t13:10:00.000,,tui airways,by,tom,4320,by4320,tom4320,,,,,,,,,,,,
departure,active,lgw,egkk,n,569,65.0,2022-09-07t13:50:00.000,2022-09-07t14:55:00.000,,,,pfo,lcph,,2022-09-07t20:15:00.000,,tui airways,by,tom,4352,by4352,tom4352,,,,,,,,,,,,
departure,active,lgw,egkk,s,16,240.0,2022-09-08t07:40:00.000,2022-09-08t11:40:00.000,,,,ibz,leib,,2022-09-08t11:05:00.000,,tui airways,by,tom,5486,by5486,tom5486,1,09,,,,,,,,,,
departure,active,lgw,egkk,s,,245.0,2022-09-08t14:55:00.000,2022-09-08t19:00:00.000,,,,ayt,ltai,,2022-09-08t21:05:00.000,,tui airways,by,tom,550,by550,tom550,2,,,,,,,,,,,
departure,active,lgw,egkk,s,,160.0,2022-09-09t15:25:00.000,2022-09-09t18:05:00.000,,,,rho,lgrp,,2022-09-09t21:25:00.000,,tui airways,by,tom,5592,by5592,tom5592,,,,,,,,,,,,
departure,active,lgw,egkk,n,,,2022-09-10t14:40:00.000,,,,,chq,lgsa,,2022-09-10t20:35:00.000,,tui airways,by,tom,4644,by4644,tom4644,,,,,,,,,,,,
departure,active,lgw,egkk,n,,,2022-09-11t08:10:00.000,,,,,zth,lgza,,2022-09-11t13:35:00.000,,tui airways,by,tom,4700,by4700,tom4700,,,,,,,,,,,,
departure,active,lgw,egkk,n,574,,2022-09-11t13:55:00.000,2022-09-11t13:11:00.000,,,,pvk,lgpz,,2022-09-11t19:10:00.000,,tui airways,by,tom,4782,by4782,tom4782,,,,,,,,,,,,
departure,active,lgw,egkk,n,,,2022-09-11t14:25:00.000,,,,,ssh,hesh,,2022-09-11t20:45:00.000,,tui airways,by,tom,206,by206,tom206,,,,,,,,,,,,
departure,active,lgw,egkk,n,,,2022-09-11t20:35:00.000,,,,,ayt,ltai,,2022-09-12t02:45:00.000,,tui airways,by,tom,202,by202,tom202,2,,,,,,,,,,,
departure,active,lgw,egkk,n,,,2022-09-13t07:30:00.000,,,,,her,lgir,,2022-09-13t13:25:00.000,,tui airways,by,tom,4200,by4200,tom4200,,,,,,,,,,,,
departure,active,lgw,egkk,n,102,70.0,2022-09-16t10:50:00.000,2022-09-16t12:00:00.000,,,,mlb,kmlb,,2022-09-16t14:55:00.000,,tui airways,by,tom,46,by46,tom46,,,,,,,,,,,,
departure,active,lgw,egkk,n,562,,2022-09-16t13:55:00.000,2022-09-16t13:55:00.000,,,,lca,lclk,,2022-09-16t20:25:00.000,,tui airways,by,tom,4554,by4554,tom4554,,,,,,,,,,,,
departure,active,lgw,egkk,n,46,31.0,2022-09-19t07:25:00.000,2022-09-19t07:56:00.000,,,,nap,lirn,,2022-09-19t11:05:00.000,,tui airways,by,tom,4100,by4100,tom4100,,,,,,,,,,,,
departure,unknown,lgw,egkk,n,,,2022-09-21t06:20:00.000,,,,,agp,lemg,,2022-09-21t10:10:00.000,,tui airways,by,tom,5328,by5328,tom5328,,,,,,,,,,,,
departure,active,lgw,egkk,n,,,2022-09-28t06:20:00.000,,,,,agp,lemg,,2022-09-28t10:10:00.000,,tui airways,by,tom,5328,by5328,tom5328,,,,,,,,,,,,
departure,unknown,lgw,egkk,n,,,2022-09-30t06:00:00.000,,,,,reu,lers,,2022-09-30t09:05:00.000,,tui airways,by,tom,4524,by4524,tom4524,,,,,,,,,,,,
departure,active,lgw,egkk,n,,,2022-09-30t10:50:00.000,2022-09-30t10:50:00.000,,,,mlb,kmlb,,2022-09-30t14:55:00.000,,tui airways,by,tom,46,by46,tom46,,,,,,,,,,,,
departure,active,lgw,egkk,n,51,59.0,2022-09-01t11:00:00.000,2022-09-01t11:59:00.000,,,,yyz,cyyz,,2022-09-01t13:35:00.000,,virgin atlantic,vs,vir,8005,vs8005,vir8005,3,6,c32,,,,westjet,ws,wja,4,ws4,wja4
departure,active,lgw,egkk,n,52,23.0,2022-09-01t13:00:00.000,2022-09-01t13:23:00.000,,,,yvr,cyvr,,2022-09-01t15:00:00.000,,virgin atlantic,vs,vir,8003,vs8003,vir8003,i,22,d71,,,,westjet,ws,wja,23,ws23,wja23
departure,active,lgw,egkk,n,54,53.0,2022-09-01t13:40:00.000,2022-09-01t14:33:00.000,,,,yyz,cyyz,,2022-09-01t16:15:00.000,,virgin atlantic,vs,vir,8007,vs8007,vir8007,3,8,c32,,,,westjet,ws,wja,41,ws41,wja41
departure,active,lgw,egkk,n,53,58.0,2022-09-02t11:15:00.000,2022-09-02t12:13:00.000,,,,yvr,cyvr,,2022-09-02t13:15:00.000,,virgin atlantic,vs,vir,8003,vs8003,vir8003,i,23,d58,,,,westjet,ws,wja,23,ws23,wja23
departure,active,lgw,egkk,n,52,63.0,2022-09-02t12:35:00.000,2022-09-02t13:38:00.000,,,,yyz,cyyz,,2022-09-02t15:10:00.000,,virgin atlantic,vs,vir,8005,vs8005,vir8005,3,5,c32,,,,westjet,ws,wja,4,ws4,wja4
departure,active,lgw,egkk,n,54,11.0,2022-09-02t14:00:00.000,2022-09-02t14:11:00.000,,,,yyc,cyyc,,2022-09-02t15:58:00.000,,virgin atlantic,vs,vir,8001,vs8001,vir8001,,,d80,,,,westjet,ws,wja,2,ws2,wja2
departure,active,lgw,egkk,n,54,74.0,2022-09-03t11:00:00.000,2022-09-03t12:14:00.000,,,,yyz,cyyz,,2022-09-03t13:35:00.000,,virgin atlantic,vs,vir,8005,vs8005,vir8005,3,10,c32,,,,westjet,ws,wja,4,ws4,wja4
departure,active,lgw,egkk,n,51,18.0,2022-09-03t12:35:00.000,2022-09-03t12:53:00.000,,,,yvr,cyvr,,2022-09-03t14:35:00.000,,virgin atlantic,vs,vir,8003,vs8003,vir8003,i,22,d70,,,,westjet,ws,wja,23,ws23,wja23
departure,active,lgw,egkk,n,52,69.0,2022-09-03t13:30:00.000,2022-09-03t14:39:00.000,,,,yyc,cyyc,,2022-09-03t15:28:00.000,,virgin atlantic,vs,vir,8001,vs8001,vir8001,,,d80,,,,westjet,ws,wja,2,ws2,wja2
departure,active,lgw,egkk,n,54,84.0,2022-09-04t11:15:00.000,2022-09-04t12:39:00.000,,,,yyz,cyyz,,2022-09-04t13:50:00.000,,virgin atlantic,vs,vir,8005,vs8005,vir8005,3,6,c36,,,,westjet,ws,wja,4,ws4,wja4
departure,active,lgw,egkk,n,51,37.0,2022-09-04t13:40:00.000,2022-09-04t14:19:00.000,2022-09-04t14:16:00.000,2022-09-04t14:16:00.000,2022-09-04t14:16:00.000,yvr,cyvr,,2022-09-04t15:40:00.000,2022-09-04t15:19:00.000,virgin atlantic,vs,vir,8003,vs8003,vir8003,i,21,d58,,,,westjet,ws,wja,23,ws23,wja23
departure,active,lgw,egkk,n,53,32.0,2022-09-05t11:15:00.000,2022-09-05t11:47:00.000,,,,yvr,cyvr,,2022-09-05t13:15:00.000,,virgin atlantic,vs,vir,8003,vs8003,vir8003,i,22,d58,,,,westjet,ws,wja,23,ws23,wja23
departure,active,lgw,egkk,n,54,49.0,2022-09-05t13:00:00.000,2022-09-05t13:49:00.000,,,,yyc,cyyc,,2022-09-05t14:58:00.000,,virgin atlantic,vs,vir,8001,vs8001,vir8001,,,d84,,,,westjet,ws,wja,2,ws2,wja2
departure,active,lgw,egkk,n,53,49.0,2022-09-05t14:45:00.000,2022-09-05t15:34:00.000,,,,yyz,cyyz,,2022-09-05t17:20:00.000,,virgin atlantic,vs,vir,8005,vs8005,vir8005,3,8,c36,,,,westjet,ws,wja,4,ws4,wja4
departure,active,lgw,egkk,n,571,52.0,2022-09-06t11:15:00.000,2022-09-06t12:07:00.000,,,,yvr,cyvr,,2022-09-06t13:17:00.000,,virgin atlantic,vs,vir,8003,vs8003,vir8003,i,22,,,,,westjet,ws,wja,23,ws23,wja23
departure,active,lgw,egkk,n,54,58.0,2022-09-06t12:35:00.000,2022-09-06t13:33:00.000,,,,yyc,cyyc,,2022-09-06t14:33:00.000,,virgin atlantic,vs,vir,8001,vs8001,vir8001,,,d74,,,,westjet,ws,wja,2,ws2,wja2
departure,active,lgw,egkk,n,53,79.0,2022-09-06t13:20:00.000,2022-09-06t14:39:00.000,,,,yyz,cyyz,,2022-09-06t15:55:00.000,,virgin atlantic,vs,vir,8005,vs8005,vir8005,3,9,c31,,,,westjet,ws,wja,4,ws4,wja4
departure,active,lgw,egkk,n,54,41.0,2022-09-07t11:15:00.000,2022-09-07t12:17:00.000,2022-09-07t11:56:00.000,2022-09-07t11:56:00.000,2022-09-07t11:56:00.000,yvr,cyvr,,2022-09-07t13:15:00.000,2022-09-07t13:01:00.000,virgin atlantic,vs,vir,8003,vs8003,vir8003,i,21,d66,,,,westjet,ws,wja,23,ws23,wja23
departure,active,lgw,egkk,n,52,49.0,2022-09-07t12:50:00.000,2022-09-07t13:39:00.000,,,,yyc,cyyc,,2022-09-07t14:47:00.000,,virgin atlantic,vs,vir,8001,vs8001,vir8001,,,d76,,,,westjet,ws,wja,2,ws2,wja2
departure,active,lgw,egkk,n,53,54.0,2022-09-07t13:30:00.000,2022-09-07t14:24:00.000,,,,yyz,cyyz,,2022-09-07t16:05:00.000,,virgin atlantic,vs,vir,8005,vs8005,vir8005,3,5,c31,,,,westjet,ws,wja,4,ws4,wja4
departure,active,lgw,egkk,n,53,69.0,2022-09-08t11:00:00.000,2022-09-08t12:09:00.000,,,,yyz,cyyz,,2022-09-08t13:35:00.000,,virgin atlantic,vs,vir,8005,vs8005,vir8005,3,6,c32,,,,westjet,ws,wja,4,ws4,wja4
departure,active,lgw,egkk,n,54,69.0,2022-09-08t13:00:00.000,2022-09-08t14:09:00.000,,,,yvr,cyvr,,2022-09-08t15:00:00.000,,virgin atlantic,vs,vir,8003,vs8003,vir8003,i,,d54,,,,westjet,ws,wja,23,ws23,wja23
departure,active,lgw,egkk,n,51,39.0,2022-09-08t13:40:00.000,2022-09-08t14:19:00.000,,,,yyz,cyyz,,2022-09-08t16:15:00.000,,virgin atlantic,vs,vir,8007,vs8007,vir8007,3,5,c36,,,,westjet,ws,wja,41,ws41,wja41
departure,active,lgw,egkk,n,51,49.0,2022-09-09t11:15:00.000,2022-09-09t11:39:00.000,2022-09-09t12:03:00.000,2022-09-09t12:03:00.000,2022-09-09t12:03:00.000,yvr,cyvr,,2022-09-09t13:15:00.000,,virgin atlantic,vs,vir,8003,vs8003,vir8003,i,21,d58,,,,westjet,ws,wja,23,ws23,wja23
departure,active,lgw,egkk,n,50,19.0,2022-09-09t12:35:00.000,2022-09-09t12:54:00.000,,,,yyz,cyyz,,2022-09-09t15:10:00.000,,virgin atlantic,vs,vir,8005,vs8005,vir8005,3,11,c30,,,,westjet,ws,wja,4,ws4,wja4
departure,active,lgw,egkk,n,52,30.0,2022-09-09t14:00:00.000,2022-09-09t14:30:00.000,,,,yyc,cyyc,,2022-09-09t15:57:00.000,,virgin atlantic,vs,vir,8001,vs8001,vir8001,,,d72,,,,westjet,ws,wja,2,ws2,wja2
departure,active,lgw,egkk,n,54,52.0,2022-09-10t11:00:00.000,2022-09-10t11:52:00.000,,,,yvr,cyvr,,2022-09-10t13:00:00.000,,virgin atlantic,vs,vir,8003,vs8003,vir8003,i,21,d58,,,,westjet,ws,wja,23,ws23,wja23
departure,active,lgw,egkk,n,48,19.0,2022-09-10t12:35:00.000,2022-09-10t12:54:00.000,,,,yyz,cyyz,,2022-09-10t15:10:00.000,,virgin atlantic,vs,vir,8005,vs8005,vir8005,3,8,c30,,,,westjet,ws,wja,4,ws4,wja4
departure,active,lgw,egkk,n,51,49.0,2022-09-10t13:30:00.000,2022-09-10t14:19:00.000,,,,yyc,cyyc,,2022-09-10t15:27:00.000,,virgin atlantic,vs,vir,8001,vs8001,vir8001,,,d74,,,,westjet,ws,wja,2,ws2,wja2
departure,active,lgw,egkk,n,52,64.0,2022-09-11t11:15:00.000,2022-09-11t12:19:00.000,,,,yyz,cyyz,,2022-09-11t13:50:00.000,,virgin atlantic,vs,vir,8005,vs8005,vir8005,3,10,c33,,,,westjet,ws,wja,4,ws4,wja4
departure,active,lgw,egkk,n,574,40.0,2022-09-11t12:35:00.000,2022-09-11t13:15:00.000,,,,yvr,cyvr,,2022-09-11t14:35:00.000,,virgin atlantic,vs,vir,8003,vs8003,vir8003,i,21,d58,,,,westjet,ws,wja,23,ws23,wja23
departure,active,lgw,egkk,n,53,49.0,2022-09-11t13:40:00.000,2022-09-11t14:29:00.000,,,,yyz,cyyz,,2022-09-11t16:15:00.000,,virgin atlantic,vs,vir,8007,vs8007,vir8007,3,5,c36,,,,westjet,ws,wja,41,ws41,wja41
departure,active,lgw,egkk,n,51,39.0,2022-09-12t11:15:00.000,2022-09-12t11:54:00.000,,,,yvr,cyvr,,2022-09-12t13:15:00.000,,virgin atlantic,vs,vir,8003,vs8003,vir8003,i,21,d58,,,,westjet,ws,wja,23,ws23,wja23
departure,active,lgw,egkk,n,52,37.0,2022-09-12t13:00:00.000,2022-09-12t13:19:00.000,2022-09-12t13:36:00.000,2022-09-12t13:36:00.000,2022-09-12t13:36:00.000,yyc,cyyc,4.0,2022-09-12t14:57:00.000,2022-09-12t15:00:00.000,virgin atlantic,vs,vir,8001,vs8001,vir8001,,,d84,,,,westjet,ws,wja,2,ws2,wja2
departure,active,lgw,egkk,n,51,64.0,2022-09-12t14:45:00.000,2022-09-12t15:49:00.000,,,,yyz,cyyz,,2022-09-12t17:20:00.000,,virgin atlantic,vs,vir,8005,vs8005,vir8005,3,10,c36,,,,westjet,ws,wja,4,ws4,wja4
departure,active,lgw,egkk,n,53,23.0,2022-09-13t12:35:00.000,2022-09-13t12:58:00.000,2022-09-13t12:57:00.000,2022-09-13t12:57:00.000,2022-09-13t12:57:00.000,yyc,cyyc,,2022-09-13t14:32:00.000,2022-09-13t14:20:00.000,virgin atlantic,vs,vir,8001,vs8001,vir8001,,,d74,,,,westjet,ws,wja,2,ws2,wja2
departure,active,lgw,egkk,n,52,28.0,2022-09-13t13:20:00.000,2022-09-13t13:48:00.000,,,,yyz,cyyz,,2022-09-13t15:55:00.000,,virgin atlantic,vs,vir,8005,vs8005,vir8005,3,5,c32,,,,westjet,ws,wja,4,ws4,wja4
departure,active,lgw,egkk,n,52,73.0,2022-09-14t12:50:00.000,2022-09-14t14:03:00.000,,,,yyc,cyyc,,2022-09-14t14:47:00.000,,virgin atlantic,vs,vir,8001,vs8001,vir8001,,,d84,,,,westjet,ws,wja,2,ws2,wja2
departure,active,lgw,egkk,n,54,34.0,2022-09-14t13:30:00.000,2022-09-14t14:08:00.000,2022-09-14t14:04:00.000,2022-09-14t14:04:00.000,2022-09-14t14:04:00.000,yyz,cyyz,13.0,2022-09-14t16:05:00.000,2022-09-14t16:18:00.000,virgin atlantic,vs,vir,8005,vs8005,vir8005,3,7,c32,,,,westjet,ws,wja,4,ws4,wja4
departure,active,lgw,egkk,n,53,49.0,2022-09-15t13:00:00.000,2022-09-15t13:49:00.000,,,,yyz,cyyz,,2022-09-15t15:35:00.000,,virgin atlantic,vs,vir,8005,vs8005,vir8005,3,7,c36,,,,westjet,ws,wja,4,ws4,wja4
departure,active,lgw,egkk,n,52,59.0,2022-09-15t13:40:00.000,2022-09-15t14:39:00.000,,,,yyz,cyyz,,2022-09-15t16:15:00.000,,virgin atlantic,vs,vir,8007,vs8007,vir8007,3,5,b37,,,,westjet,ws,wja,41,ws41,wja41
departure,active,lgw,egkk,n,51,74.0,2022-09-16t11:15:00.000,2022-09-16t12:29:00.000,,,,yvr,cyvr,,2022-09-16t13:15:00.000,,virgin atlantic,vs,vir,8003,vs8003,vir8003,i,21,d62,,,,westjet,ws,wja,23,ws23,wja23
departure,active,lgw,egkk,n,52,38.0,2022-09-16t14:00:00.000,2022-09-16t14:20:00.000,2022-09-16t14:37:00.000,2022-09-16t14:37:00.000,2022-09-16t14:37:00.000,yyz,cyyz,15.0,2022-09-16t16:35:00.000,2022-09-16t16:50:00.000,virgin atlantic,vs,vir,8005,vs8005,vir8005,3,9,c33,,,,westjet,ws,wja,4,ws4,wja4
departure,active,lgw,egkk,n,54,38.0,2022-09-17t11:00:00.000,2022-09-17t11:22:00.000,2022-09-17t11:38:00.000,2022-09-17t11:38:00.000,2022-09-17t11:38:00.000,yvr,cyvr,,2022-09-17t13:00:00.000,2022-09-17t12:44:00.000,virgin atlantic,vs,vir,8003,vs8003,vir8003,i,22,d62,,,,westjet,ws,wja,23,ws23,wja23
departure,active,lgw,egkk,n,51,46.0,2022-09-17t12:35:00.000,2022-09-17t13:21:00.000,,,,yyz,cyyz,,2022-09-17t15:10:00.000,,virgin atlantic,vs,vir,8005,vs8005,vir8005,3,9,c31,,,,westjet,ws,wja,4,ws4,wja4
departure,active,lgw,egkk,n,52,37.0,2022-09-17t13:30:00.000,2022-09-17t13:55:00.000,2022-09-17t14:07:00.000,2022-09-17t14:07:00.000,2022-09-17t14:07:00.000,yyc,cyyc,6.0,2022-09-17t15:27:00.000,2022-09-17t15:32:00.000,virgin atlantic,vs,vir,8001,vs8001,vir8001,,,d74,,,,westjet,ws,wja,2,ws2,wja2
departure,active,lgw,egkk,n,52,79.0,2022-09-18t11:15:00.000,2022-09-18t12:34:00.000,,,,yyz,cyyz,,2022-09-18t13:50:00.000,,virgin atlantic,vs,vir,8005,vs8005,vir8005,3,5,c32,,,,westjet,ws,wja,4,ws4,wja4
departure,active,lgw,egkk,n,51,40.0,2022-09-18t12:35:00.000,2022-09-18t12:54:00.000,2022-09-18t13:15:00.000,2022-09-18t13:15:00.000,2022-09-18t13:15:00.000,yvr,cyvr,,2022-09-18t14:35:00.000,2022-09-18t14:26:00.000,virgin atlantic,vs,vir,8003,vs8003,vir8003,i,22,d70,,,,westjet,ws,wja,23,ws23,wja23
departure,active,lgw,egkk,n,54,32.0,2022-09-18t13:40:00.000,2022-09-18t13:59:00.000,2022-09-18t14:11:00.000,2022-09-18t14:11:00.000,2022-09-18t14:11:00.000,yyz,cyyz,3.0,2022-09-18t16:15:00.000,2022-09-18t16:18:00.000,virgin atlantic,vs,vir,8007,vs8007,vir8007,3,5,c31,,,,westjet,ws,wja,41,ws41,wja41
departure,active,lgw,egkk,n,51,124.0,2022-09-19t11:15:00.000,2022-09-19t13:19:00.000,,,,yvr,cyvr,,2022-09-19t13:15:00.000,,virgin atlantic,vs,vir,8003,vs8003,vir8003,i,21,d58,,,,westjet,ws,wja,23,ws23,wja23
departure,active,lgw,egkk,n,52,19.0,2022-09-19t13:00:00.000,2022-09-19t13:19:00.000,,,,yyc,cyyc,,2022-09-19t14:57:00.000,,virgin atlantic,vs,vir,8001,vs8001,vir8001,,,d87,,,,westjet,ws,wja,2,ws2,wja2
departure,active,lgw,egkk,n,54,23.0,2022-09-19t14:45:00.000,2022-09-19t15:04:00.000,2022-09-19t15:08:00.000,2022-09-19t15:08:00.000,2022-09-19t15:08:00.000,yyz,cyyz,,2022-09-19t17:20:00.000,2022-09-19t17:11:00.000,virgin atlantic,vs,vir,8005,vs8005,vir8005,3,5,c30,,,,westjet,ws,wja,4,ws4,wja4
