type,status,departure.iataCode,departure.icaoCode,departure.gate,departure.delay,departure.scheduledTime,departure.estimatedTime,departure.actualTime,departure.estimatedRunway,departure.actualRunway,arrival.iataCode,arrival.icaoCode,arrival.terminal,arrival.baggage,arrival.scheduledTime,arrival.estimatedTime,airline.name,airline.iataCode,airline.icaoCode,flight.number,flight.iataNumber,flight.icaoNumber,arrival.gate,arrival.actualTime,arrival.estimatedRunway,arrival.actualRunway,arrival.delay,codeshared.airline.name,codeshared.airline.iataCode,codeshared.airline.icaoCode,codeshared.flight.number,codeshared.flight.iataNumber,codeshared.flight.icaoNumber
departure,active,lba,egnm,,,2022-09-03t08:15:00.000,2022-09-03t08:15:00.000,,,,fao,lpfr,,,2022-09-03t11:25:00.000,,jet2,ls,exs,251,ls251,exs251,,,,,,,,,,,
departure,active,lba,egnm,,,2022-09-03t09:05:00.000,2022-09-03t09:05:00.000,,,,pmi,lepa,,18,2022-09-03t12:50:00.000,,jet2,ls,exs,237,ls237,exs237,,,,,,,,,,,
departure,active,lba,egnm,,,2022-09-03t12:40:00.000,2022-09-03t12:40:00.000,,,,egc,lfbe,,,2022-09-03t15:40:00.000,,jet2,ls,exs,235,ls235,exs235,,,,,,,,,,,
departure,active,lba,egnm,,65.0,2022-09-03t12:45:00.000,2022-09-03t13:50:00.000,,,,reu,lers,t1,1,2022-09-03t16:20:00.000,,jet2,ls,exs,297,ls297,exs297,,,,,,,,,,,
departure,active,lba,egnm,,,2022-09-03t14:05:00.000,2022-09-03t14:05:00.000,,,,jer,egjj,,,2022-09-03t15:20:00.000,,jet2,ls,exs,175,ls175,exs175,,,,,,,,,,,
departure,active,lba,egnm,2,115.0,2022-09-03t14:10:00.000,2022-09-03t16:05:00.000,,,,spu,ldsp,,,2022-09-03t18:05:00.000,,jet2,ls,exs,245,ls245,exs245,,,,,,,,,,,
departure,active,lba,egnm,8,95.0,2022-09-03t14:55:00.000,2022-09-03t16:30:00.000,,,,jsi,lgsk,,,2022-09-03t20:40:00.000,,jet2,ls,exs,207,ls207,exs207,,,,,,,,,,,
departure,active,lba,egnm,9,40.0,2022-09-03t15:20:00.000,2022-09-03t16:00:00.000,,,,tfs,gcts,,b2,2022-09-03t19:55:00.000,,jet2,ls,exs,223,ls223,exs223,,,,,,,,,,,
departure,active,lba,egnm,5,30.0,2022-09-03t15:25:00.000,2022-09-03t15:55:00.000,,,,ace,gcrr,1,1,2022-09-03t19:55:00.000,,jet2,ls,exs,217,ls217,exs217,,,,,,,,,,,
departure,active,lba,egnm,10,51.0,2022-09-03t16:20:00.000,2022-09-03t17:11:00.000,,,,pfo,lcph,,,2022-09-03t23:00:00.000,,jet2,ls,exs,405,ls405,exs405,,,,,,,,,,,
departure,active,lba,egnm,5,80.0,2022-09-03t16:35:00.000,2022-09-03t17:55:00.000,,,,ayt,ltai,1,,2022-09-03t23:05:00.000,,jet2,ls,exs,213,ls213,exs213,,,,,,,,,,,
departure,active,lba,egnm,,61.0,2022-09-03t16:35:00.000,2022-09-03t17:36:00.000,,,,lei,leam,1,2,2022-09-03t20:50:00.000,,jet2,ls,exs,269,ls269,exs269,,,,,,,,,,,
departure,active,lba,egnm,6,,2022-09-03t16:40:00.000,2022-09-03t16:40:00.000,,,,fao,lpfr,,,2022-09-03t19:50:00.000,,jet2,ls,exs,247,ls247,exs247,,,,,,,,,,,
departure,active,lba,egnm,6,60.0,2022-09-03t16:45:00.000,2022-09-03t17:45:00.000,,,,dlm,ltbs,i,,2022-09-03t23:05:00.000,,jet2,ls,exs,475,ls475,exs475,,,,,,,,,,,
departure,active,lba,egnm,10,14.0,2022-09-03t16:55:00.000,2022-09-03t17:09:00.000,,,,lpa,gclp,,36,2022-09-03t21:40:00.000,,jet2,ls,exs,477,ls477,exs477,,,,,,,,,,,
departure,active,lba,egnm,2,50.0,2022-09-03t18:00:00.000,2022-09-03t18:50:00.000,,,,alc,leal,,7b,2022-09-03t21:55:00.000,,jet2,ls,exs,275,ls275,exs275,,,,,,,,,,,
departure,active,lba,egnm,3,,2022-09-03t18:05:00.000,2022-09-03t18:05:00.000,,,,agp,lemg,,,2022-09-03t22:10:00.000,,jet2,ls,exs,265,ls265,exs265,,,,,,,,,,,
departure,active,lba,egnm,8,210.0,2022-09-03t19:25:00.000,2022-09-03t22:55:00.000,,,,pmi,lepa,,01,2022-09-03t23:10:00.000,,jet2,ls,exs,227,ls227,exs227,,,,,,,,,,,
departure,active,lba,egnm,,,2022-09-04t06:00:00.000,2022-09-04t06:00:00.000,,,,bjv,ltfe,i,,2022-09-04t12:15:00.000,,jet2,ls,exs,215,ls215,exs215,,,,,,,,,,,
departure,active,lba,egnm,1,,2022-09-04t06:20:00.000,2022-09-04t06:20:00.000,,,,mah,lemh,ter1,06,2022-09-04t10:10:00.000,,jet2,ls,exs,375,ls375,exs375,,,,,,,,,,,
departure,active,lba,egnm,5,,2022-09-04t06:45:00.000,2022-09-04t06:45:00.000,,,,agp,lemg,,,2022-09-04t10:50:00.000,,jet2,ls,exs,185,ls185,exs185,,,,,,,,,,,
departure,active,lba,egnm,,,2022-09-04t07:00:00.000,2022-09-04t07:00:00.000,,,,gro,lege,1,,2022-09-04t10:30:00.000,,jet2,ls,exs,255,ls255,exs255,,,,,,,,,,,
departure,active,lba,egnm,10,,2022-09-04t07:00:00.000,2022-09-04t07:00:00.000,,,,pmi,lepa,,10,2022-09-04t10:45:00.000,,jet2,ls,exs,257,ls257,exs257,,,,,,,,,,,
departure,active,lba,egnm,,,2022-09-04t07:00:00.000,2022-09-04t07:00:00.000,,,,alc,leal,,4a,2022-09-04t10:55:00.000,,jet2,ls,exs,271,ls271,exs271,,,,,,,,,,,
departure,active,lba,egnm,,15.0,2022-09-04t07:00:00.000,2022-09-04t07:15:00.000,,,,fnc,lpma,,,2022-09-04t11:00:00.000,,jet2,ls,exs,389,ls389,exs389,,,,,,,,,,,
departure,active,lba,egnm,,,2022-09-04t07:15:00.000,2022-09-04t07:15:00.000,,,,zth,lgza,,,2022-09-04t13:00:00.000,,jet2,ls,exs,447,ls447,exs447,,,,,,,,,,,
departure,active,lba,egnm,,10.0,2022-09-04t07:45:00.000,2022-09-04t07:55:00.000,,,,ibz,leib,1,05,2022-09-04t11:35:00.000,,jet2,ls,exs,197,ls197,exs197,,,,,,,,,,,
departure,active,lba,egnm,,,2022-09-04t08:00:00.000,2022-09-04t08:00:00.000,,,,fco,lirf,3,4,2022-09-04t11:50:00.000,,jet2,ls,exs,331,ls331,exs331,,,,,,,,,,,
departure,active,lba,egnm,,,2022-09-04t08:10:00.000,2022-09-04t08:10:00.000,,,,dbv,lddu,,,2022-09-04t12:10:00.000,,jet2,ls,exs,439,ls439,exs439,,,,,,,,,,,
departure,active,lba,egnm,,,2022-09-04t08:15:00.000,2022-09-04t08:15:00.000,,,,fao,lpfr,,,2022-09-04t11:25:00.000,,jet2,ls,exs,251,ls251,exs251,,,,,,,,,,,
departure,active,lba,egnm,9,4.0,2022-09-04t09:05:00.000,2022-09-04t09:05:00.000,2022-09-04t09:08:00.000,2022-09-04t09:08:00.000,2022-09-04t09:08:00.000,pmi,lepa,,04,2022-09-04t12:50:00.000,2022-09-04t12:31:00.000,jet2,ls,exs,229,ls229,exs229,,,,,,,,,,,
departure,active,lba,egnm,3,,2022-09-04t13:25:00.000,2022-09-04t13:25:00.000,2022-09-04t13:24:00.000,2022-09-04t13:24:00.000,2022-09-04t13:24:00.000,cdg,lfpg,3,03,2022-09-04t15:55:00.000,2022-09-04t15:35:00.000,jet2,ls,exs,315,ls315,exs315,,,,,,,,,,,
departure,active,lba,egnm,5,20.0,2022-09-04t14:25:00.000,2022-09-04t14:45:00.000,,,,nap,lirn,,,2022-09-04t18:30:00.000,,jet2,ls,exs,365,ls365,exs365,,,,,,,,,,,
departure,active,lba,egnm,6,,2022-09-04t14:55:00.000,2022-09-04t14:55:00.000,2022-09-04t14:55:00.000,2022-09-04t14:55:00.000,2022-09-04t14:55:00.000,ace,gcrr,1,7,2022-09-04t19:25:00.000,2022-09-04t19:03:00.000,jet2,ls,exs,217,ls217,exs217,,,,,,,,,,,
departure,active,lba,egnm,3,10.0,2022-09-04t15:20:00.000,2022-09-04t15:20:00.000,2022-09-04t15:30:00.000,2022-09-04t15:30:00.000,2022-09-04t15:30:00.000,tfs,gcts,,b4,2022-09-04t19:55:00.000,2022-09-04t19:46:00.000,jet2,ls,exs,223,ls223,exs223,,,,,,,,,,,
departure,active,lba,egnm,7,6.0,2022-09-04t15:20:00.000,2022-09-04t15:20:00.000,2022-09-04t15:25:00.000,2022-09-04t15:25:00.000,2022-09-04t15:25:00.000,lca,lclk,,,2022-09-04t22:10:00.000,2022-09-04t21:52:00.000,jet2,ls,exs,465,ls465,exs465,,,,,,,,,,,
departure,active,lba,egnm,9,,2022-09-04t15:45:00.000,2022-09-04t15:45:00.000,,,,agp,lemg,,,2022-09-04t19:50:00.000,,jet2,ls,exs,265,ls265,exs265,,,,,,,,,,,
departure,active,lba,egnm,2,33.0,2022-09-04t16:15:00.000,2022-09-04t16:30:00.000,2022-09-04t16:47:00.000,2022-09-04t16:47:00.000,2022-09-04t16:47:00.000,fao,lpfr,,,2022-09-04t19:25:00.000,2022-09-04t19:33:00.000,jet2,ls,exs,247,ls247,exs247,,,,,9.0,,,,,,
departure,active,lba,egnm,10,8.0,2022-09-04t16:15:00.000,2022-09-04t16:15:00.000,2022-09-04t16:23:00.000,2022-09-04t16:23:00.000,2022-09-04t16:23:00.000,ibz,leib,1,05,2022-09-04t20:05:00.000,2022-09-04t19:55:00.000,jet2,ls,exs,263,ls263,exs263,,,,,,,,,,,
departure,active,lba,egnm,6,17.0,2022-09-04t16:35:00.000,2022-09-04t16:35:00.000,2022-09-04t16:52:00.000,2022-09-04t16:52:00.000,2022-09-04t16:52:00.000,ayt,ltai,1,,2022-09-04t23:05:00.000,2022-09-04t22:39:00.000,jet2,ls,exs,213,ls213,exs213,,,,,,,,,,,
departure,active,lba,egnm,5,11.0,2022-09-04t16:35:00.000,2022-09-04t16:35:00.000,2022-09-04t16:45:00.000,2022-09-04t16:45:00.000,2022-09-04t16:45:00.000,dlm,ltbs,i,,2022-09-04t22:55:00.000,2022-09-04t22:41:00.000,jet2,ls,exs,475,ls475,exs475,,,,,,,,,,,
departure,active,lba,egnm,7,,2022-09-04t16:40:00.000,2022-09-04t16:40:00.000,,,,kgs,lgko,,,2022-09-04t22:50:00.000,,jet2,ls,exs,355,ls355,exs355,,,,,,,,,,,
departure,active,lba,egnm,8,14.0,2022-09-04t16:55:00.000,2022-09-04t17:09:00.000,,,,chq,lgsa,,,2022-09-04t22:55:00.000,,jet2,ls,exs,283,ls283,exs283,,,,,,,,,,,
departure,active,lba,egnm,10,11.0,2022-09-04t17:30:00.000,2022-09-04t17:30:00.000,2022-09-04t17:40:00.000,2022-09-04t17:40:00.000,2022-09-04t17:40:00.000,alc,leal,,4b,2022-09-04t21:25:00.000,2022-09-04t21:14:00.000,jet2,ls,exs,273,ls273,exs273,,,,,,,,,,,
departure,active,lba,egnm,3,9.0,2022-09-04t17:55:00.000,2022-09-04t18:26:00.000,2022-09-04t18:04:00.000,2022-09-04t18:04:00.000,2022-09-04t18:04:00.000,pmi,lepa,,03,2022-09-04t21:40:00.000,2022-09-04t21:24:00.000,jet2,ls,exs,227,ls227,exs227,,,,,,,,,,,
departure,active,lba,egnm,,,2022-09-05t06:00:00.000,2022-09-05t06:00:00.000,,,,efl,lgkf,,,2022-09-05t11:45:00.000,,jet2,ls,exs,253,ls253,exs253,,,,,,,,,,,
departure,active,lba,egnm,,,2022-09-05t06:00:00.000,2022-09-05t06:00:00.000,,,,reu,lers,t1,1,2022-09-05t09:35:00.000,,jet2,ls,exs,297,ls297,exs297,,,,,,,,,,,
departure,active,lba,egnm,,,2022-09-05t06:00:00.000,2022-09-05t06:00:00.000,,,,her,lgir,,,2022-09-05t12:10:00.000,,jet2,ls,exs,443,ls443,exs443,,,,,,,,,,,
departure,active,lba,egnm,,,2022-09-05t06:10:00.000,,,,,ace,gcrr,1,1,2022-09-05t10:40:00.000,,jet2,ls,exs,217,ls217,exs217,,,,,,,,,,,
departure,active,lba,egnm,,,2022-09-05t06:15:00.000,2022-09-05t06:15:00.000,,,,mah,lemh,ter1,05,2022-09-05t10:10:00.000,,jet2,ls,exs,375,ls375,exs375,,,,,,,,,,,
departure,active,lba,egnm,,,2022-09-05t06:20:00.000,2022-09-05t06:20:00.000,,,,bcn,lebl,1,45,2022-09-05t09:55:00.000,,jet2,ls,exs,231,ls231,exs231,,,,,,,,,,,
departure,active,lba,egnm,,,2022-09-05t06:25:00.000,2022-09-05t06:25:00.000,,,,her,lgir,,,2022-09-05t12:35:00.000,,jet2,ls,exs,209,ls209,exs209,,,,,,,,,,,
departure,active,lba,egnm,,,2022-09-05t07:00:00.000,2022-09-05t07:00:00.000,,,,agp,lemg,,,2022-09-05t11:05:00.000,,jet2,ls,exs,185,ls185,exs185,,,,,,,,,,,
departure,active,lba,egnm,,,2022-09-05t07:00:00.000,,,,,pmi,lepa,,01,2022-09-05t10:45:00.000,,jet2,ls,exs,257,ls257,exs257,,,,,,,,,,,
departure,active,lba,egnm,,,2022-09-05t07:15:00.000,2022-09-05t07:15:00.000,,,,boj,lbbg,,,2022-09-05t12:45:00.000,,jet2,ls,exs,281,ls281,exs281,,,,,,,,,,,
departure,active,lba,egnm,5,8.0,2022-09-05t08:00:00.000,,2022-09-05t08:08:00.000,2022-09-05t08:08:00.000,2022-09-05t08:08:00.000,alc,leal,,3b,2022-09-05t11:55:00.000,2022-09-05t11:40:00.000,jet2,ls,exs,271,ls271,exs271,,,,,,,,,,,
departure,active,lba,egnm,8,5.0,2022-09-05t08:15:00.000,,2022-09-05t08:19:00.000,2022-09-05t08:19:00.000,2022-09-05t08:19:00.000,fao,lpfr,,,2022-09-05t11:25:00.000,2022-09-05t11:01:00.000,jet2,ls,exs,251,ls251,exs251,,,,,,,,,,,
departure,active,lba,egnm,,21.0,2022-09-05t12:35:00.000,2022-09-05t12:56:00.000,,,,prg,lkpr,1,12,2022-09-05t15:50:00.000,,jet2,ls,exs,195,ls195,exs195,,,,,,,,,,,
departure,active,lba,egnm,5,2.0,2022-09-05t13:25:00.000,2022-09-05t13:25:00.000,2022-09-05t13:27:00.000,2022-09-05t13:27:00.000,2022-09-05t13:27:00.000,cdg,lfpg,3,01,2022-09-05t15:55:00.000,2022-09-05t15:34:00.000,jet2,ls,exs,315,ls315,exs315,,,,,,,,,,,
departure,active,lba,egnm,7,10.0,2022-09-05t15:05:00.000,2022-09-05t15:15:00.000,,,,fao,lpfr,,,2022-09-05t18:15:00.000,,jet2,ls,exs,247,ls247,exs247,,,,,,,,,,,
departure,active,lba,egnm,3,20.0,2022-09-05t15:10:00.000,2022-09-05t15:30:00.000,,,,pfo,lcph,,,2022-09-05t21:50:00.000,,jet2,ls,exs,405,ls405,exs405,,,,,,,,,,,
departure,active,lba,egnm,5,8.0,2022-09-05t15:50:00.000,2022-09-05t16:00:00.000,2022-09-05t15:58:00.000,2022-09-05t15:58:00.000,2022-09-05t15:58:00.000,lca,lclk,,,2022-09-05t22:40:00.000,2022-09-05t22:20:00.000,jet2,ls,exs,465,ls465,exs465,,,,,,,,,,,
departure,active,lba,egnm,10,23.0,2022-09-05t16:00:00.000,2022-09-05t16:15:00.000,2022-09-05t16:22:00.000,2022-09-05t16:22:00.000,2022-09-05t16:22:00.000,ibz,leib,1,09,2022-09-05t19:50:00.000,2022-09-05t19:50:00.000,jet2,ls,exs,197,ls197,exs197,,,,,1.0,,,,,,
departure,active,lba,egnm,1,12.0,2022-09-05t16:20:00.000,2022-09-05t16:20:00.000,2022-09-05t16:31:00.000,2022-09-05t16:31:00.000,2022-09-05t16:31:00.000,pmi,lepa,,06,2022-09-05t20:05:00.000,2022-09-05t19:55:00.000,jet2,ls,exs,289,ls289,exs289,,,,,,,,,,,
departure,active,lba,egnm,6,20.0,2022-09-05t16:25:00.000,2022-09-05t16:45:00.000,,,,agp,lemg,,,2022-09-05t20:30:00.000,,jet2,ls,exs,265,ls265,exs265,,,,,,,,,,,
departure,active,lba,egnm,3,15.0,2022-09-05t16:35:00.000,2022-09-05t16:50:00.000,,,,ayt,ltai,1,,2022-09-05t23:05:00.000,,jet2,ls,exs,213,ls213,exs213,,,,,,,,,,,
departure,active,lba,egnm,9,30.0,2022-09-05t16:40:00.000,2022-09-05t17:10:00.000,,,,dlm,ltbs,i,,2022-09-05t22:55:00.000,,jet2,ls,exs,475,ls475,exs475,,,,,,,,,,,
departure,active,lba,egnm,,35.0,2022-09-05t16:50:00.000,2022-09-05t17:25:00.000,,,,tfs,gcts,,b1,2022-09-05t21:25:00.000,,jet2,ls,exs,223,ls223,exs223,,,,,,,,,,,
departure,active,lba,egnm,10,9.0,2022-09-05t17:10:00.000,2022-09-05t17:10:00.000,2022-09-05t17:18:00.000,2022-09-05t17:18:00.000,2022-09-05t17:18:00.000,bud,lhbp,2b,,2022-09-05t20:55:00.000,2022-09-05t20:35:00.000,jet2,ls,exs,431,ls431,exs431,,,,,,,,,,,
departure,active,lba,egnm,7,,2022-09-05t17:55:00.000,2022-09-05t17:55:00.000,,,,alc,leal,,3b,2022-09-05t21:50:00.000,,jet2,ls,exs,273,ls273,exs273,,,,,,,,,,,
departure,active,lba,egnm,,16.0,2022-09-05t18:35:00.000,2022-09-05t18:51:00.000,,,,pmi,lepa,,03,2022-09-05t22:20:00.000,,jet2,ls,exs,237,ls237,exs237,,,,,,,,,,,
departure,active,lba,egnm,,,2022-09-06t06:00:00.000,2022-09-06t06:00:00.000,,,,her,lgir,,,2022-09-06t12:10:00.000,,jet2,ls,exs,443,ls443,exs443,,,,,,,,,,,
departure,active,lba,egnm,,,2022-09-06t06:05:00.000,2022-09-06t06:05:00.000,,,,fue,gcfv,,5,2022-09-06t10:35:00.000,,jet2,ls,exs,249,ls249,exs249,,,,,,,,,,,
departure,active,lba,egnm,,,2022-09-06t06:10:00.000,2022-09-06t06:10:00.000,,,,ace,gcrr,1,5,2022-09-06t10:40:00.000,,jet2,ls,exs,217,ls217,exs217,,,,,,,,,,,
departure,active,lba,egnm,,,2022-09-06t06:15:00.000,2022-09-06t06:15:00.000,,,,tfs,gcts,,b4,2022-09-06t10:50:00.000,,jet2,ls,exs,243,ls243,exs243,,,,,,,,,,,
departure,active,lba,egnm,,,2022-09-06t06:15:00.000,2022-09-06t06:15:00.000,,,,skg,lgts,,,2022-09-06t11:55:00.000,,jet2,ls,exs,261,ls261,exs261,,,,,,,,,,,
departure,active,lba,egnm,,,2022-09-06t07:00:00.000,2022-09-06t07:00:00.000,,,,agp,lemg,,,2022-09-06t11:05:00.000,,jet2,ls,exs,185,ls185,exs185,,,,,,,,,,,
departure,active,lba,egnm,,,2022-09-06t07:05:00.000,2022-09-06t07:05:00.000,,,,pmi,lepa,,07,2022-09-06t10:40:00.000,,jet2,ls,exs,257,ls257,exs257,,,,,,,,,,,
departure,active,lba,egnm,,,2022-09-06t07:35:00.000,2022-09-06t07:35:00.000,,,,ibz,leib,1,09,2022-09-06t11:25:00.000,,jet2,ls,exs,197,ls197,exs197,,,,,,,,,,,
departure,active,lba,egnm,,,2022-09-06t07:35:00.000,2022-09-06t07:35:00.000,,,,spu,ldsp,,,2022-09-06t11:30:00.000,,jet2,ls,exs,245,ls245,exs245,,,,,,,,,,,
departure,active,lba,egnm,,,2022-09-06t07:40:00.000,2022-09-06t07:40:00.000,,,,cfu,lgkr,,,2022-09-06t13:10:00.000,,jet2,ls,exs,259,ls259,exs259,,,,,,,,,,,
departure,active,lba,egnm,10,,2022-09-06t08:15:00.000,2022-09-06t08:15:00.000,2022-09-06t08:15:00.000,2022-09-06t08:15:00.000,2022-09-06t08:15:00.000,fao,lpfr,,,2022-09-06t11:25:00.000,2022-09-06t10:59:00.000,jet2,ls,exs,251,ls251,exs251,,,,,,,,,,,
departure,active,lba,egnm,6,4.0,2022-09-06t08:30:00.000,2022-09-06t08:30:00.000,2022-09-06t08:34:00.000,2022-09-06t08:34:00.000,2022-09-06t08:34:00.000,alc,leal,,3b,2022-09-06t12:25:00.000,2022-09-06t12:08:00.000,jet2,ls,exs,271,ls271,exs271,,,,,,,,,,,
departure,active,lba,egnm,2,6.0,2022-09-06t14:15:00.000,2022-09-06t14:21:00.000,,,,jer,egjj,,,2022-09-06t15:30:00.000,,jet2,ls,exs,175,ls175,exs175,,,,,,,,,,,
departure,active,lba,egnm,3,21.0,2022-09-06t15:10:00.000,2022-09-06t15:10:00.000,2022-09-06t15:31:00.000,2022-09-06t15:31:00.000,2022-09-06t15:31:00.000,mah,lemh,ter1,06,2022-09-06t18:55:00.000,2022-09-06t18:32:00.000,jet2,ls,exs,375,ls375,exs375,,,,,,,,,,,
departure,active,lba,egnm,5,30.0,2022-09-06t15:25:00.000,2022-09-06t15:55:00.000,,,,kgs,lgko,,,2022-09-06t21:35:00.000,,jet2,ls,exs,355,ls355,exs355,,,,,,,,,,,
departure,active,lba,egnm,10,,2022-09-06t15:30:00.000,2022-09-06t15:30:00.000,,,,alc,leal,,7b,2022-09-06t19:25:00.000,,jet2,ls,exs,273,ls273,exs273,,,,,,,,,,,
departure,active,lba,egnm,7,,2022-09-06t15:45:00.000,2022-09-06t15:45:00.000,,,,agp,lemg,,,2022-09-06t19:50:00.000,,jet2,ls,exs,265,ls265,exs265,,,,,,,,,,,
departure,active,lba,egnm,,23.0,2022-09-06t16:15:00.000,2022-09-06t16:38:00.000,,,,ibz,leib,1,08,2022-09-06t20:05:00.000,,jet2,ls,exs,263,ls263,exs263,,,,,,,,,,,
departure,active,lba,egnm,,25.0,2022-09-06t16:25:00.000,2022-09-06t16:50:00.000,,,,rho,lgrp,,,2022-09-06t22:45:00.000,,jet2,ls,exs,421,ls421,exs421,,,,,,,,,,,
departure,active,lba,egnm,,10.0,2022-09-06t16:35:00.000,2022-09-06t16:45:00.000,,,,ayt,ltai,1,,2022-09-06t23:05:00.000,,jet2,ls,exs,213,ls213,exs213,,,,,,,,,,,
departure,active,lba,egnm,,10.0,2022-09-06t16:40:00.000,2022-09-06t16:50:00.000,,,,dlm,ltbs,i,,2022-09-06t22:55:00.000,,jet2,ls,exs,475,ls475,exs475,,,,,,,,,,,
departure,active,lba,egnm,,,2022-09-06t16:55:00.000,2022-09-06t16:55:00.000,,,,pmi,lepa,,05,2022-09-06t20:40:00.000,,jet2,ls,exs,229,ls229,exs229,,,,,,,,,,,
departure,active,lba,egnm,,,2022-09-06t16:55:00.000,2022-09-06t16:55:00.000,,,,lpa,gclp,,37,2022-09-06t21:40:00.000,,jet2,ls,exs,477,ls477,exs477,,,,,,,,,,,
departure,active,lba,egnm,7,30.0,2022-09-06t17:15:00.000,2022-09-06t17:15:00.000,2022-09-06t17:44:00.000,2022-09-06t17:44:00.000,2022-09-06t17:44:00.000,tfs,gcts,,a5,2022-09-06t21:50:00.000,2022-09-06t22:00:00.000,jet2,ls,exs,223,ls223,exs223,,,,,11.0,,,,,,
departure,active,lba,egnm,8,15.0,2022-09-06t18:10:00.000,2022-09-06t18:25:00.000,,,,pmi,lepa,,01,2022-09-06t21:55:00.000,,jet2,ls,exs,227,ls227,exs227,,,,,,,,,,,
departure,active,lba,egnm,3,14.0,2022-09-07t06:00:00.000,2022-09-07t06:15:00.000,2022-09-07t06:13:00.000,2022-09-07t06:13:00.000,2022-09-07t06:13:00.000,bjv,ltfe,i,,2022-09-07t12:15:00.000,2022-09-07t12:01:00.000,jet2,ls,exs,215,ls215,exs215,,,,,,,,,,,
departure,active,lba,egnm,5,25.0,2022-09-07t06:00:00.000,2022-09-07t06:20:00.000,2022-09-07t06:24:00.000,2022-09-07t06:24:00.000,2022-09-07t06:24:00.000,mla,lmml,,,2022-09-07t10:35:00.000,2022-09-07t10:34:00.000,jet2,ls,exs,239,ls239,exs239,,,,,,,,,,,
departure,active,lba,egnm,9,21.0,2022-09-07t06:00:00.000,2022-09-07t06:15:00.000,2022-09-07t06:21:00.000,2022-09-07t06:21:00.000,2022-09-07t06:21:00.000,adb,ltbj,i,4,2022-09-07t12:15:00.000,2022-09-07t11:59:00.000,jet2,ls,exs,279,ls279,exs279,,,,,,,,,,,
departure,active,lba,egnm,10,13.0,2022-09-07t06:10:00.000,2022-09-07t06:10:00.000,2022-09-07t06:22:00.000,2022-09-07t06:22:00.000,2022-09-07t06:22:00.000,ace,gcrr,1,7,2022-09-07t10:40:00.000,2022-09-07t10:27:00.000,jet2,ls,exs,217,ls217,exs217,,,,,,,,,,,
departure,active,lba,egnm,8,,2022-09-07t07:00:00.000,2022-09-07t07:00:00.000,,,,agp,lemg,,,2022-09-07t11:05:00.000,,jet2,ls,exs,185,ls185,exs185,,,,,,,,,,,
departure,active,lba,egnm,9,,2022-09-07t07:00:00.000,2022-09-07t07:00:00.000,,,,pmi,lepa,,07,2022-09-07t10:45:00.000,,jet2,ls,exs,257,ls257,exs257,,,,,,,,,,,
departure,active,lba,egnm,6,,2022-09-07t07:00:00.000,2022-09-07t07:00:00.000,,,,reu,lers,t1,1,2022-09-07t10:35:00.000,,jet2,ls,exs,297,ls297,exs297,,,,,,,,,,,
departure,active,lba,egnm,1,,2022-09-07t07:25:00.000,2022-09-07t07:25:00.000,,,,nap,lirn,,,2022-09-07t11:30:00.000,,jet2,ls,exs,365,ls365,exs365,,,,,,,,,,,
departure,active,lba,egnm,,,2022-09-07t07:40:00.000,2022-09-07t07:40:00.000,,,,fao,lpfr,,,2022-09-07t10:50:00.000,,jet2,ls,exs,251,ls251,exs251,,,,,,,,,,,
departure,active,lba,egnm,,,2022-09-07t07:45:00.000,2022-09-07t07:45:00.000,,,,cta,licc,,,2022-09-07t12:15:00.000,,jet2,ls,exs,293,ls293,exs293,,,,,,,,,,,
departure,active,lba,egnm,,,2022-09-07t08:30:00.000,2022-09-07t08:30:00.000,,,,alc,leal,,4b,2022-09-07t12:25:00.000,,jet2,ls,exs,271,ls271,exs271,,,,,,,,,,,
departure,active,lba,egnm,,,2022-09-07t09:00:00.000,2022-09-07t09:00:00.000,,,,vrn,lipx,,,2022-09-07t12:15:00.000,,jet2,ls,exs,461,ls461,exs461,,,,,,,,,,,
departure,active,lba,egnm,5,5.0,2022-09-07t13:45:00.000,2022-09-07t14:01:00.000,2022-09-07t13:50:00.000,2022-09-07t13:50:00.000,2022-09-07t13:50:00.000,efl,lgkf,,,2022-09-07t19:30:00.000,2022-09-07t19:08:00.000,jet2,ls,exs,253,ls253,exs253,,,,,,,,,,,
departure,active,lba,egnm,3,28.0,2022-09-07t14:25:00.000,2022-09-07t14:53:00.000,,,,jsi,lgsk,,,2022-09-07t20:10:00.000,,jet2,ls,exs,207,ls207,exs207,,,,,,,,,,,
departure,active,lba,egnm,5,34.0,2022-09-07t15:10:00.000,2022-09-07t15:34:00.000,2022-09-07t15:44:00.000,2022-09-07t15:44:00.000,2022-09-07t15:44:00.000,pfo,lcph,,,2022-09-07t21:50:00.000,2022-09-07t22:05:00.000,jet2,ls,exs,405,ls405,exs405,,,,,16.0,,,,,,
departure,active,lba,egnm,10,14.0,2022-09-07t15:15:00.000,2022-09-07t16:25:00.000,2022-09-07t15:28:00.000,2022-09-07t15:28:00.000,2022-09-07t15:28:00.000,fao,lpfr,,,2022-09-07t18:20:00.000,2022-09-07t18:16:00.000,jet2,ls,exs,247,ls247,exs247,,,,,,,,,,,
departure,active,lba,egnm,10,49.0,2022-09-07t15:50:00.000,2022-09-07t16:39:00.000,,,,lca,lclk,,,2022-09-07t22:40:00.000,,jet2,ls,exs,465,ls465,exs465,,,,,,,,,,,
