type,status,departure.iataCode,departure.icaoCode,departure.gate,departure.delay,departure.scheduledTime,departure.estimatedTime,departure.actualTime,departure.estimatedRunway,departure.actualRunway,arrival.iataCode,arrival.icaoCode,arrival.scheduledTime,arrival.estimatedTime,airline.name,airline.iataCode,airline.icaoCode,flight.number,flight.iataNumber,flight.icaoNumber,arrival.terminal,arrival.baggage,arrival.gate,arrival.actualTime,arrival.estimatedRunway,arrival.actualRunway,arrival.delay
departure,active,ltn,eggw,2,10.0,2022-01-06t06:30:00.000,2022-01-06t06:30:00.000,2022-01-06t06:40:00.000,2022-01-06t06:40:00.000,2022-01-06t06:40:00.000,dub,eidw,2022-01-06t07:45:00.000,2022-01-06t07:36:00.000,ryanair,fr,ryr,331,fr331,ryr331,1,7,1xs,,,,
departure,active,ltn,eggw,2,,2022-01-06t10:05:00.000,2022-01-06t10:05:00.000,2022-01-06t10:03:00.000,2022-01-06t10:03:00.000,2022-01-06t10:03:00.000,noc,eikn,2022-01-06t11:30:00.000,2022-01-06t11:14:00.000,ryanair,fr,ryr,8142,fr8142,ryr8142,,,,,,,
departure,active,ltn,eggw,2,12.0,2022-01-06t10:25:00.000,2022-01-06t10:25:00.000,2022-01-06t10:37:00.000,2022-01-06t10:37:00.000,2022-01-06t10:37:00.000,nap,lirn,2022-01-06t14:05:00.000,2022-01-06t13:56:00.000,ryanair,fr,ryr,5455,fr5455,ryr5455,,,,,,,
departure,active,ltn,eggw,2,3.0,2022-01-06t11:35:00.000,2022-01-06t11:35:00.000,2022-01-06t11:38:00.000,2022-01-06t11:38:00.000,2022-01-06t11:38:00.000,krk,epkk,2022-01-06t15:00:00.000,2022-01-06t14:37:00.000,ryanair,fr,ryr,1813,fr1813,ryr1813,t,,,,,,
departure,active,ltn,eggw,2,2.0,2022-01-06t12:10:00.000,2022-01-06t12:10:00.000,2022-01-06t12:12:00.000,2022-01-06t12:12:00.000,2022-01-06t12:12:00.000,kun,eyka,2022-01-06t16:45:00.000,2022-01-06t16:30:00.000,ryanair,fr,ryr,3466,fr3466,ryr3466,,,,,,,
departure,active,ltn,eggw,2,9.0,2022-01-06t14:15:00.000,2022-01-06t14:15:00.000,2022-01-06t14:23:00.000,2022-01-06t14:23:00.000,2022-01-06t14:23:00.000,dub,eidw,2022-01-06t15:30:00.000,2022-01-06t15:17:00.000,ryanair,fr,ryr,338,fr338,ryr338,1,6,113,,,,
departure,active,ltn,eggw,2,3.0,2022-01-06t15:30:00.000,2022-01-06t15:30:00.000,2022-01-06t15:33:00.000,2022-01-06t15:33:00.000,2022-01-06t15:33:00.000,kir,eiky,2022-01-06t17:00:00.000,2022-01-06t16:36:00.000,ryanair,fr,ryr,842,fr842,ryr842,,,,,,,
departure,active,ltn,eggw,2,,2022-01-06t17:00:00.000,2022-01-06t17:00:00.000,,,,agp,lemg,2022-01-06t20:45:00.000,,ryanair,fr,ryr,7784,fr7784,ryr7784,,,,,,,
departure,active,ltn,eggw,2,,2022-01-06t17:40:00.000,2022-01-06t17:40:00.000,,,,rze,eprz,2022-01-06t21:05:00.000,,ryanair,fr,ryr,3472,fr3472,ryr3472,,,,,,,
departure,active,ltn,eggw,2,,2022-01-06t17:45:00.000,2022-01-06t17:45:00.000,,,,alc,leal,2022-01-06t21:15:00.000,,ryanair,fr,ryr,3770,fr3770,ryr3770,,,,,,,
departure,active,ltn,eggw,2,5.0,2022-01-06t18:30:00.000,2022-01-06t18:30:00.000,2022-01-06t18:35:00.000,2022-01-06t18:35:00.000,2022-01-06t18:35:00.000,ork,eick,2022-01-06t19:50:00.000,2022-01-06t19:41:00.000,ryanair,fr,ryr,7680,fr7680,ryr7680,,,,,,,
departure,active,ltn,eggw,2,6.0,2022-01-06t20:05:00.000,2022-01-06t20:05:00.000,2022-01-06t20:10:00.000,2022-01-06t20:10:00.000,2022-01-06t20:10:00.000,dub,eidw,2022-01-06t21:20:00.000,2022-01-06t21:02:00.000,ryanair,fr,ryr,341,fr341,ryr341,1,6,112,,,,
departure,active,ltn,eggw,1,3.0,2022-01-07t06:30:00.000,2022-01-07t06:30:00.000,2022-01-07t06:32:00.000,2022-01-07t06:32:00.000,2022-01-07t06:32:00.000,dub,eidw,2022-01-07t07:45:00.000,2022-01-07t07:34:00.000,ryanair,fr,ryr,331,fr331,ryr331,1,6,109,,,,
departure,active,ltn,eggw,1,11.0,2022-01-07t06:50:00.000,2022-01-07t06:50:00.000,2022-01-07t07:01:00.000,2022-01-07t07:01:00.000,2022-01-07t07:01:00.000,snn,einn,2022-01-07t08:10:00.000,2022-01-07t08:08:00.000,ryanair,fr,ryr,8624,fr8624,ryr8624,,,,,,,
departure,active,ltn,eggw,1,8.0,2022-01-07t07:30:00.000,2022-01-07t07:30:00.000,2022-01-07t07:38:00.000,2022-01-07t07:38:00.000,2022-01-07t07:38:00.000,bcn,lebl,2022-01-07t10:35:00.000,2022-01-07t10:25:00.000,ryanair,fr,ryr,5090,fr5090,ryr5090,2,43,,,,,
departure,active,ltn,eggw,1,5.0,2022-01-07t08:20:00.000,2022-01-07t08:20:00.000,2022-01-07t08:24:00.000,2022-01-07t08:24:00.000,2022-01-07t08:24:00.000,lpa,gclp,2022-01-07t12:40:00.000,2022-01-07t12:30:00.000,ryanair,fr,ryr,9174,fr9174,ryr9174,,42,,,,,
departure,active,ltn,eggw,1,8.0,2022-01-07t09:00:00.000,2022-01-07t09:00:00.000,2022-01-07t09:07:00.000,2022-01-07t09:07:00.000,2022-01-07t09:07:00.000,mla,lmml,2022-01-07t13:15:00.000,2022-01-07t13:03:00.000,ryanair,fr,ryr,3882,fr3882,ryr3882,,,,,,,
departure,active,ltn,eggw,1,5.0,2022-01-07t09:40:00.000,2022-01-07t09:40:00.000,2022-01-07t09:45:00.000,2022-01-07t09:45:00.000,2022-01-07t09:45:00.000,krk,epkk,2022-01-07t13:05:00.000,2022-01-07t12:37:00.000,ryanair,fr,ryr,1813,fr1813,ryr1813,t,,,,,,
departure,active,ltn,eggw,1,,2022-01-07t10:10:00.000,2022-01-07t10:10:00.000,2022-01-07t10:07:00.000,2022-01-07t10:07:00.000,2022-01-07t10:07:00.000,kir,eiky,2022-01-07t11:40:00.000,2022-01-07t11:14:00.000,ryanair,fr,ryr,842,fr842,ryr842,,,,,,,
departure,active,ltn,eggw,1,,2022-01-07t10:20:00.000,2022-01-07t10:20:00.000,,,,noc,eikn,2022-01-07t11:45:00.000,,ryanair,fr,ryr,8142,fr8142,ryr8142,,,,,,,
departure,active,ltn,eggw,1,4.0,2022-01-07t13:30:00.000,2022-01-07t13:30:00.000,2022-01-07t13:34:00.000,2022-01-07t13:34:00.000,2022-01-07t13:34:00.000,nap,lirn,2022-01-07t17:10:00.000,2022-01-07t16:55:00.000,ryanair,fr,ryr,5455,fr5455,ryr5455,,,,,,,
departure,active,ltn,eggw,1,,2022-01-07t14:10:00.000,2022-01-07t14:10:00.000,,,,kun,eyka,2022-01-07t18:45:00.000,,ryanair,fr,ryr,3466,fr3466,ryr3466,,,,,,,
departure,active,ltn,eggw,1,,2022-01-07t14:15:00.000,2022-01-07t14:15:00.000,,,,dub,eidw,2022-01-07t15:30:00.000,,ryanair,fr,ryr,338,fr338,ryr338,1,7,1xs,,,,
departure,active,ltn,eggw,1,2.0,2022-01-07t15:50:00.000,2022-01-07t15:50:00.000,2022-01-07t15:52:00.000,2022-01-07t15:52:00.000,2022-01-07t15:52:00.000,agp,lemg,2022-01-07t19:35:00.000,2022-01-07t19:16:00.000,ryanair,fr,ryr,7784,fr7784,ryr7784,,,,,,,
departure,active,ltn,eggw,1,,2022-01-07t17:05:00.000,2022-01-07t17:05:00.000,2022-01-07t17:04:00.000,2022-01-07t17:04:00.000,2022-01-07t17:04:00.000,vno,eyvi,2022-01-07t21:45:00.000,2022-01-07t21:22:00.000,ryanair,fr,ryr,3468,fr3468,ryr3468,,,,,,,
departure,active,ltn,eggw,1,2.0,2022-01-07t17:40:00.000,2022-01-07t17:40:00.000,2022-01-07t17:42:00.000,2022-01-07t17:42:00.000,2022-01-07t17:42:00.000,bzg,epby,2022-01-07t20:45:00.000,2022-01-07t20:26:00.000,ryanair,fr,ryr,1640,fr1640,ryr1640,,,,,,,
departure,active,ltn,eggw,1,4.0,2022-01-07t18:15:00.000,2022-01-07t18:15:00.000,2022-01-07t18:19:00.000,2022-01-07t18:19:00.000,2022-01-07t18:19:00.000,blq,lipe,2022-01-07t21:30:00.000,2022-01-07t21:01:00.000,ryanair,fr,ryr,3406,fr3406,ryr3406,,,,,,,
departure,active,ltn,eggw,1,8.0,2022-01-07t19:40:00.000,2022-01-07t19:40:00.000,2022-01-07t19:47:00.000,2022-01-07t19:47:00.000,2022-01-07t19:47:00.000,ork,eick,2022-01-07t21:00:00.000,2022-01-07t20:56:00.000,ryanair,fr,ryr,7680,fr7680,ryr7680,,,,,,,
departure,scheduled,ltn,eggw,1,90.0,2022-01-07t20:20:00.000,2022-01-07t21:50:00.000,,,,dub,eidw,2022-01-07t21:35:00.000,,ryanair,fr,ryr,341,fr341,ryr341,1,8,1xs,,,,
departure,active,ltn,eggw,2,,2022-01-08t06:15:00.000,2022-01-08t06:15:00.000,,,,vno,eyvi,2022-01-08t10:55:00.000,,ryanair,fr,ryr,3468,fr3468,ryr3468,,,,,,,
departure,active,ltn,eggw,2,13.0,2022-01-08t06:30:00.000,2022-01-08t06:30:00.000,2022-01-08t06:42:00.000,2022-01-08t06:42:00.000,2022-01-08t06:42:00.000,dub,eidw,2022-01-08t07:45:00.000,2022-01-08t07:40:00.000,ryanair,fr,ryr,331,fr331,ryr331,1,6,107,,,,
departure,active,ltn,eggw,2,7.0,2022-01-08t06:30:00.000,2022-01-08t06:30:00.000,2022-01-08t06:36:00.000,2022-01-08t06:36:00.000,2022-01-08t06:36:00.000,kun,eyka,2022-01-08t11:05:00.000,2022-01-08t10:49:00.000,ryanair,fr,ryr,3466,fr3466,ryr3466,,,,,,,
departure,active,ltn,eggw,2,9.0,2022-01-08t07:05:00.000,2022-01-08t07:05:00.000,2022-01-08t07:13:00.000,2022-01-08t07:13:00.000,2022-01-08t07:13:00.000,fue,gcfv,2022-01-08t11:20:00.000,2022-01-08t11:03:00.000,ryanair,fr,ryr,7912,fr7912,ryr7912,,4,,,,,
departure,active,ltn,eggw,2,12.0,2022-01-08t07:40:00.000,2022-01-08t07:40:00.000,2022-01-08t07:51:00.000,2022-01-08t07:51:00.000,2022-01-08t07:51:00.000,svq,lezl,2022-01-08t11:25:00.000,2022-01-08t11:16:00.000,ryanair,fr,ryr,1361,fr1361,ryr1361,1,6,,,,,
departure,active,ltn,eggw,2,7.0,2022-01-08t07:40:00.000,2022-01-08t07:40:00.000,2022-01-08t07:46:00.000,2022-01-08t07:46:00.000,2022-01-08t07:46:00.000,noc,eikn,2022-01-08t09:05:00.000,2022-01-08t08:53:00.000,ryanair,fr,ryr,8142,fr8142,ryr8142,,,,,,,
departure,active,ltn,eggw,2,1.0,2022-01-08t09:50:00.000,2022-01-08t09:50:00.000,2022-01-08t09:51:00.000,2022-01-08t09:51:00.000,2022-01-08t09:51:00.000,kir,eiky,2022-01-08t11:20:00.000,2022-01-08t10:57:00.000,ryanair,fr,ryr,842,fr842,ryr842,,,,,,,
departure,active,ltn,eggw,2,7.0,2022-01-08t11:10:00.000,2022-01-08t11:10:00.000,2022-01-08t11:16:00.000,2022-01-08t11:16:00.000,2022-01-08t11:16:00.000,krk,epkk,2022-01-08t14:35:00.000,2022-01-08t14:13:00.000,ryanair,fr,ryr,1813,fr1813,ryr1813,t,,,,,,
departure,active,ltn,eggw,2,6.0,2022-01-08t13:20:00.000,2022-01-08t13:20:00.000,2022-01-08t13:25:00.000,2022-01-08t13:25:00.000,2022-01-08t13:25:00.000,bzr,lfmu,2022-01-08t16:10:00.000,2022-01-08t15:51:00.000,ryanair,fr,ryr,3456,fr3456,ryr3456,,,,,,,
departure,active,ltn,eggw,2,7.0,2022-01-08t14:15:00.000,2022-01-08t14:15:00.000,2022-01-08t14:21:00.000,2022-01-08t14:21:00.000,2022-01-08t14:21:00.000,dub,eidw,2022-01-08t15:30:00.000,2022-01-08t15:15:00.000,ryanair,fr,ryr,338,fr338,ryr338,1,6,107,,,,
departure,active,ltn,eggw,2,15.0,2022-01-08t14:25:00.000,2022-01-08t14:25:00.000,2022-01-08t14:39:00.000,2022-01-08t14:39:00.000,2022-01-08t14:39:00.000,ace,gcrr,2022-01-08t18:30:00.000,2022-01-08t18:33:00.000,ryanair,fr,ryr,3511,fr3511,ryr3511,1,3,,,,,4.0
departure,active,ltn,eggw,2,8.0,2022-01-08t14:30:00.000,2022-01-08t14:30:00.000,2022-01-08t14:38:00.000,2022-01-08t14:38:00.000,2022-01-08t14:38:00.000,agp,lemg,2022-01-08t18:15:00.000,2022-01-08t18:04:00.000,ryanair,fr,ryr,7784,fr7784,ryr7784,,,,,,,
departure,active,ltn,eggw,2,27.0,2022-01-08t16:45:00.000,2022-01-08t17:00:00.000,2022-01-08t17:12:00.000,2022-01-08t17:12:00.000,2022-01-08t17:12:00.000,alc,leal,2022-01-08t20:15:00.000,2022-01-08t20:24:00.000,ryanair,fr,ryr,3770,fr3770,ryr3770,,4b,,,,,10.0
departure,active,ltn,eggw,2,,2022-01-08t17:40:00.000,2022-01-08t17:40:00.000,2022-01-08t17:38:00.000,2022-01-08t17:38:00.000,2022-01-08t17:38:00.000,rze,eprz,2022-01-08t21:05:00.000,2022-01-08t20:44:00.000,ryanair,fr,ryr,3472,fr3472,ryr3472,,,,,,,
departure,active,ltn,eggw,2,15.0,2022-01-08t17:40:00.000,2022-01-08t17:40:00.000,2022-01-08t17:54:00.000,2022-01-08t17:54:00.000,2022-01-08t17:54:00.000,nap,lirn,2022-01-08t21:20:00.000,2022-01-08t21:16:00.000,ryanair,fr,ryr,5455,fr5455,ryr5455,,,,,,,
departure,active,ltn,eggw,2,30.0,2022-01-08t18:05:00.000,2022-01-08t18:35:00.000,,,,trn,limf,2022-01-08t20:55:00.000,,ryanair,fr,ryr,8622,fr8622,ryr8622,,,,,,,
departure,active,ltn,eggw,2,1.0,2022-01-09t06:30:00.000,2022-01-09t06:30:00.000,2022-01-09t06:31:00.000,2022-01-09t06:31:00.000,2022-01-09t06:31:00.000,dub,eidw,2022-01-09t07:45:00.000,2022-01-09t07:25:00.000,ryanair,fr,ryr,331,fr331,ryr331,1,6,105,,,,
departure,active,ltn,eggw,2,17.0,2022-01-09t06:55:00.000,2022-01-09t06:55:00.000,2022-01-09t07:12:00.000,2022-01-09t07:12:00.000,2022-01-09t07:12:00.000,vno,eyvi,2022-01-09t11:35:00.000,2022-01-09t11:29:00.000,ryanair,fr,ryr,3468,fr3468,ryr3468,,,,,,,
departure,active,ltn,eggw,2,16.0,2022-01-09t07:00:00.000,2022-01-09t07:00:00.000,2022-01-09t07:15:00.000,2022-01-09t07:15:00.000,2022-01-09t07:15:00.000,mla,lmml,2022-01-09t11:15:00.000,2022-01-09t11:03:00.000,ryanair,fr,ryr,3882,fr3882,ryr3882,,,,,,,
departure,active,ltn,eggw,2,,2022-01-09t07:10:00.000,2022-01-09t07:10:00.000,2022-01-09t07:08:00.000,2022-01-09t07:08:00.000,2022-01-09t07:08:00.000,kun,eyka,2022-01-09t11:45:00.000,2022-01-09t11:21:00.000,ryanair,fr,ryr,3466,fr3466,ryr3466,,,,,,,
departure,active,ltn,eggw,2,,2022-01-09t07:50:00.000,2022-01-09t07:50:00.000,2022-01-09t07:47:00.000,2022-01-09t07:47:00.000,2022-01-09t07:47:00.000,snn,einn,2022-01-09t09:10:00.000,2022-01-09t08:53:00.000,ryanair,fr,ryr,8624,fr8624,ryr8624,,,,,,,
departure,active,ltn,eggw,2,4.0,2022-01-09t09:05:00.000,2022-01-09t09:05:00.000,2022-01-09t09:08:00.000,2022-01-09t09:08:00.000,2022-01-09t09:08:00.000,nap,lirn,2022-01-09t12:45:00.000,2022-01-09t12:24:00.000,ryanair,fr,ryr,5455,fr5455,ryr5455,,,,,,,
departure,active,ltn,eggw,2,2.0,2022-01-09t09:55:00.000,2022-01-09t09:55:00.000,2022-01-09t09:57:00.000,2022-01-09t09:57:00.000,2022-01-09t09:57:00.000,noc,eikn,2022-01-09t11:20:00.000,2022-01-09t11:07:00.000,ryanair,fr,ryr,8142,fr8142,ryr8142,,,,,,,
departure,active,ltn,eggw,2,9.0,2022-01-09t11:20:00.000,2022-01-09t11:20:00.000,2022-01-09t11:29:00.000,2022-01-09t11:29:00.000,2022-01-09t11:29:00.000,bcn,lebl,2022-01-09t14:25:00.000,2022-01-09t14:05:00.000,ryanair,fr,ryr,5090,fr5090,ryr5090,2,42,,,,,
departure,active,ltn,eggw,2,5.0,2022-01-09t13:50:00.000,2022-01-09t13:50:00.000,2022-01-09t13:55:00.000,2022-01-09t13:55:00.000,2022-01-09t13:55:00.000,tfs,gcts,2022-01-09t18:10:00.000,2022-01-09t17:59:00.000,ryanair,fr,ryr,3513,fr3513,ryr3513,,a4,,,,,
departure,active,ltn,eggw,2,2.0,2022-01-09t14:10:00.000,2022-01-09t14:10:00.000,2022-01-09t14:11:00.000,2022-01-09t14:11:00.000,2022-01-09t14:11:00.000,bzg,epby,2022-01-09t17:15:00.000,2022-01-09t16:57:00.000,ryanair,fr,ryr,1640,fr1640,ryr1640,,,,,,,
departure,active,ltn,eggw,2,,2022-01-09t14:15:00.000,2022-01-09t14:15:00.000,2022-01-09t14:15:00.000,2022-01-09t14:15:00.000,2022-01-09t14:15:00.000,dub,eidw,2022-01-09t15:30:00.000,2022-01-09t15:17:00.000,ryanair,fr,ryr,338,fr338,ryr338,1,7,102,,,,
departure,active,ltn,eggw,2,4.0,2022-01-09t15:10:00.000,2022-01-09t15:10:00.000,2022-01-09t15:14:00.000,2022-01-09t15:14:00.000,2022-01-09t15:14:00.000,blq,lipe,2022-01-09t18:25:00.000,2022-01-09t17:55:00.000,ryanair,fr,ryr,3406,fr3406,ryr3406,,,,,,,
departure,active,ltn,eggw,2,,2022-01-09t15:55:00.000,2022-01-09t15:55:00.000,2022-01-09t15:52:00.000,2022-01-09t15:52:00.000,2022-01-09t15:52:00.000,gnb,lfls,2022-01-09t18:35:00.000,2022-01-09t18:08:00.000,ryanair,fr,ryr,8618,fr8618,ryr8618,,,,,,,
departure,active,ltn,eggw,2,6.0,2022-01-09t17:20:00.000,2022-01-09t17:20:00.000,2022-01-09t17:26:00.000,2022-01-09t17:26:00.000,2022-01-09t17:26:00.000,krk,epkk,2022-01-09t20:45:00.000,2022-01-09t20:22:00.000,ryanair,fr,ryr,1813,fr1813,ryr1813,t,,,,,,
departure,active,ltn,eggw,2,3.0,2022-01-09t17:40:00.000,2022-01-09t17:40:00.000,2022-01-09t17:42:00.000,2022-01-09t17:42:00.000,2022-01-09t17:42:00.000,ork,eick,2022-01-09t19:00:00.000,2022-01-09t18:49:00.000,ryanair,fr,ryr,7680,fr7680,ryr7680,,,,,,,
departure,active,ltn,eggw,2,22.0,2022-01-09t20:05:00.000,2022-01-09t20:15:00.000,2022-01-09t20:27:00.000,2022-01-09t20:27:00.000,2022-01-09t20:27:00.000,dub,eidw,2022-01-09t21:20:00.000,2022-01-09t21:24:00.000,ryanair,fr,ryr,341,fr341,ryr341,1,7,112,,,,4.0
departure,active,ltn,eggw,2,6.0,2022-01-10t06:30:00.000,2022-01-10t06:30:00.000,2022-01-10t06:35:00.000,2022-01-10t06:35:00.000,2022-01-10t06:35:00.000,dub,eidw,2022-01-10t07:45:00.000,2022-01-10t07:32:00.000,ryanair,fr,ryr,331,fr331,ryr331,1,6,113,,,,
departure,active,ltn,eggw,2,4.0,2022-01-10t07:05:00.000,2022-01-10t07:05:00.000,2022-01-10t07:08:00.000,2022-01-10t07:08:00.000,2022-01-10t07:08:00.000,nap,lirn,2022-01-10t10:45:00.000,2022-01-10t10:25:00.000,ryanair,fr,ryr,5455,fr5455,ryr5455,,,,,,,
departure,active,ltn,eggw,,3.0,2022-01-10t13:50:00.000,2022-01-10t13:50:00.000,2022-01-10t13:52:00.000,2022-01-10t13:52:00.000,2022-01-10t13:52:00.000,noc,eikn,2022-01-10t15:15:00.000,2022-01-10t15:02:00.000,ryanair,fr,ryr,8142,fr8142,ryr8142,,,,,,,
departure,active,ltn,eggw,2,4.0,2022-01-10t14:50:00.000,2022-01-10t14:50:00.000,2022-01-10t14:53:00.000,2022-01-10t14:53:00.000,2022-01-10t14:53:00.000,krk,epkk,2022-01-10t18:15:00.000,2022-01-10t17:51:00.000,ryanair,fr,ryr,1813,fr1813,ryr1813,t,,,,,,
departure,active,ltn,eggw,2,7.0,2022-01-11t06:30:00.000,2022-01-11t06:30:00.000,2022-01-11t06:36:00.000,2022-01-11t06:36:00.000,2022-01-11t06:36:00.000,dub,eidw,2022-01-11t07:45:00.000,2022-01-11t07:32:00.000,ryanair,fr,ryr,331,fr331,ryr331,1,6,103,,,,
departure,active,ltn,eggw,2,6.0,2022-01-11t06:50:00.000,2022-01-11t06:50:00.000,2022-01-11t06:55:00.000,2022-01-11t06:55:00.000,2022-01-11t06:55:00.000,kun,eyka,2022-01-11t11:25:00.000,2022-01-11t11:12:00.000,ryanair,fr,ryr,3466,fr3466,ryr3466,,,,,,,
departure,active,ltn,eggw,2,5.0,2022-01-11t15:30:00.000,2022-01-11t15:30:00.000,2022-01-11t15:35:00.000,2022-01-11t15:35:00.000,2022-01-11t15:35:00.000,kir,eiky,2022-01-11t17:00:00.000,2022-01-11t16:44:00.000,ryanair,fr,ryr,842,fr842,ryr842,,,,,,,
departure,active,ltn,eggw,2,6.0,2022-01-11t17:40:00.000,2022-01-11t17:40:00.000,2022-01-11t17:45:00.000,2022-01-11t17:45:00.000,2022-01-11t17:45:00.000,rze,eprz,2022-01-11t21:05:00.000,2022-01-11t20:50:00.000,ryanair,fr,ryr,3472,fr3472,ryr3472,,,,,,,
departure,active,ltn,eggw,2,4.0,2022-01-12t06:30:00.000,2022-01-12t06:30:00.000,2022-01-12t06:34:00.000,2022-01-12t06:34:00.000,2022-01-12t06:34:00.000,dub,eidw,2022-01-12t07:45:00.000,2022-01-12t07:24:00.000,ryanair,fr,ryr,331,fr331,ryr331,1,6,108,,,,
departure,active,ltn,eggw,2,14.0,2022-01-12t07:00:00.000,2022-01-12t07:00:00.000,2022-01-12t07:14:00.000,2022-01-12t07:14:00.000,2022-01-12t07:14:00.000,mla,lmml,2022-01-12t11:15:00.000,2022-01-12t11:05:00.000,ryanair,fr,ryr,3882,fr3882,ryr3882,,,,,,,
departure,active,ltn,eggw,2,17.0,2022-01-12t08:20:00.000,2022-01-12t08:20:00.000,2022-01-12t08:36:00.000,2022-01-12t08:36:00.000,2022-01-12t08:36:00.000,bcn,lebl,2022-01-12t11:25:00.000,2022-01-12t11:20:00.000,ryanair,fr,ryr,5090,fr5090,ryr5090,2,44,,,,,
departure,active,ltn,eggw,,3.0,2022-01-13t06:25:00.000,2022-01-13t06:25:00.000,2022-01-13t06:28:00.000,2022-01-13t06:28:00.000,2022-01-13t06:28:00.000,vno,eyvi,2022-01-13t11:05:00.000,2022-01-13t10:49:00.000,ryanair,fr,ryr,3468,fr3468,ryr3468,,,,,,,
departure,active,ltn,eggw,,,2022-01-13t06:30:00.000,2022-01-13t06:30:00.000,,,,dub,eidw,2022-01-13t07:45:00.000,,ryanair,fr,ryr,331,fr331,ryr331,1,6,1xn,,,,
departure,active,ltn,eggw,1,12.0,2022-01-13t11:35:00.000,2022-01-13t11:35:00.000,2022-01-13t11:47:00.000,2022-01-13t11:47:00.000,2022-01-13t11:47:00.000,krk,epkk,2022-01-13t15:00:00.000,2022-01-13t14:45:00.000,ryanair,fr,ryr,1813,fr1813,ryr1813,t,,,,,,
departure,active,ltn,eggw,1,6.0,2022-01-13t15:30:00.000,2022-01-13t15:30:00.000,2022-01-13t15:36:00.000,2022-01-13t15:36:00.000,2022-01-13t15:36:00.000,kir,eiky,2022-01-13t17:00:00.000,2022-01-13t16:39:00.000,ryanair,fr,ryr,842,fr842,ryr842,,,,,,,
departure,active,ltn,eggw,1,,2022-01-14t09:00:00.000,2022-01-14t09:00:00.000,,,,mla,lmml,2022-01-14t13:15:00.000,,ryanair,fr,ryr,3882,fr3882,ryr3882,,,,,,,
departure,active,ltn,eggw,1,3.0,2022-01-14t09:40:00.000,2022-01-14t09:40:00.000,2022-01-14t09:42:00.000,2022-01-14t09:42:00.000,2022-01-14t09:42:00.000,krk,epkk,2022-01-14t13:05:00.000,2022-01-14t12:39:00.000,ryanair,fr,ryr,1813,fr1813,ryr1813,t,,,,,,
departure,active,ltn,eggw,1,3.0,2022-01-14t10:20:00.000,2022-01-14t10:20:00.000,2022-01-14t10:23:00.000,2022-01-14t10:23:00.000,2022-01-14t10:23:00.000,noc,eikn,2022-01-14t11:45:00.000,2022-01-14t11:29:00.000,ryanair,fr,ryr,8142,fr8142,ryr8142,,,,,,,
departure,active,ltn,eggw,1,,2022-01-14t13:30:00.000,2022-01-14t13:30:00.000,,,,nap,lirn,2022-01-14t17:10:00.000,,ryanair,fr,ryr,5455,fr5455,ryr5455,,,,,,,
departure,active,ltn,eggw,1,17.0,2022-01-14t20:20:00.000,2022-01-14t20:20:00.000,2022-01-14t20:36:00.000,2022-01-14t20:36:00.000,2022-01-14t20:36:00.000,dub,eidw,2022-01-14t21:35:00.000,2022-01-14t21:28:00.000,ryanair,fr,ryr,341,fr341,ryr341,1,7,109,,,,
departure,active,ltn,eggw,,1.0,2022-01-15t06:30:00.000,2022-01-15t06:30:00.000,2022-01-15t06:30:00.000,2022-01-15t06:30:00.000,2022-01-15t06:30:00.000,dub,eidw,2022-01-15t07:45:00.000,2022-01-15t07:23:00.000,ryanair,fr,ryr,331,fr331,ryr331,1,6,106,,,,
departure,active,ltn,eggw,,,2022-01-15t06:30:00.000,2022-01-15t06:30:00.000,,,,kun,eyka,2022-01-15t11:05:00.000,,ryanair,fr,ryr,3466,fr3466,ryr3466,,,,,,,
departure,active,ltn,eggw,2,12.0,2022-01-15t09:50:00.000,2022-01-15t09:50:00.000,2022-01-15t10:01:00.000,2022-01-15t10:01:00.000,2022-01-15t10:01:00.000,kir,eiky,2022-01-15t11:20:00.000,2022-01-15t11:03:00.000,ryanair,fr,ryr,842,fr842,ryr842,,,,,,,
departure,active,ltn,eggw,,7.0,2022-01-15t11:10:00.000,2022-01-15t11:10:00.000,2022-01-15t11:16:00.000,2022-01-15t11:16:00.000,2022-01-15t11:16:00.000,krk,epkk,2022-01-15t14:35:00.000,2022-01-15t14:11:00.000,ryanair,fr,ryr,1813,fr1813,ryr1813,t,,,,,,
departure,active,ltn,eggw,2,3.0,2022-01-15t17:40:00.000,2022-01-15t17:40:00.000,2022-01-15t17:43:00.000,2022-01-15t17:43:00.000,2022-01-15t17:43:00.000,rze,eprz,2022-01-15t21:05:00.000,2022-01-15t20:44:00.000,ryanair,fr,ryr,3472,fr3472,ryr3472,,,,,,,
departure,active,ltn,eggw,2,9.0,2022-01-16t06:30:00.000,2022-01-16t06:30:00.000,2022-01-16t06:38:00.000,2022-01-16t06:38:00.000,2022-01-16t06:38:00.000,dub,eidw,2022-01-16t07:45:00.000,2022-01-16t07:33:00.000,ryanair,fr,ryr,331,fr331,ryr331,1,6,105,,,,
departure,active,ltn,eggw,2,10.0,2022-01-16t06:55:00.000,2022-01-16t06:55:00.000,2022-01-16t07:05:00.000,2022-01-16t07:05:00.000,2022-01-16t07:05:00.000,vno,eyvi,2022-01-16t11:35:00.000,2022-01-16t11:21:00.000,ryanair,fr,ryr,3468,fr3468,ryr3468,,,,,,,
